,Open,Close,"SI(C2>B2,1,0)"
2331,1841.46997,1841.06995,0
2332,1842.60999,1848.35999,1
2333,1845.85999,1831.97998,0
2334,1833.20996,1831.37,0
2335,1832.31006,1826.77002,0
2336,1828.70996,1837.88001,1
2337,1837.90002,1837.48999,0
2338,1839,1838.13001,0
2339,1840.06006,1842.37,1
2340,1841.26001,1819.19995,0
2341,1821.35999,1838.88001,1
2342,1840.52002,1848.38001,1
2343,1847.98999,1845.89002,0
2344,1844.22998,1838.69995,0
2345,1841.05005,1843.80005,1
2346,1844.70996,1844.85999,1
2347,1842.29004,1828.45996,0
2348,1826.95996,1790.29004,0
2349,1791.03003,1781.56006,0
2350,1783,1792.5,1
2351,1790.15002,1774.19995,0
2352,1777.17004,1794.18994,1
2353,1790.88001,1782.58997,0
2354,1782.68005,1741.89002,0
2355,1743.81995,1755.19995,1
2356,1753.38001,1751.64002,0
2357,1752.98999,1773.43005,1
2358,1776.01001,1797.02002,1
2359,1796.19995,1799.83997,1
2360,1800.44995,1819.75,1
2361,1820.12,1819.26001,0
2362,1814.81995,1829.82996,1
2363,1828.45996,1838.63001,1
2364,1839.03003,1840.76001,1
2365,1838.90002,1828.75,0
2366,1829.23999,1839.78003,1
2367,1841.06995,1836.25,0
2368,1836.78003,1847.60999,1
2369,1847.66003,1845.12,0
2370,1845.79004,1845.16003,0
2371,1844.90002,1854.29004,1
2372,1855.12,1859.44995,1
2373,1857.68005,1845.72998,0
2374,1849.22998,1873.91003,1
2375,1874.05005,1873.81006,0
2376,1874.18005,1877.03003,1
2377,1878.52002,1878.04004,0
2378,1877.85999,1877.17004,0
2379,1878.26001,1867.63001,0
2380,1866.15002,1868.19995,1
2381,1869.06006,1846.33997,0
2382,1845.06995,1841.13001,0
2383,1842.81006,1858.82996,1
2384,1858.92004,1872.25,1
2385,1872.25,1860.77002,0
2386,1860.08997,1872.01001,1
2387,1874.53003,1866.52002,0
2388,1867.67004,1857.43994,0
2389,1859.47998,1865.62,1
2390,1867.08997,1852.56006,0
2391,1852.10999,1849.04004,0
2392,1850.06995,1857.62,1
2393,1859.16003,1872.33997,1
2394,1873.95996,1885.52002,1
2395,1886.60999,1890.90002,1
2396,1891.43005,1888.77002,0
2397,1890.25,1865.08997,0
2398,1863.92004,1845.04004,0
2399,1845.47998,1851.95996,1
2400,1852.64002,1872.18005,1
2401,1872.28003,1833.07996,0
2402,1830.65002,1815.68994,0
2403,1818.18005,1830.60999,1
2404,1831.44995,1842.97998,1
2405,1846.01001,1862.31006,1
2406,1861.72998,1864.84998,1
2407,1865.79004,1871.89002,1
2408,1872.56995,1879.55005,1
2409,1879.31995,1875.39002,0
2410,1881.96997,1878.60999,0
2411,1877.71997,1863.40002,0
2412,1865,1869.43005,1
2413,1870.78003,1878.32996,1
2414,1877.09998,1883.94995,1
2415,1884.39002,1883.68005,0
2416,1885.30005,1881.14002,0
2417,1879.44995,1884.66003,1
2418,1883.68994,1867.71997,0
2419,1868.53003,1878.20996,1
2420,1877.39002,1875.63001,0
2421,1875.27002,1878.47998,1
2422,1880.03003,1896.65002,1
2423,1896.75,1897.44995,1
2424,1897.13001,1888.53003,0
2425,1888.16003,1870.84998,0
2426,1871.18994,1877.85999,1
2427,1876.66003,1885.07996,1
2428,1884.88001,1872.82996,0
2429,1873.33997,1888.03003,1
2430,1888.18994,1892.48999,1
2431,1893.31995,1900.53003,1
2432,1902.01001,1911.91003,1
2433,1911.77002,1909.78003,0
2434,1910.59998,1920.03003,1
2435,1920.32996,1923.56995,1
2436,1923.87,1924.96997,1
2437,1923.06995,1924.23999,1
2438,1923.06006,1927.88001,1
2439,1928.52002,1940.45996,1
2440,1942.41003,1949.43994,1
2441,1948.96997,1951.27002,1
2442,1950.33997,1950.79004,1
2443,1949.37,1943.89002,0
2444,1943.34998,1930.10999,0
2445,1930.80005,1936.16003,1
2446,1934.83997,1937.78003,1
2447,1937.15002,1941.98999,1
2448,1942.72998,1956.97998,1
2449,1957.5,1959.47998,1
2450,1960.44995,1962.87,1
2451,1962.92004,1962.60999,0
2452,1961.96997,1949.97998,0
2453,1949.27002,1959.53003,1
2454,1959.89002,1957.21997,0
2455,1956.56006,1960.95996,1
2456,1960.79004,1960.22998,0
2457,1962.29004,1973.31995,1
2458,1973.06006,1974.62,1
2459,1975.88001,1985.43994,1
2460,1984.21997,1977.65002,0
2461,1976.39002,1963.70996,0
2462,1965.09998,1972.82996,1
2463,1966.67004,1964.68005,0
2464,1965.76001,1967.56995,1
2465,1969.85999,1977.09998,1
2466,1977.35999,1973.28003,0
2467,1976.34998,1981.56995,1
2468,1979.75,1958.12,0
2469,1961.54004,1978.21997,1
2470,1976.93005,1973.63001,0
2471,1975.65002,1983.53003,1
2472,1985.31995,1987.01001,1
2473,1988.06995,1987.97998,0
2474,1984.59998,1978.33997,0
2475,1978.25,1978.91003,1
2476,1980.03003,1969.94995,0
2477,1973.20996,1970.06995,0
2478,1965.14002,1930.67004,0
2479,1929.80005,1925.15002,0
2480,1926.62,1938.98999,1
2481,1936.33997,1920.20996,0
2482,1917.29004,1920.23999,1
2483,1923.03003,1909.56995,0
2484,1910.34998,1931.58997,1
2485,1933.43005,1936.92004,1
2486,1935.72998,1933.75,0
2487,1935.59998,1946.71997,1
2488,1947.41003,1955.18005,1
2489,1958.87,1955.06006,0
2490,1958.35999,1971.73999,1
2491,1972.72998,1981.59998,1
2492,1980.45996,1986.51001,1
2493,1986.81995,1992.37,1
2494,1992.59998,1988.40002,0
2495,1991.73999,1997.92004,1
2496,1998.58997,2000.02002,1
2497,2000.54004,2000.12,0
2498,1997.42004,1996.73999,0
2499,1998.44995,2003.37,1
2500,2004.06995,2002.28003,0
2501,2003.56995,2000.71997,0
2502,2001.67004,1997.65002,0
2503,1998,2007.70996,1
2504,2007.17004,2001.54004,0
2505,2000.72998,1988.43994,0
2506,1988.41003,1995.68994,1
2507,1992.84998,1997.44995,1
2508,1996.73999,1985.54004,0
2509,1986.04004,1984.13001,0
2510,1981.93005,1998.97998,1
2511,1999.30005,2001.56995,1
2512,2003.06995,2011.35999,1
2513,2012.73999,2010.40002,0
2514,2009.07996,1994.29004,0
2515,1992.78003,1982.77002,0
2516,1983.33997,1998.30005,1
2517,1997.31995,1965.98999,0
2518,1966.21997,1982.84998,1
2519,1978.95996,1977.80005,0
2520,1978.20996,1972.29004,0
2521,1971.43994,1946.16003,0
2522,1945.82996,1946.17004,1
2523,1948.12,1967.90002,1
2524,1970.01001,1964.81995,0
2525,1962.35999,1935.09998,0
2526,1935.55005,1968.89002,1
2527,1967.68005,1928.20996,0
2528,1925.63001,1906.13001,0
2529,1905.65002,1874.73999,0
2530,1877.10999,1877.69995,1
2531,1874.18005,1862.48999,0
2532,1855.94995,1862.76001,1
2533,1864.91003,1886.76001,1
2534,1885.62,1904.01001,1
2535,1909.38001,1941.28003,1
2536,1941.29004,1927.10999,0
2537,1931.02002,1950.81995,1
2538,1951.58997,1964.57996,1
2539,1962.96997,1961.63001,0
2540,1964.14002,1985.05005,1
2541,1983.29004,1982.30005,0
2542,1979.48999,1994.65002,1
2543,2001.19995,2018.05005,1
2544,2018.20996,2017.81006,0
2545,2015.81006,2012.09998,0
2546,2015.29004,2023.56995,1
2547,2023.32996,2031.20996,1
2548,2032.35999,2031.92004,0
2549,2032.01001,2038.26001,1
2550,2038.19995,2039.68005,1
2551,2037.75,2038.25,1
2552,2039.20996,2039.32996,1
2553,2039.73999,2039.81995,1
2554,2038.29004,2041.31995,1
2555,2041.47998,2051.80005,1
2556,2051.15991,2048.71997,0
2557,2045.87,2052.75,1
2558,2057.45996,2063.5,1
2559,2065.07007,2069.40991,1
2560,2070.1499,2067.03003,0
2561,2067.36011,2072.83008,1
2562,2074.78003,2067.56006,0
2563,2065.78003,2053.43994,0
2564,2053.77002,2066.55005,1
2565,2067.44995,2074.33008,1
2566,2073.63989,2071.91992,0
2567,2072.78003,2075.37012,1
2568,2074.84009,2060.31006,0
2569,2056.55005,2059.82007,1
2570,2058.86011,2026.14002,0
2571,2027.92004,2035.32996,1
2572,2030.35999,2002.32996,0
2573,2005.03003,1989.63001,0
2574,1986.70996,1972.73999,0
2575,1973.77002,2012.89002,1
2576,2018.97998,2061.22998,1
2577,2061.04004,2070.6499,1
2578,2069.28003,2078.54004,1
2579,2081.47998,2082.16992,1
2580,2083.25,2081.87988,0
2581,2084.30005,2088.77002,1
2582,2087.62988,2090.57007,1
2583,2088.48999,2080.3501,0
2584,2082.11011,2058.8999,0
2585,2058.8999,2058.19995,0
2586,2054.43994,2020.57996,0
2587,2022.15002,2002.60999,0
2588,2005.55005,2025.90002,1
2589,2030.60999,2062.13989,1
2590,2063.44995,2044.81006,0
2591,2046.13001,2028.26001,0
2592,2031.57996,2023.03003,0
2593,2018.40002,2011.27002,0
2594,2013.75,1992.67004,0
2595,1992.25,2019.42004,1
2596,2020.76001,2022.55005,1
2597,2020.18994,2032.12,1
2598,2034.30005,2063.1499,1
2599,2062.97998,2051.82007,0
2600,2050.41992,2057.09009,1
2601,2047.85999,2029.55005,0
2602,2032.33997,2002.16003,0
2603,2002.44995,2021.25,1
2604,2019.34998,1994.98999,0
2605,1996.67004,2020.84998,1
2606,2022.70996,2050.03003,1
2607,2048.86011,2041.51001,0
2608,2043.44995,2062.52002,1
2609,2062.28003,2055.46997,0
2610,2053.46997,2046.73999,0
2611,2049.37988,2068.59009,1
2612,2068.55005,2068.53003,0
2613,2069.97998,2088.47998,1
2614,2088.78003,2096.98999,1
2615,2096.46997,2100.34009,1
2616,2099.15991,2099.67993,1
2617,2099.25,2097.44995,0
2618,2097.6499,2110.30005,1
2619,2109.83008,2109.65991,0
2620,2109.1001,2115.47998,1
2621,2115.30005,2113.86011,0
2622,2113.90991,2110.73999,0
2623,2110.87988,2104.5,0
2624,2105.22998,2117.38989,1
2625,2115.76001,2107.78003,0
2626,2107.71997,2098.53003,0
2627,2098.54004,2101.04004,1
2628,2100.90991,2071.26001,0
2629,2072.25,2079.42993,1
2630,2076.13989,2044.16003,0
2631,2044.68994,2040.23999,0
2632,2041.09998,2065.94995,1
2633,2064.56006,2053.3999,0
2634,2055.3501,2081.18994,1
2635,2080.59009,2074.28003,0
2636,2072.84009,2099.5,1
2637,2098.68994,2089.27002,0
2638,2090.32007,2108.1001,1
2639,2107.98999,2104.41992,0
2640,2103.93994,2091.5,0
2641,2093.1001,2061.05005,0
2642,2059.93994,2056.1499,0
2643,2055.78003,2061.02002,1
2644,2064.11011,2086.23999,1
2645,2084.05005,2067.88989,0
2646,2067.62988,2059.68994,0
2647,2060.03003,2066.95996,1
2648,2064.87012,2080.62012,1
2649,2080.79004,2076.33008,0
2650,2076.93994,2081.8999,1
2651,2081.29004,2091.17993,1
2652,2091.51001,2102.06006,1
2653,2102.03003,2092.42993,0
2654,2092.28003,2095.84009,1
2655,2097.82007,2106.62988,1
2656,2105.95996,2104.98999,0
2657,2102.58008,2081.17993,0
2658,2084.11011,2100.3999,1
2659,2102.82007,2097.29004,0
2660,2098.27002,2107.95996,1
2661,2107.20996,2112.92993,1
2662,2112.80005,2117.68994,1
2663,2119.29004,2108.91992,0
2664,2108.3501,2114.76001,1
2665,2112.48999,2106.8501,0
2666,2105.52002,2085.51001,0
2667,2087.37988,2108.29004,1
2668,2110.22998,2114.48999,1
2669,2112.62988,2089.45996,0
2670,2091.26001,2080.1499,0
2671,2079.95996,2088,1
2672,2092.12988,2116.1001,1
2673,2115.56006,2105.33008,0
2674,2102.87012,2099.12012,0
2675,2099.62012,2098.47998,0
2676,2100.42993,2121.1001,1
2677,2122.07007,2122.72998,1
2678,2121.30005,2129.19995,1
2679,2129.44995,2127.83008,0
2680,2127.79004,2125.8501,0
2681,2125.55005,2130.82007,1
2682,2130.36011,2126.06006,0
2683,2125.34009,2104.19995,0
2684,2105.12988,2123.47998,1
2685,2122.27002,2120.79004,0
2686,2120.65991,2107.38989,0
2687,2108.63989,2111.72998,1
2688,2110.40991,2109.6001,0
2689,2110.63989,2114.07007,1
2690,2112.3501,2095.84009,0
2691,2095.09009,2092.83008,0
2692,2092.34009,2079.28003,0
2693,2079.07007,2080.1499,1
2694,2081.12012,2105.19995,1
2695,2106.23999,2108.86011,1
2696,2107.42993,2094.11011,0
2697,2091.34009,2084.42993,0
2698,2084.26001,2096.29004,1
2699,2097.3999,2100.43994,1
2700,2101.58008,2121.23999,1
2701,2121.06006,2109.98999,0
2702,2112.5,2122.8501,1
2703,2123.15991,2124.19995,1
2704,2123.6499,2108.58008,0
2705,2109.95996,2102.31006,0
2706,2102.62012,2101.48999,0
2707,2098.62988,2057.63989,0
2708,2061.18994,2063.11011,1
2709,2067,2077.41992,1
2710,2078.03003,2076.78003,0
2711,2073.94995,2068.76001,0
2712,2069.52002,2081.34009,1
2713,2077.65991,2046.68005,0
2714,2049.72998,2051.31006,1
2715,2052.73999,2076.62012,1
2716,2080.03003,2099.6001,1
2717,2099.71997,2108.94995,1
2718,2109.01001,2107.3999,0
2719,2110.55005,2124.29004,1
2720,2126.80005,2126.63989,0
2721,2126.8501,2128.28003,1
2722,2127.55005,2119.20996,0
2723,2118.20996,2114.1499,0
2724,2114.15991,2102.1499,0
2725,2102.23999,2079.6499,0
2726,2078.18994,2067.63989,0
2727,2070.75,2093.25,1
2728,2094.69995,2108.57007,1
2729,2106.78003,2108.62988,1
2730,2111.6001,2103.84009,0
2731,2104.48999,2098.04004,0
2732,2097.67993,2093.32007,0
2733,2095.27002,2099.84009,1
2734,2100.75,2083.56006,0
2735,2082.61011,2077.57007,0
2736,2080.97998,2104.17993,1
2737,2102.65991,2084.07007,0
2738,2081.1001,2086.05005,1
2739,2086.18994,2083.38989,0
2740,2083.1499,2091.54004,1
2741,2089.69995,2102.43994,1
2742,2101.98999,2096.91992,0
2743,2095.68994,2079.61011,0
2744,2076.61011,2035.72998,0
2745,2034.07996,1970.89002,0
2746,1965.15002,1893.20996,0
2747,1898.07996,1867.60999,0
2748,1872.75,1940.51001,1
2749,1942.77002,1987.66003,1
2750,1986.06006,1988.87,1
2751,1986.72998,1972.18005,0
2752,1970.08997,1913.84998,0
2753,1916.52002,1948.85999,1
2754,1950.79004,1951.13001,1
2755,1947.76001,1921.21997,0
2756,1927.30005,1969.41003,1
2757,1971.44995,1942.04004,0
2758,1941.58997,1952.29004,1
2759,1951.44995,1961.05005,1
2760,1963.06006,1953.03003,0
2761,1955.09998,1978.08997,1
2762,1978.02002,1995.31006,1
2763,1995.32996,1990.19995,0
2764,1989.66003,1958.03003,0
2765,1960.83997,1966.96997,1
2766,1961.39002,1942.73999,0
2767,1943.23999,1938.76001,0
2768,1934.81006,1932.23999,0
2769,1935.93005,1931.33997,0
2770,1929.18005,1881.77002,0
2771,1881.90002,1884.08997,1
2772,1887.14002,1920.03003,1
2773,1919.65002,1923.81995,1
2774,1921.77002,1951.35999,1
2775,1954.32996,1987.05005,1
2776,1986.63001,1979.92004,0
2777,1982.33997,1995.82996,1
2778,1994.01001,2013.43005,1
2779,2013.72998,2014.89002,1
2780,2015.65002,2017.45996,1
2781,2015,2003.68994,0
2782,2003.66003,1994.23999,0
2783,1996.46997,2023.85999,1
2784,2024.37,2033.10999,1
2785,2031.72998,2033.66003,1
2786,2033.13001,2030.77002,0
2787,2033.46997,2018.93994,0
2788,2021.88001,2052.51001,1
2789,2058.18994,2075.1499,1
2790,2075.08008,2071.17993,0
2791,2068.75,2065.88989,0
2792,2066.47998,2090.3501,1
2793,2088.3501,2089.40991,1
2794,2090,2079.36011,0
2795,2080.76001,2104.05005,1
2796,2102.62988,2109.79004,1
2797,2110.6001,2102.31006,0
2798,2101.67993,2099.92993,0
2799,2098.6001,2099.19995,1
2800,2096.56006,2078.58008,0
2801,2077.18994,2081.71997,1
2802,2083.40991,2075,0
2803,2072.29004,2045.96997,0
2804,2044.64002,2023.04004,0
2805,2022.07996,2053.18994,1
2806,2053.66992,2050.43994,0
2807,2051.98999,2083.58008,1
2808,2083.69995,2081.23999,0
2809,2082.82007,2089.16992,1
2810,2089.40991,2086.59009,0
2811,2084.41992,2089.13989,1
2812,2089.30005,2088.87012,0
2813,2088.82007,2090.11011,1
2814,2090.94995,2080.40991,0
2815,2082.92993,2102.62988,1
2816,2101.70996,2079.51001,0
2817,2080.70996,2049.62012,0
2818,2051.23999,2091.68994,1
2819,2090.41992,2077.07007,0
2820,2073.38989,2063.59009,0
2821,2061.16992,2047.62,0
2822,2047.93005,2052.22998,1
2823,2047.27002,2012.37,0
2824,2013.37,2021.93994,1
2825,2025.55005,2043.41003,1
2826,2046.5,2073.07007,1
2827,2073.76001,2041.89002,0
2828,2040.81006,2005.55005,0
2829,2010.27002,2021.15002,1
2830,2023.15002,2038.96997,1
2831,2042.19995,2064.29004,1
2832,2063.52002,2060.98999,0
2833,2057.77002,2056.5,0
2834,2060.54004,2078.36011,1
2835,2077.34009,2063.36011,0
2836,2060.59009,2043.93994,0
2837,2038.19995,2012.66003,0
2838,2013.78003,2016.70996,1
2839,2011.70996,1990.26001,0
2840,1985.31995,1943.08997,0
2841,1945.96997,1922.03003,0
2842,1926.12,1923.67004,0
2843,1927.82996,1938.68005,1
2844,1940.33997,1890.28003,0
2845,1891.68005,1921.83997,1
2846,1916.68005,1880.32996,0
2847,1888.66003,1881.32996,0
2848,1876.18005,1859.32996,0
2849,1861.45996,1868.98999,1
2850,1877.40002,1906.90002,1
2851,1906.28003,1877.07996,0
2852,1878.79004,1903.63001,1
2853,1902.52002,1882.94995,0
2854,1885.21997,1893.35999,1
2855,1894,1940.23999,1
2856,1936.93994,1939.38001,1
2857,1935.26001,1903.03003,0
2858,1907.06995,1912.53003,1
2859,1911.67004,1915.44995,1
2860,1913.06995,1880.05005,0
2861,1873.25,1853.43994,0
2862,1848.45996,1852.20996,1
2863,1857.09998,1851.85999,0
2864,1847,1829.07996,0
2865,1833.40002,1864.78003,1
2866,1871.43994,1895.57996,1
2867,1898.80005,1926.81995,1
2868,1927.56995,1917.82996,0
2869,1916.73999,1917.78003,1
2870,1924.43994,1945.5,1
2871,1942.38001,1921.27002,0
2872,1917.56006,1929.80005,1
2873,1931.87,1951.69995,1
2874,1954.94995,1948.05005,0
2875,1947.13001,1932.22998,0
2876,1937.08997,1978.34998,1
2877,1976.59998,1986.44995,1
2878,1985.59998,1993.40002,1
2879,1994.01001,1999.98999,1
2880,1996.10999,2001.76001,1
2881,1996.88001,1979.26001,0
2882,1981.43994,1989.26001,1
2883,1990.96997,1989.56995,0
2884,1994.70996,2022.18994,1
2885,2019.27002,2019.64002,1
2886,2015.27002,2015.93005,1
2887,2014.23999,2027.21997,1
2888,2026.90002,2040.58997,1
2889,2041.16003,2049.58008,1
2890,2047.88001,2051.6001,1
2891,2048.63989,2049.80005,1
2892,2048.55005,2036.70996,0
2893,2032.47998,2035.93994,1
2894,2037.89002,2037.05005,0
2895,2035.75,2055.01001,1
2896,2058.27002,2063.94995,1
2897,2063.77002,2059.73999,0
2898,2056.62012,2072.78003,1
2899,2073.18994,2066.12988,0
2900,2062.5,2045.17004,0
2901,2045.56006,2066.65991,1
2902,2063.01001,2041.91003,0
2903,2045.54004,2047.59998,1
2904,2050.22998,2041.98999,0
2905,2043.71997,2061.71997,1
2906,2065.91992,2082.41992,1
2907,2082.88989,2082.78003,0
2908,2083.1001,2080.72998,0
2909,2078.83008,2094.34009,1
2910,2096.05005,2100.80005,1
2911,2101.52002,2102.3999,1
2912,2102.09009,2091.47998,0
2913,2091.48999,2091.58008,1
2914,2089.37012,2087.79004,0
2915,2089.84009,2091.69995,1
2916,2092.33008,2095.1499,1
2917,2090.92993,2075.81006,0
2918,2071.82007,2065.30005,0
2919,2067.16992,2081.42993,1
2920,2077.17993,2063.37012,0
2921,2060.30005,2051.12012,0
2922,2052.94995,2050.62988,0
2923,2047.77002,2057.13989,1
2924,2057.55005,2058.68994,1
2925,2062.62988,2084.38989,1
2926,2083.29004,2064.45996,0
2927,2067.16992,2064.11011,0
2928,2062.5,2046.60999,0
2929,2046.53003,2066.65991,1
2930,2065.04004,2047.20996,0
2931,2044.38001,2047.63001,1
2932,2044.20996,2040.04004,0
2933,2041.88001,2052.32007,1
2934,2052.22998,2048.04004,0
2935,2052.6499,2076.06006,1
2936,2078.92993,2090.54004,1
2937,2091.43994,2090.1001,0
2938,2090.06006,2099.06006,1
2939,2100.12988,2096.94995,0
2940,2093.93994,2099.33008,1
2941,2097.70996,2105.26001,1
2942,2104.07007,2099.12988,0
2943,2100.83008,2109.40991,1
2944,2110.17993,2112.12988,1
2945,2112.70996,2119.12012,1
2946,2115.6499,2115.47998,0
2947,2109.57007,2096.07007,0
2948,2091.75,2079.06006,0
2949,2076.6499,2075.32007,0
2950,2077.6001,2071.5,0
2951,2066.36011,2077.98999,1
2952,2078.19995,2071.21997,0
2953,2075.58008,2083.25,1
2954,2085.18994,2088.8999,1
2955,2089.75,2085.44995,0
2956,2092.80005,2113.32007,1
2957,2103.81006,2037.41003,0
2958,2031.44995,2000.54004,0
2959,2006.67004,2036.08997,1
2960,2042.68994,2070.77002,1
2961,2073.16992,2098.86011,1
2962,2099.34009,2102.94995,1
2963,2095.05005,2088.55005,0
2964,2084.42993,2099.72998,1
2965,2100.41992,2097.8999,0
2966,2106.96997,2129.8999,1
2967,2131.71997,2137.15991,1
2968,2139.5,2152.13989,1
2969,2153.81006,2152.42993,0
2970,2157.87988,2163.75,1
2971,2165.12988,2161.73999,0
2972,2162.04004,2166.88989,1
2973,2163.79004,2163.78003,0
2974,2166.1001,2173.02002,1
2975,2172.90991,2165.16992,0
2976,2166.46997,2175.03003,1
2977,2173.70996,2168.47998,0
2978,2168.96997,2169.17993,1
2979,2169.81006,2166.58008,0
2980,2166.05005,2170.06006,1
2981,2168.83008,2173.6001,1
2982,2173.1499,2170.84009,0
2983,2169.93994,2157.03003,0
2984,2156.81006,2163.79004,1
2985,2163.51001,2164.25,1
2986,2168.79004,2182.87012,1
2987,2183.76001,2180.88989,0
2988,2182.23999,2181.73999,0
2989,2182.81006,2175.48999,0
2990,2177.96997,2185.79004,1
2991,2183.73999,2184.05005,1
2992,2186.08008,2190.1499,1
2993,2186.23999,2178.1499,0
2994,2177.84009,2182.21997,1
2995,2181.8999,2187.02002,1
2996,2184.23999,2183.87012,0
2997,2181.58008,2182.63989,1
2998,2187.81006,2186.8999,0
2999,2185.09009,2175.43994,0
3000,2173.29004,2172.46997,0
3001,2175.1001,2169.04004,0
3002,2170.18994,2180.37988,1
3003,2179.44995,2176.12012,0
3004,2173.56006,2170.94995,0
3005,2171.33008,2170.86011,0
3006,2177.48999,2179.97998,1
3007,2181.61011,2186.47998,1
3008,2185.16992,2186.15991,1
3009,2182.76001,2181.30005,0
3010,2169.08008,2127.81006,0
3011,2120.86011,2159.04004,1
3012,2150.46997,2127.02002,0
3013,2127.86011,2125.77002,0
3014,2125.36011,2147.26001,1
3015,2146.47998,2139.15991,0
3016,2143.98999,2139.12012,0
3017,2145.93994,2139.76001,0
3018,2144.58008,2163.12012,1
3019,2170.93994,2177.17993,1
3020,2173.29004,2164.68994,0
3021,2158.54004,2146.1001,0
3022,2146.04004,2159.92993,1
3023,2161.8501,2171.37012,1
3024,2168.8999,2151.12988,0
3025,2156.51001,2168.27002,1
3026,2164.33008,2161.19995,0
3027,2163.37012,2150.48999,0
3028,2155.1499,2159.72998,1
3029,2158.21997,2160.77002,1
3030,2164.18994,2153.73999,0
3031,2160.38989,2163.65991,1
3032,2161.3501,2136.72998,0
3033,2137.66992,2139.17993,1
3034,2130.26001,2132.55005,1
3035,2139.67993,2132.97998,0
3036,2132.94995,2126.5,0
3037,2138.31006,2139.6001,1
3038,2140.81006,2144.29004,1
3039,2142.51001,2141.34009,0
3040,2139.42993,2141.15991,1
3041,2148.5,2151.33008,1
3042,2149.71997,2143.15991,0
3043,2136.96997,2139.42993,1
3044,2144.06006,2133.04004,0
3045,2132.22998,2126.40991,0
3046,2129.78003,2126.1499,0
3047,2128.67993,2111.71997,0
3048,2109.42993,2097.93994,0
3049,2098.80005,2088.65991,0
3050,2083.79004,2085.17993,1
3051,2100.59009,2131.52002,1
3052,2129.91992,2139.56006,1
3053,2131.56006,2163.26001,1
3054,2167.48999,2167.47998,0
3055,2162.70996,2164.44995,1
3056,2165.63989,2164.19995,0
3057,2168.29004,2180.38989,1
3058,2177.53003,2176.93994,0
3059,2178.61011,2187.12012,1
3060,2186.8501,2181.8999,0
3061,2186.42993,2198.17993,1
3062,2201.56006,2202.93994,1
3063,2198.55005,2204.71997,1
3064,2206.27002,2213.3501,1
3065,2210.20996,2201.71997,0
3066,2200.76001,2204.65991,1
3067,2204.96997,2198.81006,0
3068,2200.16992,2191.08008,0
3069,2191.12012,2191.94995,1
3070,2200.6499,2204.70996,1
3071,2207.26001,2212.22998,1
3072,2210.71997,2241.3501,1
3073,2241.12988,2246.18994,1
3074,2249.72998,2259.53003,1
3075,2258.83008,2256.95996,0
3076,2263.32007,2271.71997,1
3077,2268.3501,2253.28003,0
3078,2253.77002,2262.03003,1
3079,2266.81006,2258.07007,0
3080,2259.23999,2262.53003,1
3081,2266.5,2270.76001,1
3082,2270.54004,2265.17993,0
3083,2262.92993,2260.95996,0
3084,2260.25,2263.79004,1
3085,2266.22998,2268.87988,1
3086,2270.22998,2249.91992,0
3087,2249.5,2249.26001,0
3088,2251.61011,2238.83008,0
3089,2251.57007,2257.83008,1
3090,2261.6001,2270.75,1
3091,2268.17993,2269,1
3092,2271.13989,2276.97998,1
3093,2273.59009,2268.8999,0
3094,2269.71997,2268.8999,0
3095,2268.6001,2275.32007,1
3096,2271.13989,2270.43994,0
3097,2272.73999,2274.63989,1
3098,2269.13989,2267.88989,0
3099,2269.13989,2271.88989,1
3100,2271.8999,2263.68994,0
3101,2269.95996,2271.31006,1
3102,2267.78003,2265.19995,0
3103,2267.87988,2280.07007,1
3104,2288.87988,2298.37012,1
3105,2298.62988,2296.67993,0
3106,2299.02002,2294.68994,0
3107,2286.01001,2280.8999,0
3108,2274.02002,2278.87012,1
3109,2285.59009,2279.55005,0
3110,2276.68994,2280.8501,1
3111,2288.54004,2297.41992,1
3112,2294.28003,2292.56006,0
3113,2295.87012,2293.08008,0
3114,2289.55005,2294.66992,1
3115,2296.69995,2307.87012,1
3116,2312.27002,2316.1001,1
3117,2321.71997,2328.25,1
3118,2326.12012,2337.58008,1
3119,2335.58008,2349.25,1
3120,2349.63989,2347.21997,0
3121,2343.01001,2351.15991,1
3122,2354.90991,2365.37988,1
3123,2361.11011,2362.82007,1
3124,2367.5,2363.81006,0
3125,2355.72998,2367.34009,1
3126,2365.22998,2369.75,1
3127,2366.08008,2363.63989,0
3128,2380.12988,2395.95996,1
3129,2394.75,2381.91992,0
3130,2380.91992,2383.12012,1
3131,2375.22998,2375.31006,1
3132,2370.73999,2368.38989,0
3133,2369.81006,2362.97998,0
3134,2363.48999,2364.87012,1
3135,2372.52002,2372.6001,1
3136,2371.56006,2373.46997,1
3137,2368.55005,2365.44995,0
3138,2370.34009,2385.26001,1
3139,2387.70996,2381.37988,0
3140,2383.70996,2378.25,0
3141,2378.23999,2373.46997,0
3142,2379.32007,2344.02002,0
3143,2343,2348.44995,1
3144,2345.96997,2345.95996,0
3145,2350.41992,2343.97998,0
3146,2329.11011,2341.59009,1
3147,2339.79004,2358.57007,1
3148,2356.54004,2361.12988,1
3149,2361.31006,2368.06006,1
3150,2364.82007,2362.71997,0
3151,2362.34009,2358.84009,0
3152,2354.76001,2360.15991,1
3153,2366.59009,2352.94995,0
3154,2353.79004,2357.48999,1
3155,2356.59009,2355.54004,0
3156,2353.91992,2353.78003,0
3157,2352.1499,2344.92993,0
3158,2341.97998,2328.94995,0
3159,2332.62012,2349.01001,1
