Date,Open,High,Low,Close,Adj Close,Volume
26/05/1969,104.59000,105.14000,103.80000,104.36000,104.36000,9030000
27/05/1969,104.36000,104.68000,103.12000,103.57000,103.57000,10580000
28/05/1969,103.57000,103.91000,102.29000,103.26000,103.26000,11330000
29/05/1969,103.26000,104.27000,102.76000,103.46000,103.46000,11770000
02/06/1969,103.46000,103.75000,102.40000,102.94000,102.94000,9180000
03/06/1969,102.94000,103.60000,102.09000,102.63000,102.63000,11190000
04/06/1969,102.63000,103.45000,102.07000,102.59000,102.59000,10840000
05/06/1969,102.59000,103.45000,102.05000,102.76000,102.76000,12350000
06/06/1969,102.76000,103.41000,101.68000,102.12000,102.12000,12520000
09/06/1969,102.12000,102.16000,100.54000,101.20000,101.20000,10650000
10/06/1969,101.20000,101.76000,100.02000,100.42000,100.42000,10660000
11/06/1969,100.42000,100.71000,99.02000,99.05000,99.05000,13640000
12/06/1969,99.05000,99.78000,97.96000,98.26000,98.26000,11790000
13/06/1969,98.26000,99.51000,97.59000,98.65000,98.65000,13070000
16/06/1969,98.65000,99.64000,97.91000,98.32000,98.32000,10400000
17/06/1969,98.32000,98.71000,96.88000,97.95000,97.95000,12210000
18/06/1969,97.95000,99.20000,97.45000,97.81000,97.81000,11290000
19/06/1969,97.81000,98.38000,96.61000,97.24000,97.24000,11160000
20/06/1969,97.24000,98.22000,96.29000,96.67000,96.67000,11360000
23/06/1969,96.67000,97.17000,95.21000,96.23000,96.23000,12900000
24/06/1969,96.29000,98.04000,96.29000,97.32000,97.32000,11460000
25/06/1969,97.32000,98.30000,96.56000,97.01000,97.01000,10490000
26/06/1969,97.01000,97.91000,95.97000,97.25000,97.25000,10310000
27/06/1969,97.25000,98.15000,96.65000,97.33000,97.33000,9020000
30/06/1969,97.33000,98.64000,96.82000,97.71000,97.71000,8640000
01/07/1969,97.71000,98.66000,97.13000,98.08000,98.08000,9890000
02/07/1969,98.08000,99.50000,97.81000,98.94000,98.94000,11350000
03/07/1969,98.94000,100.25000,98.62000,99.61000,99.61000,10110000
07/07/1969,99.61000,100.33000,98.45000,99.03000,99.03000,9970000
08/07/1969,98.98000,98.98000,97.15000,97.63000,97.63000,9320000
09/07/1969,97.63000,97.85000,96.33000,96.88000,96.88000,9320000
10/07/1969,96.88000,97.04000,95.03000,95.38000,95.38000,11450000
11/07/1969,95.38000,96.65000,94.81000,95.77000,95.77000,11730000
14/07/1969,95.77000,96.17000,94.20000,94.55000,94.55000,8310000
15/07/1969,94.55000,95.00000,93.11000,94.24000,94.24000,11110000
16/07/1969,94.24000,95.83000,94.22000,95.18000,95.18000,10470000
17/07/1969,95.18000,96.71000,95.07000,95.76000,95.76000,10450000
18/07/1969,95.76000,95.84000,94.18000,94.95000,94.95000,8590000
22/07/1969,94.95000,95.45000,93.15000,93.52000,93.52000,9780000
23/07/1969,93.52000,93.99000,92.07000,93.12000,93.12000,11680000
24/07/1969,93.12000,93.87000,92.29000,92.80000,92.80000,9750000
25/07/1969,92.80000,93.28000,91.54000,92.06000,92.06000,9800000
28/07/1969,91.91000,91.91000,89.83000,90.21000,90.21000,11800000
29/07/1969,90.21000,91.56000,89.06000,89.48000,89.48000,13630000
30/07/1969,89.48000,90.82000,88.04000,89.93000,89.93000,15580000
31/07/1969,89.96000,92.40000,89.96000,91.83000,91.83000,14160000
01/08/1969,91.92000,94.19000,91.92000,93.47000,93.47000,15070000
04/08/1969,93.47000,94.42000,92.29000,92.99000,92.99000,10700000
05/08/1969,92.99000,94.02000,92.13000,93.41000,93.41000,8940000
06/08/1969,93.41000,94.76000,93.02000,93.92000,93.92000,11100000
07/08/1969,93.92000,94.77000,93.17000,93.99000,93.99000,9450000
08/08/1969,93.99000,94.63000,93.29000,93.94000,93.94000,8760000
11/08/1969,93.94000,94.24000,92.77000,93.36000,93.36000,6680000
12/08/1969,93.36000,93.66000,92.19000,92.63000,92.63000,7870000
13/08/1969,92.63000,93.26000,91.48000,92.70000,92.70000,9910000
14/08/1969,92.70000,93.87000,92.32000,93.34000,93.34000,9690000
15/08/1969,93.34000,94.50000,92.92000,94.00000,94.00000,10210000
18/08/1969,94.00000,95.00000,93.51000,94.57000,94.57000,9420000
19/08/1969,94.57000,95.18000,93.95000,95.07000,95.07000,12640000
20/08/1969,95.07000,95.64000,94.25000,95.07000,95.07000,9680000
21/08/1969,95.07000,95.87000,94.56000,95.35000,95.35000,8420000
22/08/1969,95.35000,96.43000,94.91000,95.92000,95.92000,10140000
25/08/1969,95.92000,96.13000,94.52000,94.93000,94.93000,8410000
26/08/1969,94.93000,95.04000,93.65000,94.30000,94.30000,8910000
27/08/1969,94.30000,95.16000,93.76000,94.49000,94.49000,9100000
28/08/1969,94.49000,95.38000,94.04000,94.89000,94.89000,7730000
29/08/1969,94.89000,95.51000,94.46000,95.51000,95.51000,8850000
02/09/1969,95.51000,96.31000,94.85000,95.54000,95.54000,8560000
03/09/1969,95.54000,96.11000,94.38000,94.98000,94.98000,8760000
04/09/1969,94.98000,95.20000,93.66000,94.20000,94.20000,9380000
05/09/1969,94.20000,94.51000,93.09000,93.64000,93.64000,8890000
08/09/1969,93.64000,93.76000,92.35000,92.70000,92.70000,8310000
09/09/1969,92.70000,93.94000,91.77000,93.38000,93.38000,10980000
10/09/1969,93.38000,95.35000,93.23000,94.95000,94.95000,11490000
11/09/1969,94.95000,95.77000,93.72000,94.22000,94.22000,12370000
12/09/1969,94.22000,95.04000,93.26000,94.13000,94.13000,10800000
15/09/1969,94.13000,95.61000,93.73000,94.87000,94.87000,10680000
16/09/1969,94.87000,95.73000,94.06000,94.95000,94.95000,11160000
17/09/1969,94.95000,95.70000,94.04000,94.76000,94.76000,10980000
18/09/1969,94.76000,95.53000,94.05000,94.90000,94.90000,11170000
19/09/1969,94.90000,95.92000,94.35000,95.19000,95.19000,12270000
22/09/1969,95.19000,96.13000,94.58000,95.63000,95.63000,9280000
23/09/1969,95.63000,96.62000,94.86000,95.63000,95.63000,13030000
24/09/1969,95.63000,96.20000,94.75000,95.50000,95.50000,11320000
25/09/1969,95.50000,95.92000,94.28000,94.77000,94.77000,10690000
26/09/1969,94.77000,95.23000,93.53000,94.16000,94.16000,9680000
29/09/1969,94.16000,94.45000,92.62000,93.41000,93.41000,10170000
30/09/1969,93.41000,94.05000,92.55000,93.12000,93.12000,9180000
01/10/1969,93.12000,93.51000,92.12000,92.52000,92.52000,9090000
02/10/1969,92.52000,93.63000,91.66000,93.24000,93.24000,11430000
03/10/1969,93.24000,94.39000,92.65000,93.19000,93.19000,12410000
06/10/1969,93.19000,93.99000,92.50000,93.38000,93.38000,9180000
07/10/1969,93.38000,94.03000,92.59000,93.09000,93.09000,10050000
08/10/1969,93.09000,93.56000,92.04000,92.67000,92.67000,10370000
09/10/1969,92.67000,93.55000,91.75000,93.03000,93.03000,10420000
10/10/1969,93.03000,94.19000,92.60000,93.56000,93.56000,12210000
13/10/1969,93.56000,94.86000,93.20000,94.55000,94.55000,13620000
14/10/1969,94.55000,96.53000,94.32000,95.70000,95.70000,19950000
15/10/1969,95.70000,96.56000,94.65000,95.72000,95.72000,15740000
16/10/1969,95.72000,97.54000,95.05000,96.37000,96.37000,19500000
17/10/1969,96.37000,97.24000,95.38000,96.26000,96.26000,13740000
20/10/1969,96.26000,97.17000,95.29000,96.46000,96.46000,13540000
21/10/1969,96.46000,97.84000,95.86000,97.20000,97.20000,16460000
22/10/1969,97.20000,98.61000,96.56000,97.83000,97.83000,19320000
23/10/1969,97.83000,98.39000,96.46000,97.46000,97.46000,14780000
24/10/1969,97.46000,98.83000,96.97000,98.12000,98.12000,15430000
27/10/1969,98.12000,98.78000,97.49000,97.97000,97.97000,12160000
28/10/1969,97.97000,98.55000,97.02000,97.66000,97.66000,12410000
29/10/1969,97.66000,97.92000,96.26000,96.81000,96.81000,12380000
30/10/1969,96.81000,97.47000,95.61000,96.93000,96.93000,12820000
31/10/1969,96.93000,98.03000,96.33000,97.12000,97.12000,13100000
03/11/1969,97.12000,97.82000,96.19000,97.15000,97.15000,11140000
04/11/1969,97.15000,97.82000,95.84000,97.21000,97.21000,12340000
05/11/1969,97.21000,98.39000,96.75000,97.64000,97.64000,12110000
06/11/1969,97.64000,98.31000,96.80000,97.67000,97.67000,11110000
07/11/1969,97.67000,99.01000,97.18000,98.26000,98.26000,13280000
10/11/1969,98.26000,99.23000,97.65000,98.33000,98.33000,12490000
11/11/1969,98.33000,98.79000,97.45000,98.07000,98.07000,10080000
12/11/1969,98.07000,98.72000,97.28000,97.89000,97.89000,12480000
13/11/1969,97.89000,98.34000,96.54000,97.42000,97.42000,12090000
14/11/1969,97.42000,97.44000,96.36000,97.07000,97.07000,10580000
17/11/1969,97.07000,97.36000,95.82000,96.41000,96.41000,10120000
18/11/1969,96.41000,97.00000,95.57000,96.39000,96.39000,11010000
19/11/1969,96.39000,96.95000,95.36000,95.90000,95.90000,11240000
20/11/1969,95.90000,95.94000,94.12000,94.91000,94.91000,12010000
21/11/1969,94.91000,95.34000,93.87000,94.32000,94.32000,9840000
24/11/1969,94.32000,94.43000,92.63000,93.24000,93.24000,10940000
25/11/1969,93.24000,94.17000,92.38000,92.94000,92.94000,11560000
26/11/1969,92.94000,93.85000,92.24000,93.27000,93.27000,10630000
28/11/1969,93.27000,94.41000,92.88000,93.81000,93.81000,8550000
01/12/1969,93.81000,94.47000,92.78000,93.22000,93.22000,9950000
02/12/1969,93.22000,93.54000,91.95000,92.65000,92.65000,9940000
03/12/1969,92.65000,93.05000,91.25000,91.65000,91.65000,11300000
04/12/1969,91.65000,92.45000,90.36000,91.95000,91.95000,13230000
05/12/1969,91.95000,92.91000,91.14000,91.73000,91.73000,11150000
08/12/1969,91.73000,92.05000,90.29000,90.84000,90.84000,9990000
09/12/1969,90.84000,91.79000,89.93000,90.55000,90.55000,12290000
10/12/1969,90.55000,91.22000,89.33000,90.48000,90.48000,12590000
11/12/1969,90.48000,91.37000,89.74000,90.52000,90.52000,10430000
12/12/1969,90.52000,91.67000,90.05000,90.81000,90.81000,11630000
15/12/1969,90.81000,91.42000,89.96000,90.54000,90.54000,11100000
16/12/1969,90.54000,91.05000,89.23000,89.72000,89.72000,11880000
17/12/1969,89.72000,90.32000,88.94000,89.20000,89.20000,12840000
18/12/1969,89.20000,91.15000,88.62000,90.61000,90.61000,15950000
19/12/1969,90.61000,92.34000,90.33000,91.38000,91.38000,15420000
22/12/1969,91.38000,92.03000,90.10000,90.58000,90.58000,12680000
23/12/1969,90.58000,91.13000,89.40000,90.23000,90.23000,13890000
24/12/1969,90.23000,91.89000,89.93000,91.18000,91.18000,11670000
26/12/1969,91.18000,92.30000,90.94000,91.89000,91.89000,6750000
29/12/1969,91.89000,92.49000,90.66000,91.25000,91.25000,12500000
30/12/1969,91.25000,92.20000,90.47000,91.60000,91.60000,15790000
31/12/1969,91.60000,92.94000,91.15000,92.06000,92.06000,19380000
02/01/1970,92.06000,93.54000,91.79000,93.00000,93.00000,8050000
05/01/1970,93.00000,94.25000,92.53000,93.46000,93.46000,11490000
06/01/1970,93.46000,93.81000,92.13000,92.82000,92.82000,11460000
07/01/1970,92.82000,93.38000,91.93000,92.63000,92.63000,10010000
08/01/1970,92.63000,93.47000,91.99000,92.68000,92.68000,10670000
09/01/1970,92.68000,93.25000,91.82000,92.40000,92.40000,9380000
12/01/1970,92.40000,92.67000,91.20000,91.70000,91.70000,8900000
13/01/1970,91.70000,92.61000,90.99000,91.92000,91.92000,9870000
14/01/1970,91.92000,92.40000,90.88000,91.65000,91.65000,10380000
15/01/1970,91.65000,92.35000,90.73000,91.68000,91.68000,11120000
16/01/1970,91.68000,92.49000,90.36000,90.92000,90.92000,11940000
19/01/1970,90.72000,90.72000,89.14000,89.65000,89.65000,9500000
20/01/1970,89.65000,90.45000,88.64000,89.83000,89.83000,11050000
21/01/1970,89.83000,90.61000,89.20000,89.95000,89.95000,9880000
22/01/1970,89.95000,90.80000,89.20000,90.04000,90.04000,11050000
23/01/1970,90.04000,90.45000,88.74000,89.37000,89.37000,11000000
26/01/1970,89.23000,89.23000,87.49000,88.17000,88.17000,10670000
27/01/1970,88.17000,88.54000,86.92000,87.62000,87.62000,9630000
28/01/1970,87.62000,88.24000,86.44000,86.79000,86.79000,10510000
29/01/1970,86.79000,87.09000,85.02000,85.69000,85.69000,12210000
30/01/1970,85.69000,86.33000,84.42000,85.02000,85.02000,12320000
02/02/1970,85.02000,86.76000,84.76000,85.75000,85.75000,13440000
03/02/1970,85.75000,87.54000,84.64000,86.77000,86.77000,16050000
04/02/1970,86.77000,87.66000,85.59000,86.24000,86.24000,11040000
05/02/1970,86.24000,86.62000,84.95000,85.90000,85.90000,9430000
06/02/1970,85.90000,86.88000,85.23000,86.33000,86.33000,10150000
09/02/1970,86.33000,87.85000,86.16000,87.01000,87.01000,10830000
10/02/1970,87.01000,87.40000,85.58000,86.10000,86.10000,10110000
11/02/1970,86.10000,87.38000,85.30000,86.94000,86.94000,12260000
12/02/1970,86.94000,87.54000,85.93000,86.73000,86.73000,10010000
13/02/1970,86.73000,87.30000,85.71000,86.54000,86.54000,11060000
16/02/1970,86.54000,87.30000,85.80000,86.47000,86.47000,19780000
17/02/1970,86.47000,87.08000,85.57000,86.37000,86.37000,10140000
18/02/1970,86.37000,88.07000,86.19000,87.44000,87.44000,11950000
19/02/1970,87.44000,88.70000,86.94000,87.76000,87.76000,12890000
20/02/1970,87.76000,88.74000,86.87000,88.03000,88.03000,10790000
24/02/1970,88.03000,88.91000,87.28000,87.99000,87.99000,10810000
25/02/1970,87.99000,89.80000,87.11000,89.35000,89.35000,13210000
26/02/1970,89.35000,89.63000,87.63000,88.90000,88.90000,11540000
27/02/1970,88.90000,90.33000,88.42000,89.50000,89.50000,12890000
02/03/1970,89.50000,90.80000,88.92000,89.71000,89.71000,12270000
03/03/1970,89.71000,90.67000,88.96000,90.23000,90.23000,11700000
04/03/1970,90.23000,91.05000,89.32000,90.04000,90.04000,11850000
05/03/1970,90.04000,90.99000,89.38000,90.00000,90.00000,11370000
06/03/1970,90.00000,90.36000,88.84000,89.44000,89.44000,10980000
09/03/1970,89.43000,89.43000,87.94000,88.51000,88.51000,9760000
10/03/1970,88.51000,89.41000,87.89000,88.75000,88.75000,9450000
11/03/1970,88.75000,89.58000,88.11000,88.69000,88.69000,9180000
12/03/1970,88.69000,89.09000,87.68000,88.33000,88.33000,9140000
13/03/1970,88.33000,89.43000,87.29000,87.86000,87.86000,9560000
16/03/1970,87.86000,87.97000,86.39000,86.91000,86.91000,8910000
17/03/1970,86.91000,87.86000,86.36000,87.29000,87.29000,9090000
18/03/1970,87.29000,88.28000,86.93000,87.54000,87.54000,9790000
19/03/1970,87.54000,88.20000,86.88000,87.42000,87.42000,8930000
20/03/1970,87.42000,87.77000,86.43000,87.06000,87.06000,7910000
23/03/1970,87.06000,87.64000,86.19000,86.99000,86.99000,7330000
24/03/1970,86.99000,88.43000,86.90000,87.98000,87.98000,8840000
25/03/1970,88.11000,91.07000,88.11000,89.77000,89.77000,17500000
26/03/1970,89.77000,90.65000,89.18000,89.92000,89.92000,11350000
30/03/1970,89.92000,90.41000,88.91000,89.63000,89.63000,9600000
31/03/1970,89.63000,90.17000,88.85000,89.63000,89.63000,8370000
01/04/1970,89.63000,90.62000,89.30000,90.07000,90.07000,9810000
02/04/1970,90.07000,90.70000,89.28000,89.79000,89.79000,10520000
03/04/1970,89.79000,90.16000,88.81000,89.39000,89.39000,9920000
06/04/1970,89.39000,89.61000,88.15000,88.76000,88.76000,8380000
07/04/1970,88.76000,89.31000,87.94000,88.52000,88.52000,8490000
08/04/1970,88.52000,89.09000,87.83000,88.49000,88.49000,9070000
09/04/1970,88.49000,89.32000,87.96000,88.53000,88.53000,9060000
10/04/1970,88.53000,89.14000,87.82000,88.24000,88.24000,10020000
13/04/1970,88.24000,88.67000,87.15000,87.64000,87.64000,8810000
14/04/1970,87.64000,87.73000,86.01000,86.89000,86.89000,10840000
15/04/1970,86.89000,87.71000,86.53000,86.73000,86.73000,9410000
16/04/1970,86.73000,87.13000,85.51000,85.88000,85.88000,10250000
17/04/1970,85.88000,86.36000,84.75000,85.67000,85.67000,10990000
20/04/1970,85.67000,86.36000,84.99000,85.83000,85.83000,8280000
21/04/1970,85.83000,86.54000,84.99000,85.38000,85.38000,8490000
22/04/1970,85.38000,85.51000,83.84000,84.27000,84.27000,10780000
23/04/1970,84.27000,84.30000,82.61000,83.04000,83.04000,11050000
24/04/1970,83.04000,83.62000,81.96000,82.77000,82.77000,10410000
27/04/1970,82.77000,83.08000,81.08000,81.46000,81.46000,10240000
28/04/1970,81.46000,82.16000,79.86000,80.27000,80.27000,12620000
29/04/1970,80.27000,83.23000,79.31000,81.81000,81.81000,15800000
30/04/1970,81.81000,82.57000,80.76000,81.52000,81.52000,9880000
01/05/1970,81.52000,82.32000,80.27000,81.44000,81.44000,8290000
04/05/1970,81.28000,81.28000,78.85000,79.37000,79.37000,11450000
05/05/1970,79.37000,79.83000,78.02000,78.60000,78.60000,10580000
06/05/1970,78.60000,80.91000,78.23000,79.47000,79.47000,14380000
07/05/1970,79.47000,80.60000,78.89000,79.83000,79.83000,9530000
08/05/1970,79.83000,80.15000,78.71000,79.44000,79.44000,6930000
11/05/1970,79.44000,79.72000,78.29000,78.60000,78.60000,6650000
12/05/1970,78.60000,79.15000,77.06000,77.85000,77.85000,10850000
13/05/1970,77.75000,77.75000,75.92000,76.53000,76.53000,10720000
14/05/1970,76.53000,76.64000,74.03000,75.44000,75.44000,13920000
15/05/1970,75.44000,77.42000,74.59000,76.90000,76.90000,14570000
18/05/1970,76.90000,77.68000,76.07000,76.96000,76.96000,8280000
19/05/1970,76.96000,77.20000,75.21000,75.46000,75.46000,9480000
20/05/1970,75.35000,75.35000,73.25000,73.52000,73.52000,13020000
21/05/1970,73.51000,73.51000,70.94000,72.16000,72.16000,16710000
22/05/1970,72.16000,73.42000,71.42000,72.25000,72.25000,12170000
25/05/1970,72.16000,72.16000,69.92000,70.25000,70.25000,12660000
26/05/1970,70.25000,71.17000,68.61000,69.29000,69.29000,17030000
27/05/1970,69.37000,73.22000,69.37000,72.77000,72.77000,17460000
28/05/1970,72.77000,75.44000,72.59000,74.61000,74.61000,18910000
29/05/1970,74.61000,76.92000,73.53000,76.55000,76.55000,14630000
01/06/1970,76.55000,78.40000,75.84000,77.84000,77.84000,15020000
02/06/1970,77.84000,78.73000,76.51000,77.84000,77.84000,13480000
03/06/1970,77.84000,79.22000,76.97000,78.52000,78.52000,16600000
04/06/1970,78.52000,79.42000,76.99000,77.36000,77.36000,14380000
05/06/1970,77.36000,77.48000,75.25000,76.17000,76.17000,12450000
08/06/1970,76.17000,77.37000,75.30000,76.29000,76.29000,8040000
09/06/1970,76.29000,79.96000,75.58000,76.25000,76.25000,7050000
10/06/1970,76.25000,76.62000,74.92000,75.48000,75.48000,7240000
11/06/1970,75.48000,75.52000,73.96000,74.45000,74.45000,7770000
12/06/1970,74.45000,74.84000,73.25000,73.88000,73.88000,8890000
15/06/1970,73.88000,75.27000,73.67000,74.58000,74.58000,6920000
16/06/1970,74.58000,76.76000,74.21000,76.15000,76.15000,11330000
17/06/1970,76.15000,78.04000,75.63000,76.00000,76.00000,9870000
18/06/1970,76.00000,77.17000,74.99000,76.51000,76.51000,8870000
19/06/1970,76.51000,78.05000,76.31000,77.05000,77.05000,10980000
22/06/1970,77.05000,77.43000,75.61000,76.64000,76.64000,8700000
23/06/1970,76.64000,76.83000,74.52000,74.76000,74.76000,10790000
24/06/1970,74.76000,75.42000,73.40000,73.97000,73.97000,12630000
25/06/1970,73.97000,74.93000,73.30000,74.02000,74.02000,8200000
26/06/1970,74.02000,74.68000,73.09000,73.47000,73.47000,9160000
29/06/1970,73.47000,73.86000,72.34000,72.89000,72.89000,8770000
30/06/1970,72.89000,73.89000,72.25000,72.72000,72.72000,9280000
01/07/1970,72.72000,73.66000,72.11000,72.94000,72.94000,8610000
02/07/1970,72.94000,73.92000,72.43000,72.92000,72.92000,8440000
06/07/1970,72.92000,73.12000,71.38000,71.78000,71.78000,9340000
07/07/1970,71.78000,72.32000,70.69000,71.23000,71.23000,10470000
08/07/1970,71.23000,73.30000,70.99000,73.00000,73.00000,10970000
09/07/1970,73.00000,74.77000,72.88000,74.06000,74.06000,12820000
10/07/1970,74.06000,75.21000,73.49000,74.45000,74.45000,10160000
13/07/1970,74.45000,75.37000,73.83000,74.55000,74.55000,7450000
14/07/1970,74.55000,75.04000,73.78000,74.42000,74.42000,7360000
15/07/1970,74.42000,75.68000,74.06000,75.23000,75.23000,8860000
16/07/1970,75.23000,77.09000,75.12000,76.34000,76.34000,12200000
17/07/1970,76.37000,78.23000,76.37000,77.69000,77.69000,13870000
20/07/1970,77.69000,78.72000,77.04000,77.79000,77.79000,11660000
21/07/1970,77.79000,77.94000,76.39000,76.98000,76.98000,9940000
22/07/1970,76.98000,78.20000,76.22000,77.03000,77.03000,12460000
23/07/1970,77.03000,78.51000,76.46000,78.00000,78.00000,12460000
24/07/1970,78.00000,78.48000,76.96000,77.82000,77.82000,9520000
27/07/1970,77.82000,78.27000,77.07000,77.65000,77.65000,7460000
28/07/1970,77.65000,78.35000,76.96000,77.77000,77.77000,9040000
29/07/1970,77.77000,78.81000,77.28000,78.04000,78.04000,12580000
30/07/1970,78.04000,78.66000,77.36000,78.07000,78.07000,10430000
31/07/1970,78.07000,79.03000,77.44000,78.05000,78.05000,11640000
03/08/1970,78.05000,78.24000,76.56000,77.02000,77.02000,7650000
04/08/1970,77.02000,77.56000,76.12000,77.19000,77.19000,8310000
05/08/1970,77.19000,77.86000,76.59000,77.18000,77.18000,7660000
06/08/1970,77.18000,77.68000,76.39000,77.08000,77.08000,7560000
07/08/1970,77.08000,78.09000,76.46000,77.28000,77.28000,9370000
10/08/1970,77.28000,77.40000,75.72000,76.20000,76.20000,7580000
11/08/1970,76.20000,76.33000,75.16000,75.82000,75.82000,7330000
12/08/1970,75.82000,76.24000,75.04000,75.42000,75.42000,7440000
13/08/1970,75.42000,75.69000,74.13000,74.76000,74.76000,8640000
14/08/1970,74.76000,75.74000,74.39000,75.18000,75.18000,7850000
17/08/1970,75.18000,75.79000,74.52000,75.33000,75.33000,6940000
18/08/1970,75.33000,76.79000,75.30000,76.20000,76.20000,9500000
19/08/1970,76.20000,77.58000,76.01000,76.96000,76.96000,9870000
20/08/1970,76.96000,77.99000,76.30000,77.84000,77.84000,10170000
21/08/1970,77.84000,79.60000,77.46000,79.24000,79.24000,13420000
24/08/1970,79.41000,81.62000,79.41000,80.99000,80.99000,18910000
25/08/1970,80.99000,81.81000,79.69000,81.12000,81.12000,17520000
26/08/1970,81.12000,82.26000,80.60000,81.21000,81.21000,15970000
27/08/1970,81.21000,81.91000,80.13000,81.08000,81.08000,12440000
28/08/1970,81.08000,82.47000,80.69000,81.86000,81.86000,13820000
31/08/1970,81.86000,82.33000,80.95000,81.52000,81.52000,10740000
01/09/1970,81.52000,81.80000,80.43000,80.95000,80.95000,10960000
02/09/1970,80.95000,81.35000,79.95000,80.96000,80.96000,9710000
03/09/1970,80.96000,82.63000,80.88000,82.09000,82.09000,14110000
04/09/1970,82.09000,83.42000,81.79000,82.83000,82.83000,15360000
08/09/1970,82.83000,83.69000,81.48000,83.04000,83.04000,17110000
09/09/1970,83.04000,83.78000,81.90000,82.79000,82.79000,16250000
10/09/1970,82.79000,82.98000,81.62000,82.30000,82.30000,11900000
11/09/1970,82.30000,83.19000,81.81000,82.52000,82.52000,12140000
14/09/1970,82.52000,83.13000,81.43000,82.07000,82.07000,11900000
15/09/1970,82.07000,82.11000,80.75000,81.36000,81.36000,9830000
16/09/1970,81.36000,82.57000,80.61000,81.79000,81.79000,12090000
17/09/1970,81.79000,83.09000,81.51000,82.29000,82.29000,15530000
18/09/1970,82.29000,83.50000,81.77000,82.62000,82.62000,15900000
21/09/1970,82.62000,83.15000,81.52000,81.91000,81.91000,12540000
22/09/1970,81.91000,82.24000,80.82000,81.86000,81.86000,12110000
23/09/1970,81.86000,83.15000,81.52000,81.91000,81.91000,16940000
24/09/1970,81.91000,82.24000,80.82000,81.66000,81.66000,21340000
25/09/1970,81.66000,83.60000,81.41000,82.83000,82.83000,20470000
28/09/1970,82.83000,84.56000,82.61000,83.91000,83.91000,14390000
29/09/1970,83.91000,84.57000,83.11000,83.86000,83.86000,17880000
30/09/1970,83.86000,84.99000,82.78000,84.30000,84.30000,14830000
01/10/1970,84.30000,84.70000,83.46000,84.32000,84.32000,9700000
02/10/1970,84.32000,85.56000,84.06000,85.16000,85.16000,15420000
05/10/1970,85.16000,86.99000,85.01000,86.47000,86.47000,19760000
06/10/1970,86.47000,87.75000,86.04000,86.85000,86.85000,20240000
07/10/1970,86.85000,87.47000,85.55000,86.89000,86.89000,15610000
08/10/1970,86.89000,87.37000,85.55000,85.95000,85.95000,14500000
09/10/1970,85.95000,86.25000,84.54000,85.08000,85.08000,13980000
12/10/1970,85.05000,85.05000,83.58000,84.17000,84.17000,8570000
13/10/1970,84.17000,84.70000,83.24000,84.06000,84.06000,9500000
14/10/1970,84.06000,84.83000,83.42000,84.19000,84.19000,9920000
15/10/1970,84.19000,85.28000,83.82000,84.65000,84.65000,11250000
16/10/1970,84.65000,85.21000,83.83000,84.28000,84.28000,11300000
19/10/1970,84.28000,84.29000,82.81000,83.15000,83.15000,9890000
20/10/1970,83.15000,84.19000,82.62000,83.64000,83.64000,10630000
21/10/1970,83.64000,84.72000,83.21000,83.66000,83.66000,11330000
22/10/1970,83.66000,84.04000,82.77000,83.38000,83.38000,9000000
23/10/1970,83.38000,84.30000,82.91000,83.77000,83.77000,10270000
26/10/1970,83.77000,84.26000,82.89000,83.31000,83.31000,9200000
27/10/1970,83.31000,83.73000,82.52000,83.12000,83.12000,9680000
28/10/1970,83.12000,83.81000,82.29000,83.43000,83.43000,10660000
29/10/1970,83.43000,84.10000,82.82000,83.36000,83.36000,10440000
30/10/1970,83.36000,83.80000,82.52000,83.25000,83.25000,10520000
02/11/1970,83.25000,83.99000,82.66000,83.51000,83.51000,9470000
03/11/1970,83.51000,84.77000,83.21000,84.22000,84.22000,11760000
04/11/1970,84.22000,85.26000,83.82000,84.39000,84.39000,12180000
05/11/1970,84.39000,84.79000,83.53000,84.10000,84.10000,10800000
06/11/1970,84.10000,84.73000,83.55000,84.22000,84.22000,9970000
09/11/1970,84.22000,85.27000,83.82000,84.67000,84.67000,10890000
10/11/1970,84.67000,85.69000,84.18000,84.79000,84.79000,12030000
11/11/1970,84.79000,86.24000,84.69000,85.03000,85.03000,13520000
12/11/1970,85.03000,85.54000,83.81000,84.15000,84.15000,12520000
13/11/1970,84.15000,84.33000,82.92000,83.37000,83.37000,11890000
16/11/1970,83.37000,83.75000,82.34000,83.24000,83.24000,9160000
17/11/1970,83.24000,84.17000,82.81000,83.47000,83.47000,9450000
18/11/1970,83.47000,83.53000,82.41000,82.79000,82.79000,9850000
19/11/1970,82.79000,83.48000,82.23000,82.91000,82.91000,9280000
20/11/1970,82.91000,84.06000,82.49000,83.72000,83.72000,10920000
23/11/1970,83.72000,84.92000,83.47000,84.24000,84.24000,12720000
24/11/1970,84.24000,85.18000,83.59000,84.78000,84.78000,12560000
25/11/1970,84.78000,85.70000,84.35000,85.09000,85.09000,13490000
27/11/1970,85.09000,86.21000,84.67000,85.93000,85.93000,10130000
30/11/1970,85.93000,87.60000,85.79000,87.20000,87.20000,17700000
01/12/1970,87.20000,88.61000,86.11000,87.47000,87.47000,20170000
02/12/1970,87.47000,88.83000,86.72000,88.48000,88.48000,17960000
03/12/1970,88.48000,89.87000,88.11000,88.90000,88.90000,20480000
04/12/1970,88.90000,89.89000,88.12000,89.46000,89.46000,15980000
