,Open,Close,"SI(C2<>B2,1,0)"
884,1315.92004,1322.69995,1
885,1326.41003,1370.18005,1
886,1369.95996,1367.53003,1
887,1365.68994,1369.31006,1
888,1369.84998,1370.40002,1
889,1373.68994,1372.54004,1
890,1370.16003,1365.54004,1
891,1365.5,1354.48999,1
892,1355.37,1360.55005,1
893,1357.97998,1332.82996,1
894,1332.19995,1328.31995,1
895,1331.71997,1334.43005,1
896,1337.02002,1364.70996,1
897,1363.37,1365.56006,1
898,1369,1390.32996,1
899,1387.71997,1388.17004,1
900,1386.43005,1375.93994,1
901,1378.40002,1379.93005,1
902,1380.52002,1388.81995,1
903,1387.88001,1397.83997,1
904,1397.95996,1396.37,1
905,1395.60999,1390.93994,1
906,1391.21997,1385.58997,1
907,1385.96997,1409.33997,1
908,1409.16003,1413.90002,1
909,1415.33997,1407.48999,1
910,1405.59998,1418.26001,1
911,1417.48999,1392.56995,1
912,1394.29004,1397.68005,1
913,1394.90002,1388.28003,1
914,1389.40002,1403.57996,1
915,1404.40002,1403.04004,1
916,1405.65002,1408.66003,1
917,1408.35999,1423.56995,1
918,1423.89002,1425.34998,1
919,1425.28003,1426.63001,1
920,1424.48999,1413.40002,1
921,1414.06006,1390.70996,1
922,1390.82996,1394.34998,1
923,1392.19995,1375.93005,1
924,1375.96997,1385.34998,1
925,1386.54004,1390.83997,1
926,1390.5,1398.26001,1
927,1398.35999,1400.38001,1
928,1399.62,1385.67004,1
929,1386.42004,1377.65002,1
930,1376.26001,1377.19995,1
931,1377.47998,1404.05005,1
932,1400.06006,1360.68005,1
933,1360.82996,1361.76001,1
934,1358.97998,1358.43994,1
935,1357.08997,1335.48999,1
936,1335.78003,1339.87,1
937,1341.81006,1360.03003,1
938,1358.84998,1360.14002,1
939,1360.70996,1350.93005,1
940,1349.58997,1337.81006,1
941,1336.89002,1342.82996,1
942,1341.02002,1317.93005,1
943,1319.77002,1318,1
944,1317.22998,1314.29004,1
945,1314.54004,1321.96997,1
946,1316.29004,1283.15002,1
947,1283.59998,1278.38001,1
948,1278.06006,1280,1
949,1276.68994,1284.91003,1
950,1285.81995,1261.52002,1
951,1262.95996,1262.90002,1
952,1262.90002,1252.31006,1
953,1251.83997,1273.69995,1
954,1273.38001,1244.68994,1
955,1245.25,1253.39002,1
956,1248.66003,1239.48999,1
957,1241.60999,1228.30005,1
958,1226.82996,1214.91003,1
959,1214.65002,1245.35999,1
960,1246.31006,1260.31995,1
961,1258.21997,1260.68005,1
962,1261.81995,1260,1
963,1257.07996,1277,1
964,1278.87,1282.18994,1
965,1283.21997,1252.54004,1
966,1253.51001,1257.76001,1
967,1257.76001,1234.37,1
968,1236.38001,1263.19995,1
969,1264.52002,1284.26001,1
970,1281.37,1267.38001,1
971,1269.42004,1260.31006,1
972,1253.27002,1249.01001,1
973,1254.87,1284.88001,1
974,1283.98999,1289.18994,1
975,1286.51001,1266.06995,1
976,1266.29004,1296.31995,1
977,1294.42004,1305.31995,1
978,1304.79004,1289.58997,1
979,1288.64002,1285.82996,1
980,1282.10999,1292.93005,1
981,1293.84998,1298.19995,1
982,1298.14002,1278.59998,1
983,1276.65002,1266.68994,1
984,1267.33997,1274.54004,1
985,1271.06995,1277.71997,1
986,1277.58997,1292.19995,1
987,1290.46997,1266.83997,1
988,1267.03003,1271.51001,1
989,1271.29004,1281.66003,1
990,1283.79004,1300.68005,1
991,1296.48999,1282.82996,1
992,1287.82996,1277.57996,1
993,1276.60999,1274.97998,1
994,1271.80005,1236.82996,1
995,1233.20996,1242.31006,1
996,1249.5,1267.79004,1
997,1267.97998,1224.51001,1
998,1227.5,1232.04004,1
999,1229.04004,1249.05005,1
1000,1245.88001,1251.69995,1
1001,1250.92004,1192.69995,1
1002,1188.31006,1213.59998,1
1003,1210.33997,1156.39002,1
1004,1157.07996,1206.51001,1
1005,1213.10999,1255.07996,1
1006,1255.37,1207.08997,1
1007,1207.60999,1188.21997,1
1008,1188.79004,1185.87,1
1009,1187.87,1209.18005,1
1010,1204.46997,1213.27002,1
1011,1209.06995,1106.42004,1
1012,1113.78003,1166.35999,1
1013,1164.17004,1161.06006,1
1014,1160.64002,1114.28003,1
1015,1115.16003,1099.22998,1
1016,1097.56006,1056.89002,1
1017,1057.59998,996.22998,1
1018,988.90997,984.94,1
1019,988.41998,909.91998,1
1020,902.31,899.21997,1
1021,912.75,1003.34998,1
1022,1009.96997,998.01001,1
1023,994.59998,907.84003,1
1024,909.53003,946.42999,1
1025,942.28998,940.54999,1
1026,943.51001,985.40002,1
1027,980.40002,955.04999,1
1028,951.66998,896.78003,1
1029,899.08002,908.10999,1
1030,895.21997,876.77002,1
1031,874.28003,848.91998,1
1032,848.91998,940.51001,1
1033,939.51001,930.09003,1
1034,939.38001,954.09003,1
1035,953.10999,968.75,1
1036,968.66998,966.29999,1
1037,971.31,1005.75,1
1038,1001.84003,952.77002,1
1039,952.40002,904.88001,1
1040,907.44,930.98999,1
1041,936.75,919.21002,1
1042,917.15002,898.95001,1
1043,893.39002,852.29999,1
1044,853.13001,911.28998,1
1045,904.35999,873.28998,1
1046,873.22998,850.75,1
1047,852.34003,859.12,1
1048,859.03003,806.58002,1
1049,805.87,752.44,1
1050,755.84003,800.03003,1
1051,801.20001,851.81,1
1052,853.40002,857.39002,1
1053,852.90002,887.67999,1
1054,886.89002,896.23999,1
1055,888.60999,816.21002,1
1056,817.94,848.81,1
1057,843.59998,870.73999,1
1058,869.75,845.21997,1
1059,844.42999,876.07001,1
1060,882.71002,909.70001,1
1061,906.47998,888.66998,1
1062,892.16998,899.23999,1
1063,898.34998,873.59003,1
1064,871.78998,879.72998,1
1065,881.07001,868.57001,1
1066,871.53003,913.17999,1
1067,908.15997,904.41998,1
1068,905.97998,885.28003,1
1069,886.96002,887.88001,1
1070,887.20001,871.63001,1
1071,874.31,863.15997,1
1072,863.87,868.15002,1
1073,869.51001,872.79999,1
1074,872.37,869.41998,1
1075,870.58002,890.64002,1
1076,890.59003,903.25,1
1077,902.98999,931.79999,1
1078,929.16998,927.45001,1
1079,931.16998,934.70001,1
1080,927.45001,906.65002,1
1081,905.72998,909.72998,1
1082,909.90997,890.34998,1
1083,890.40002,870.26001,1
1084,869.78998,871.78998,1
1085,867.28003,842.62,1
1086,841.98999,843.73999,1
1087,844.45001,850.12,1
1088,849.64002,805.21997,1
1089,806.77002,840.23999,1
1090,839.73999,827.5,1
1091,822.15997,831.95001,1
1092,832.5,836.57001,1
1093,837.29999,845.71002,1
1094,845.72998,874.09003,1
1095,868.89002,845.14002,1
1096,845.69,825.88001,1
1097,823.09003,825.44,1
1098,825.69,838.51001,1
1099,837.77002,832.22998,1
1100,831.75,845.84998,1
1101,846.09003,868.59998,1
1102,868.23999,869.89002,1
1103,866.87,827.15997,1
1104,827.40997,833.73999,1
1105,829.90997,835.19,1
1106,833.95001,826.84003,1
1107,818.60999,789.16998,1
1108,791.06,788.41998,1
1109,787.90997,778.94,1
1110,775.87,770.04999,1
1111,773.25,743.33002,1
1112,744.69,773.14002,1
1113,770.64002,764.90002,1
1114,765.76001,752.83002,1
1115,749.92999,735.09003,1
1116,729.57001,700.82001,1
1117,704.44,696.33002,1
1118,698.59998,712.87,1
1119,708.27002,682.54999,1
1120,684.03998,683.38001,1
1121,680.76001,676.53003,1
1122,679.28003,719.59998,1
1123,719.59003,721.35999,1
1124,720.89002,750.73999,1
1125,751.96997,756.54999,1
1126,758.84003,753.89002,1
1127,753.88001,778.12,1
1128,776.01001,794.34998,1
1129,797.91998,784.03998,1
1130,784.58002,768.53998,1
1131,772.31,822.91998,1
1132,820.59998,806.12,1
1133,806.81,813.88001,1
1134,814.06,832.85999,1
1135,828.67999,815.94,1
1136,809.07001,787.53003,1
1137,790.88001,797.87,1
1138,793.59003,811.08002,1
1139,814.53003,834.38001,1
1140,835.13001,842.5,1
1141,839.75,835.47998,1
1142,834.12,815.54999,1
1143,816.76001,825.15997,1
1144,829.28998,856.56,1
1145,855.33002,858.72998,1
1146,856.88001,841.5,1
1147,839.44,852.06,1
1148,854.53998,865.29999,1
1149,865.17999,869.59998,1
1150,868.27002,832.39002,1
1151,831.25,850.08002,1
1152,847.26001,843.54999,1
1153,844.62,851.91998,1
1154,853.90997,866.22998,1
1155,862.82001,857.51001,1
1156,854.47998,855.15997,1
1157,856.84998,873.64002,1
1158,876.59003,872.81,1
1159,872.73999,877.52002,1
1160,879.21002,907.23999,1
1161,906.09998,903.79999,1
1162,903.95001,919.53003,1
1163,919.58002,907.39002,1
1164,909.03003,929.22998,1
1165,922.98999,909.23999,1
1166,910.52002,908.34998,1
1167,905.40002,883.91998,1
1168,884.23999,893.07001,1
1169,892.76001,882.88001,1
1170,886.07001,909.71002,1
1171,909.66998,908.13001,1
1172,908.62,903.46997,1
1173,900.41998,888.33002,1
1174,888.67999,887,1
1175,887,910.33002,1
1176,909.95001,893.06,1
1177,892.96002,906.83002,1
1178,907.02002,919.14002,1
1179,923.26001,942.87,1
1180,942.87,944.73999,1
1181,942.51001,931.76001,1
1182,932.48999,942.46002,1
1183,945.66998,940.09003,1
1184,938.12,939.14002,1
1185,940.34998,942.42999,1
1186,942.72998,939.15002,1
1187,939.03998,944.89002,1
1188,943.44,946.21002,1
1189,942.45001,923.71997,1
1190,925.59998,911.96997,1
1191,911.89002,910.71002,1
1192,910.85999,918.37,1
1193,919.96002,921.22998,1
1194,918.13001,893.03998,1
1195,893.46002,895.09998,1
1196,896.31,900.94,1
1197,899.45001,920.26001,1
1198,918.84003,918.90002,1
1199,919.85999,927.22998,1
1200,927.15002,919.32001,1
1201,920.82001,923.33002,1
1202,921.23999,896.41998,1
1203,894.27002,898.71997,1
1204,898.59998,881.03003,1
1205,881.90002,879.56,1
1206,881.28003,882.67999,1
1207,880.03003,879.13001,1
1208,879.57001,901.04999,1
1209,900.77002,905.84003,1
1210,910.15002,932.67999,1
1211,930.16998,940.73999,1
1212,940.56,940.38001,1
1213,942.07001,951.13001,1
1214,951.96997,954.58002,1
1215,953.40002,954.07001,1
1216,954.07001,976.28998,1
1217,972.15997,979.26001,1
1218,978.63001,982.17999,1
1219,981.47998,979.62,1
1220,977.65997,975.15002,1
1221,976.01001,986.75,1
1222,986.79999,987.47998,1
1223,990.21997,1002.63001,1
1224,1001.40997,1005.65002,1
1225,1005.40997,1002.71997,1
1226,1004.06,997.08002,1
1227,999.83002,1010.47998,1
1228,1008.89002,1007.09998,1
1229,1005.77002,994.34998,1
1230,994,1005.81,1
1231,1005.85999,1012.72998,1
1232,1012.22998,1004.09003,1
1233,998.17999,979.72998,1
1234,980.62,989.66998,1
1235,986.88001,996.46002,1
1236,996.40997,1007.37,1
1237,1009.06,1026.13001,1
1238,1026.58997,1025.56995,1
1239,1026.63001,1028,1
1240,1027.34998,1028.12,1
1241,1027.81006,1030.97998,1
1242,1031.62,1028.93005,1
1243,1025.20996,1020.62,1
1244,1019.52002,998.03998,1
1245,996.07001,994.75,1
1246,996.12,1003.23999,1
1247,1003.84003,1016.40002,1
1248,1018.66998,1025.39002,1
1249,1025.35999,1033.37,1
1250,1032.98999,1044.14002,1
1251,1043.92004,1042.72998,1
1252,1040.15002,1049.33997,1
1253,1049.03003,1052.63001,1
1254,1053.98999,1068.76001,1
1255,1067.87,1065.48999,1
1256,1066.59998,1068.30005,1
1257,1067.14002,1064.66003,1
1258,1066.34998,1071.66003,1
1259,1072.68994,1060.87,1
1260,1062.56006,1050.78003,1
1261,1049.47998,1044.38001,1
1262,1045.38001,1062.97998,1
1263,1063.68994,1060.60999,1
1264,1061.02002,1057.07996,1
1265,1054.91003,1029.84998,1
1266,1029.70996,1025.20996,1
1267,1026.87,1040.45996,1
1268,1042.02002,1054.71997,1
1269,1053.65002,1057.57996,1
1270,1060.03003,1065.47998,1
1271,1065.28003,1071.48999,1
1272,1071.63001,1076.18994,1
1273,1074.95996,1073.18994,1
1274,1078.68005,1092.02002,1
1275,1090.35999,1096.56006,1
1276,1094.67004,1087.68005,1
1277,1088.21997,1097.91003,1
1278,1098.64002,1091.06006,1
1279,1090.35999,1081.40002,1
1280,1080.95996,1092.91003,1
1281,1095.62,1079.59998,1
1282,1080.35999,1066.94995,1
1283,1067.54004,1063.41003,1
1284,1061.51001,1042.63001,1
1285,1043.68994,1066.10999,1
1286,1065.41003,1036.18994,1
1287,1036.18005,1042.88001,1
1288,1040.92004,1045.41003,1
1289,1047.14002,1046.5,1
1290,1047.30005,1066.63001,1
1291,1064.94995,1069.30005,1
1292,1072.31006,1093.07996,1
1293,1091.85999,1093.01001,1
1294,1096.04004,1098.51001,1
1295,1098.31006,1087.23999,1
1296,1087.58997,1093.47998,1
1297,1094.13001,1109.30005,1
1298,1109.21997,1110.31995,1
1299,1109.43994,1109.80005,1
1300,1106.43994,1094.90002,1
1301,1094.66003,1091.38001,1
1302,1094.85999,1106.23999,1
1303,1105.82996,1105.65002,1
1304,1106.48999,1110.63001,1
1305,1105.46997,1091.48999,1
1306,1091.06995,1095.63001,1
1307,1098.89002,1108.85999,1
1308,1109.03003,1109.23999,1
1309,1110.58997,1099.92004,1
1310,1100.43005,1105.97998,1
1311,1105.52002,1103.25,1
1312,1103.04004,1091.93994,1
1313,1091.06995,1095.94995,1
1314,1098.68994,1102.34998,1
1315,1103.95996,1106.41003,1
1316,1107.83997,1114.10999,1
1317,1114.10999,1107.93005,1
1318,1108.60999,1109.18005,1
1319,1106.35999,1096.07996,1
1320,1097.85999,1102.46997,1
1321,1105.31006,1114.05005,1
1322,1114.51001,1118.02002,1
1323,1118.83997,1120.58997,1
1324,1121.07996,1126.47998,1
1325,1127.53003,1127.78003,1
1326,1128.55005,1126.19995,1
1327,1125.53003,1126.42004,1
1328,1126.59998,1115.09998,1
1329,1116.56006,1132.98999,1
1330,1132.66003,1136.52002,1
1331,1135.70996,1137.14002,1
1332,1136.27002,1141.68994,1
1333,1140.52002,1144.97998,1
1334,1145.95996,1146.97998,1
1335,1143.81006,1136.21997,1
1336,1137.31006,1145.68005,1
1337,1145.68005,1148.45996,1
1338,1147.71997,1136.03003,1
1339,1136.03003,1150.22998,1
1340,1147.94995,1138.04004,1
1341,1138.68005,1116.47998,1
1342,1115.48999,1091.76001,1
1343,1092.40002,1096.78003,1
1344,1095.80005,1092.17004,1
1345,1091.93994,1097.5,1
1346,1096.93005,1084.53003,1
1347,1087.60999,1073.87,1
1348,1073.89002,1089.18994,1
1349,1090.05005,1103.31995,1
1350,1100.67004,1097.28003,1
1351,1097.25,1063.10999,1
1352,1064.12,1066.18994,1
1353,1065.51001,1056.73999,1
1354,1060.06006,1070.52002,1
1355,1069.68005,1068.13001,1
1356,1067.09998,1078.46997,1
1357,1075.94995,1075.51001,1
1358,1079.13001,1094.87,1
1359,1096.14002,1099.51001,1
1360,1099.03003,1106.75,1
1361,1105.48999,1109.17004,1
1362,1110,1108.01001,1
1363,1107.48999,1094.59998,1
1364,1095.89002,1105.23999,1
1365,1101.23999,1102.93994,1
1366,1103.09998,1104.48999,1
1367,1105.35999,1115.70996,1
1368,1117.01001,1118.31006,1
1369,1119.35999,1118.79004,1
1370,1119.12,1122.96997,1
1371,1125.12,1138.69995,1
1372,1138.40002,1138.5,1
1373,1137.56006,1140.44995,1
1374,1140.21997,1145.60999,1
1375,1143.95996,1150.23999,1
1376,1151.70996,1149.98999,1
1377,1148.53003,1150.51001,1
1378,1150.82996,1159.45996,1
1379,1159.93994,1166.20996,1
1380,1166.13001,1165.82996,1
1381,1166.68005,1159.90002,1
1382,1157.25,1165.81006,1
1383,1166.46997,1174.17004,1
1384,1172.69995,1167.71997,1
1385,1170.03003,1165.72998,1
1386,1167.57996,1166.58997,1
1387,1167.70996,1173.21997,1
1388,1173.75,1173.27002,1
1389,1171.75,1169.43005,1
1390,1171.22998,1178.09998,1
1391,1178.70996,1187.43994,1
1392,1186.01001,1189.43994,1
1393,1188.22998,1182.44995,1
1394,1181.75,1186.43994,1
1395,1187.46997,1194.37,1
1396,1194.93994,1196.47998,1
1397,1195.93994,1197.30005,1
1398,1198.68994,1210.65002,1
1399,1210.77002,1211.67004,1
1400,1210.17004,1192.13001,1
1401,1192.06006,1197.52002,1
1402,1199.04004,1207.17004,1
1403,1207.16003,1205.93994,1
1404,1202.52002,1208.67004,1
1405,1207.87,1217.28003,1
1406,1217.06995,1212.05005,1
1407,1209.92004,1183.70996,1
1408,1184.58997,1191.35999,1
1409,1193.30005,1206.78003,1
1410,1206.77002,1186.68994,1
1411,1188.57996,1202.26001,1
1412,1197.5,1173.59998,1
1413,1169.23999,1165.87,1
1414,1164.38001,1128.15002,1
1415,1127.04004,1110.88001,1
1416,1122.27002,1159.72998,1
1417,1156.39002,1155.79004,1
1418,1155.43005,1171.67004,1
1419,1170.04004,1157.43994,1
1420,1157.18994,1135.68005,1
1421,1136.52002,1136.93994,1
1422,1138.78003,1120.80005,1
1423,1119.56995,1115.05005,1
1424,1107.33997,1071.58997,1
1425,1067.26001,1087.68994,1
1426,1084.78003,1073.65002,1
1427,1067.42004,1074.03003,1
1428,1075.51001,1067.94995,1
1429,1074.27002,1103.06006,1
1430,1102.58997,1089.41003,1
1431,1087.30005,1070.70996,1
1432,1073.01001,1098.38001,1
1433,1098.81995,1102.82996,1
1434,1098.43005,1064.88001,1
1435,1065.83997,1050.46997,1
1436,1050.81006,1062,1
1437,1062.75,1055.68994,1
1438,1058.77002,1086.83997,1
1439,1082.65002,1091.59998,1
1440,1095,1089.63001,1
1441,1091.20996,1115.22998,1
1442,1114.02002,1114.60999,1
1443,1115.97998,1116.04004,1
1444,1116.16003,1117.51001,1
1445,1122.79004,1113.19995,1
1446,1113.90002,1095.31006,1
1447,1095.56995,1092.04004,1
1448,1090.93005,1073.68994,1
1449,1075.09998,1076.76001,1
1450,1077.5,1074.56995,1
1451,1071.09998,1041.23999,1
1452,1040.56006,1030.70996,1
1453,1031.09998,1027.37,1
1454,1027.65002,1022.58002,1
1455,1028.08997,1028.06006,1
1456,1028.54004,1060.27002,1
1457,1062.92004,1070.25,1
1458,1070.5,1077.95996,1
1459,1077.22998,1078.75,1
1460,1080.65002,1095.33997,1
1461,1095.60999,1095.17004,1
1462,1094.45996,1096.47998,1
1463,1093.84998,1064.88001,1
1464,1066.84998,1071.25,1
1465,1064.53003,1083.47998,1
1466,1086.67004,1069.58997,1
1467,1072.14002,1093.67004,1
1468,1092.17004,1102.66003,1
1469,1102.89002,1115.01001,1
1470,1117.35999,1113.83997,1
1471,1112.83997,1106.13001,1
1472,1108.06995,1101.53003,1
1473,1098.43994,1101.59998,1
1474,1107.53003,1125.85999,1
1475,1125.33997,1120.45996,1
1476,1121.06006,1127.23999,1
1477,1125.78003,1125.81006,1
1478,1122.06995,1121.64002,1
1479,1122.80005,1127.79004,1
1480,1122.92004,1121.06006,1
1481,1116.89002,1089.46997,1
1482,1081.47998,1083.60999,1
1483,1082.21997,1079.25,1
1484,1077.48999,1079.38001,1
1485,1081.16003,1092.54004,1
1486,1092.07996,1094.16003,1
1487,1092.43994,1075.63001,1
1488,1075.63001,1071.68994,1
1489,1073.35999,1067.35999,1
1490,1063.19995,1051.87,1
1491,1048.97998,1055.32996,1
1492,1056.28003,1047.21997,1
1493,1049.27002,1064.58997,1
1494,1062.90002,1048.92004,1
1495,1046.88001,1049.32996,1
1496,1049.71997,1080.29004,1
1497,1080.66003,1090.09998,1
1498,1093.60999,1104.51001,1
1499,1102.59998,1091.83997,1
1500,1092.35999,1098.87,1
1501,1101.15002,1104.18005,1
1502,1104.56995,1109.55005,1
1503,1113.38001,1121.90002,1
1504,1121.16003,1121.09998,1
1505,1119.43005,1125.06995,1
1506,1123.89002,1124.66003,1
1507,1126.39002,1125.58997,1
1508,1126.56995,1142.70996,1
1509,1142.81995,1139.78003,1
1510,1139.48999,1134.28003,1
1511,1131.09998,1124.82996,1
1512,1131.68994,1148.67004,1
1513,1148.64002,1142.16003,1
1514,1142.31006,1147.69995,1
1515,1146.75,1144.72998,1
1516,1145.96997,1141.19995,1
1517,1143.48999,1146.23999,1
1518,1144.95996,1137.03003,1
1519,1140.68005,1160.75,1
1520,1159.81006,1159.96997,1
1521,1161.56995,1158.06006,1
1522,1158.35999,1165.15002,1
1523,1165.31995,1165.31995,0
1524,1164.28003,1169.77002,1
1525,1171.31995,1178.09998,1
1526,1177.81995,1173.81006,1
1527,1177.46997,1176.18994,1
1528,1176.82996,1184.70996,1
1529,1178.64002,1165.90002,1
1530,1166.73999,1178.17004,1
1531,1179.81995,1180.26001,1
1532,1180.52002,1183.07996,1
1533,1184.73999,1185.62,1
1534,1184.88001,1185.64002,1
1535,1183.83997,1182.44995,1
1536,1184.46997,1183.78003,1
1537,1183.87,1183.26001,1
1538,1185.70996,1184.38001,1
1539,1187.85999,1193.56995,1
1540,1193.79004,1197.95996,1
1541,1198.33997,1221.06006,1
1542,1221.19995,1225.84998,1
1543,1223.23999,1223.25,1
1544,1223.58997,1213.40002,1
1545,1213.14002,1218.70996,1
1546,1213.04004,1213.54004,1
1547,1209.06995,1199.20996,1
1548,1200.43994,1197.75,1
1549,1194.79004,1178.33997,1
1550,1178.32996,1178.58997,1
1551,1183.75,1196.68994,1
1552,1196.12,1199.72998,1
1553,1198.06995,1197.83997,1
1554,1192.51001,1180.72998,1
1555,1183.69995,1198.34998,1
1556,1194.16003,1189.40002,1
1557,1189.07996,1187.76001,1
1558,1182.95996,1180.55005,1
1559,1186.59998,1206.06995,1
1560,1206.81006,1221.53003,1
1561,1219.93005,1224.70996,1
1562,1223.87,1223.12,1
1563,1227.25,1223.75,1
1564,1225.02002,1228.28003,1
1565,1230.14002,1233,1
1566,1233.84998,1240.40002,1
1567,1242.52002,1240.45996,1
1568,1241.83997,1241.58997,1
1569,1241.57996,1235.22998,1
1570,1236.33997,1242.87,1
1571,1243.63001,1243.91003,1
1572,1245.76001,1247.07996,1
1573,1249.43005,1254.59998,1
1574,1254.93994,1258.83997,1
1575,1257.53003,1256.77002,1
1576,1254.66003,1257.54004,1
1577,1259.09998,1258.51001,1
1578,1258.78003,1259.78003,1
1579,1259.43994,1257.88001,1
1580,1256.76001,1257.64002,1
1581,1257.62,1271.87,1
1582,1272.94995,1270.19995,1
1583,1268.78003,1276.56006,1
1584,1276.29004,1273.84998,1
1585,1274.41003,1271.5,1
1586,1270.83997,1269.75,1
1587,1272.57996,1274.47998,1
1588,1275.65002,1285.95996,1
1589,1285.78003,1283.76001,1
1590,1282.90002,1293.23999,1
1591,1293.21997,1295.02002,1
1592,1294.52002,1281.92004,1
1593,1280.84998,1280.26001,1
1594,1283.63001,1283.34998,1
1595,1283.29004,1290.83997,1
1596,1288.17004,1291.18005,1
1597,1291.96997,1296.63001,1
1598,1297.51001,1299.54004,1
1599,1299.63001,1276.33997,1
1600,1276.5,1286.12,1
1601,1289.14002,1307.58997,1
1602,1305.91003,1304.03003,1
1603,1302.77002,1307.09998,1
1604,1307.01001,1310.87,1
1605,1311.84998,1319.05005,1
1606,1318.76001,1324.56995,1
1607,1322.47998,1320.88001,1
1608,1318.13001,1321.87,1
1609,1318.66003,1329.15002,1
1610,1328.72998,1332.31995,1
1611,1330.43005,1328.01001,1
1612,1329.51001,1336.31995,1
1613,1334.37,1340.43005,1
1614,1340.38001,1343.01001,1
1615,1338.91003,1315.43994,1
1616,1315.43994,1307.40002,1
1617,1307.08997,1306.09998,1
1618,1307.33997,1319.88001,1
1619,1321.60999,1327.21997,1
1620,1328.64002,1306.32996,1
1621,1305.46997,1308.43994,1
1622,1312.37,1330.96997,1
1623,1330.72998,1321.15002,1
1624,1322.71997,1310.13001,1
1625,1311.05005,1321.81995,1
1626,1319.92004,1320.02002,1
1627,1315.71997,1295.10999,1
1628,1293.43005,1304.28003,1
1629,1301.18994,1296.39002,1
1630,1288.45996,1281.87,1
1631,1279.45996,1256.88001,1
1632,1261.60999,1273.71997,1
1633,1276.70996,1279.20996,1
1634,1281.65002,1298.38001,1
1635,1298.29004,1293.77002,1
1636,1292.18994,1297.54004,1
1637,1300.60999,1309.66003,1
1638,1311.80005,1313.80005,1
1639,1315.44995,1310.18994,1
1640,1309.37,1319.43994,1
1641,1321.89002,1328.26001,1
1642,1327.43994,1325.82996,1
1643,1329.47998,1332.41003,1
1644,1333.56006,1332.87,1
1645,1332.03003,1332.63001,1
1646,1335.93994,1335.54004,1
1647,1334.81995,1333.51001,1
1648,1336.16003,1328.17004,1
1649,1329.01001,1324.45996,1
1650,1321.95996,1314.16003,1
1651,1314.03003,1314.41003,1
1652,1311.13001,1314.52002,1
1653,1314.54004,1319.68005,1
1654,1313.34998,1305.14002,1
1655,1305.98999,1312.62,1
1656,1319.12,1330.35999,1
1657,1333.22998,1337.38001,1
1658,1337.14002,1335.25,1
1659,1336.75,1347.23999,1
1660,1348.43005,1355.66003,1
1661,1353.85999,1360.47998,1
1662,1360.14002,1363.60999,1
1663,1365.20996,1361.21997,1
1664,1359.76001,1356.62,1
1665,1355.90002,1347.31995,1
1666,1344.16003,1335.09998,1
1667,1340.23999,1340.19995,1
1668,1340.19995,1346.29004,1
1669,1348.33997,1357.16003,1
1670,1354.51001,1342.07996,1
1671,1339.39002,1348.65002,1
1672,1348.68994,1337.77002,1
1673,1334.77002,1329.46997,1
1674,1326.09998,1328.97998,1
1675,1328.54004,1340.68005,1
1676,1342.40002,1343.59998,1
1677,1342,1333.27002,1
1678,1333.06995,1317.37,1
1679,1317.69995,1316.28003,1
1680,1316.35999,1320.46997,1
1681,1320.64002,1325.68994,1
1682,1325.68994,1331.09998,1
1683,1331.09998,1345.19995,1
1684,1345.19995,1314.55005,1
1685,1314.55005,1312.93994,1
1686,1312.93994,1300.16003,1
1687,1300.26001,1286.17004,1
1688,1286.31006,1284.93994,1
1689,1284.63001,1279.56006,1
1690,1279.63001,1289,1
1691,1288.59998,1270.97998,1
1692,1271.31006,1271.82996,1
1693,1272.21997,1287.87,1
1694,1287.87,1265.42004,1
1695,1265.53003,1267.64002,1
1696,1268.57996,1271.5,1
1697,1271.5,1278.35999,1
1698,1278.40002,1295.52002,1
1699,1295.47998,1287.14002,1
1700,1286.59998,1283.5,1
1701,1283.04004,1268.44995,1
1702,1268.43994,1280.09998,1
1703,1280.20996,1296.67004,1
1704,1296.84998,1307.41003,1
1705,1307.64002,1320.64002,1
1706,1320.64002,1339.67004,1
1707,1339.58997,1337.88001,1
1708,1337.56006,1339.21997,1
1709,1339.62,1353.21997,1
1710,1352.39002,1343.80005,1
1711,1343.31006,1319.48999,1
1712,1319.60999,1313.64002,1
1713,1314.44995,1317.71997,1
1714,1317.73999,1308.87,1
1715,1308.87,1316.14002,1
1716,1315.93994,1305.43994,1
1717,1307.06995,1326.72998,1
1718,1328.66003,1325.83997,1
1719,1325.65002,1343.80005,1
1720,1343.80005,1345.02002,1
1721,1344.31995,1337.43005,1
1722,1337.39002,1331.93994,1
1723,1331.91003,1304.89002,1
1724,1304.83997,1300.67004,1
1725,1300.12,1292.28003,1
1726,1292.58997,1286.93994,1
1727,1286.56006,1254.05005,1
1728,1254.25,1260.33997,1
1729,1260.22998,1200.06995,1
1730,1200.28003,1199.38001,1
1731,1198.47998,1119.45996,1
1732,1120.22998,1172.53003,1
1733,1171.77002,1120.76001,1
1734,1121.30005,1172.64002,1
1735,1172.87,1178.81006,1
1736,1178.85999,1204.48999,1
1737,1204.21997,1192.76001,1
1738,1192.89002,1193.89002,1
1739,1189.62,1140.65002,1
1740,1140.46997,1123.53003,1
1741,1123.55005,1123.81995,1
1742,1124.35999,1162.34998,1
1743,1162.16003,1177.59998,1
1744,1176.68994,1159.27002,1
1745,1158.84998,1176.80005,1
1746,1177.91003,1210.07996,1
1747,1209.76001,1212.92004,1
1748,1213,1218.89002,1
1749,1219.12,1204.42004,1
