,Open,Close,"SI(C2<>B2,1,0)"
2781,61.24,61.24,0
2782,61.97,61.97,0
2783,61.78,61.78,0
2784,61.9,61.9,0
2785,62.3,62.3,0
2786,62.22,62.22,0
2787,61.76,61.76,0
2788,61.65,61.65,0
2789,62.21,62.21,0
2790,62.02,62.02,0
2791,61.5,61.5,0
2792,61.14,61.14,0
2793,61.41,61.41,0
2794,61.92,61.92,0
2795,62.3,62.3,0
2796,62.1,62.1,0
2797,62.32,62.32,0
2798,62.36,62.36,0
2799,62.59,62.59,0
2800,62.84,62.84,0
2801,63.3,63.3,0
2802,63.44,63.44,0
2803,63.43,63.43,0
2804,63.85,63.85,0
2805,63.95,63.95,0
2806,64.05,64.05,0
2807,63.47,63.47,0
2808,63.44,63.44,0
2809,63.5,63.5,0
2810,63.48,63.48,0
2811,63.66,63.66,0
2812,63.38,63.38,0
2813,63.57,63.57,0
2814,64.21,64.21,0
2815,64,64,0
2816,64.86,64.86,0
2817,64.74,64.74,0
2818,64.7,64.7,0
2819,64.53,64.53,0
2820,64.42,64.42,0
2821,64.35,64.35,0
2822,64.38,64.38,0
2823,64.93,64.93,0
2824,65.06,65.06,0
2825,65.6,65.6,0
2826,65.66,65.66,0
2827,65.46,65.46,0
2828,65.61,65.61,0
2829,65.96,65.96,0
2830,66.53,66.53,0
2831,66.62,66.62,0
2832,66.31,66.31,0
2833,66.26,66.26,0
2834,66.37,66.37,0
2835,68.68,68.68,0
2836,66.2,66.2,0
2837,65.81,65.81,0
2838,65.82,65.82,0
2839,65.77,65.77,0
2840,64.4,64.4,0
2841,65.3,65.3,0
2842,65.55,65.55,0
2843,65.46,65.46,0
2844,65.31,65.31,0
2845,65.17,65.17,0
2846,65.64,65.64,0
2847,66.18,66.18,0
2848,66.44,66.44,0
2849,66.52,66.52,0
2850,66.41,66.41,0
2851,66.47,66.47,0
2852,66.41,66.41,0
2853,66.39,66.39,0
2854,66.5,66.5,0
2855,66.83,66.83,0
2856,67.08,67.08,0
2857,67.39,67.39,0
2858,66.99,66.99,0
2859,67.27,67.27,0
2860,66.85,66.85,0
2861,66.68,66.68,0
2862,66.26,66.26,0
2863,66.01,66.01,0
2864,66.43,66.43,0
2865,66.56,66.56,0
2866,66.56,66.56,0
2867,66.73,66.73,0
2868,67.08,67.08,0
2869,66.89,66.89,0
2870,65.64,65.64,0
2871,66.67,66.67,0
2872,66.66,66.66,0
2873,66.15,66.15,0
2874,65.8,65.8,0
2875,65.98,65.98,0
2876,65.69,65.69,0
2877,65.18,65.18,0
2878,64.58,64.58,0
2879,65.15,65.15,0
2880,65.14,65.14,0
2881,64.9,64.9,0
2882,65.16,65.16,0
2883,64.47,64.47,0
2884,64.47,64.47,0
2885,64.59,64.59,0
2886,64.52,64.52,0
2887,64.64,64.64,0
2888,65.21,65.21,0
2889,65.63,65.63,0
2890,65.81,65.81,0
2891,65.77,65.77,0
2892,65.71,65.71,0
2893,65.69,65.69,0
2894,65.32,65.32,0
2895,64.86,64.86,0
2896,65.28,65.28,0
2897,64.79,64.79,0
2898,64.41,64.41,0
2899,64.7,64.7,0
2900,64.71,64.71,0
2901,64.86,64.86,0
2902,64.87,64.87,0
2903,65.23,65.23,0
2904,65.84,65.84,0
2905,66.61,66.61,0
2906,66.71,66.71,0
2907,66.76,66.76,0
2908,67.37,67.37,0
2909,66.94,66.94,0
2910,67.29,67.29,0
2911,67.68,67.68,0
2912,67.67,67.67,0
2913,67.82,67.82,0
2914,67.74,67.74,0
2915,67.95,67.95,0
2916,68.06,68.06,0
2917,67.72,67.72,0
2918,67.55,67.55,0
2919,67.73,67.73,0
2920,68.11,68.11,0
2921,68.29,68.29,0
2922,68.43,68.43,0
2923,68.44,68.44,0
2924,67.98,67.98,0
2925,67.59,67.59,0
2926,67.67,67.67,0
2927,67.7,67.7,0
2928,67.55,67.55,0
2929,67.81,67.81,0
2930,68.07,68.07,0
2931,68.19,68.19,0
2932,67.96,67.96,0
2933,68.46,68.46,0
2934,68.35,68.35,0
2935,67.88,67.88,0
2936,67.28,67.28,0
2937,67.96,67.96,0
2938,68.01,68.01,0
2939,67.53,67.53,0
2940,67.65,67.65,0
2941,67.21,67.21,0
2942,66.08,66.08,0
2943,66.96,66.96,0
2944,66.99,66.99,0
2945,66.72,66.72,0
2946,65.77,65.77,0
2947,65.78,65.78,0
2948,66.47,66.47,0
2949,66.58,66.58,0
2950,66.73,66.73,0
2951,66.77,66.77,0
2952,66.73,66.73,0
2953,67.18,67.18,0
2954,67.77,67.77,0
2955,66.97,66.97,0
2956,67.94,67.94,0
2957,68.11,68.11,0
2958,68.17,68.17,0
2959,68.16,68.16,0
2960,68.04,68.04,0
2961,67.85,67.85,0
2962,67.87,67.87,0
2963,68.21,68.21,0
2964,68.45,68.45,0
2965,68,68,0
2966,68.06,68.06,0
2967,67.98,67.98,0
2968,68.34,68.34,0
2969,68.46,68.46,0
2970,68.34,68.34,0
2971,68.42,68.42,0
2972,68.62,68.62,0
2973,68.73,68.73,0
2974,69.11,69.11,0
2975,69.47,69.47,0
2976,70.01,70.01,0
2977,70.87,70.87,0
2978,70.77,70.77,0
2979,71.07,71.07,0
2980,71.27,71.27,0
2981,71.66,71.66,0
2982,71.67,71.67,0
2983,71.62,71.62,0
2984,71.62,71.62,0
2985,71.72,71.72,0
2986,71.78,71.78,0
2987,71.7,71.7,0
2988,71.84,71.84,0
2989,71.85,71.85,0
2990,71.75,71.75,0
2991,71.7,71.7,0
2992,71.32,71.32,0
2993,71.78,71.78,0
2994,72.01,72.01,0
2995,71.93,71.93,0
2996,71.99,71.99,0
2997,71.7,71.7,0
2998,72.04,72.04,0
2999,72.39,72.39,0
3000,72.64,72.64,0
3001,72.53,72.53,0
3002,71.98,71.98,0
3003,72.01,72.01,0
3004,71.76,71.76,0
3005,71.26,71.26,0
3006,71.12,71.12,0
3007,70.86,70.86,0
3008,70.91,70.91,0
3009,71.02,71.02,0
3010,71.65,71.65,0
3011,71.69,71.69,0
3012,71.55,71.55,0
3013,71.55,70.96,1
3014,70.96,71.13,1
3015,71.13,70.64,1
3016,70.64,69.66,1
3017,69.66,69.12,1
3018,69.12,69.15,1
3019,69.15,68.96,1
3020,68.96,69.37,1
3021,69.37,69.61,1
3022,69.61,69.47,1
3023,69.47,69.07,1
3024,69.07,68.32,1
3025,68.32,68.39,1
3026,68.39,68.75,1
3027,68.75,68.81,1
3028,68.81,68.29,1
3029,68.29,68.4,1
3030,68.4,68.35,1
3031,68.35,68.13,1
3032,68.13,67.9,1
3033,67.9,68.17,1
3034,68.17,68.84,1
3035,68.84,69.26,1
3036,69.26,69.81,1
3037,69.81,69.88,1
3038,69.88,69.96,1
3039,69.96,70.42,1
3040,70.42,70.58,1
3041,70.58,70.48,1
3042,70.48,70.46,1
3043,70.46,70.45,1
3044,70.45,70.42,1
3045,70.42,70.74,1
3046,70.74,70.59,1
3047,70.59,70.41,1
3048,70.41,70.66,1
3049,70.66,70.32,1
3050,70.32,70.16,1
3051,70.16,69.76,1
3052,69.76,69.89,1
3053,69.89,69.96,1
3054,69.96,70.2,1
3055,70.16,70.16,0
3056,70.16,70.01,1
3057,70.01,69.78,1
3058,69.78,69.69,1
3059,69.69,70.19,1
3060,70.19,70.42,1
3061,70.42,70.4,1
3062,70.4,70.6,1
3063,70.6,70.91,1
3064,70.91,71.06,1
3065,71.06,70.94,1
3066,70.94,70.85,1
3067,70.85,70.66,1
3068,70.66,70.51,1
3069,70.51,70.4,1
3070,70.4,70.45,1
3071,70.45,69.89,1
3072,69.89,69.7,1
3073,69.7,70.04,1
3074,70.04,70.01,1
3075,70.01,69.55,1
3076,69.55,69.37,1
3077,69.37,68.81,1
3078,68.81,68.49,1
3079,68.49,68.91,1
3080,68.91,68.84,1
3081,68.84,68.31,1
3082,68.31,68.56,1
3083,68.56,68.41,1
3084,68.41,67.9,1
3085,67.9,67.9,0
3086,67.9,67.6,1
3087,67.6,67.9,1
3088,67.9,68.27,1
3089,68.27,68.59,1
3090,68.59,68.53,1
3091,68.53,68.46,1
3092,68.46,67.71,1
3093,67.71,67.05,1
3094,67.05,66.3,1
3095,66.3,65.24,1
3096,65.24,65.7,1
3097,65.7,65.99,1
3098,65.99,66.53,1
3099,66.53,66.24,1
3100,66.24,66.02,1
3101,66.02,65.17,1
3102,65.17,64.26,1
3103,64.26,63.57,1
3104,63.57,62.65,1
3105,62.65,63.1,1
3106,63.41,64.29,1
3107,64.29,64.27,1
3108,64.27,63.93,1
3109,63.93,63.82,1
3110,63.82,63.59,1
3111,63.59,62.34,1
3112,62.34,61.11,1
3113,61.11,60.62,1
3114,60.62,59.47,1
3115,59.15,55.5,1
3116,55.5,58.08,1
3117,58.8,59.63,1
3118,59.63,59.38,1
3119,59.12,57.27,1
3120,57.27,57.57,1
3121,57.64,58.39,1
3122,58.39,58.4,1
3123,58.4,58.45,1
3124,58.45,57.82,1
3125,57.66,56.34,1
3126,56.34,55.5,1
3127,55.5,54.33,1
3128,54.33,55.89,1
3129,55.89,55.74,1
3130,55.74,55.54,1
3131,55.54,54.78,1
3132,54.78,53.59,1
3133,53.59,52.68,1
3134,52.68,52.45,1
3135,52.45,52.32,1
3136,52.32,52.6,1
3137,52.98,54.41,1
3138,54.41,54.75,1
3139,54.75,55.86,1
3140,55.86,56.49,1
3141,56.49,56.81,1
3142,56.73,56.17,1
3143,56.17,56.55,1
3144,56.99,57.2,1
3145,57.2,57.73,1
3146,57.73,58.03,1
3147,58.03,57.83,1
3148,57.83,57.83,0
3149,57.83,56.78,1
3150,56.78,56.2,1
3151,56.2,56.42,1
3152,56.42,56.81,1
3153,56.81,56.8,1
3154,56.8,56.36,1
3155,56.36,56.46,1
3156,56.46,56.77,1
3157,56.77,57.2,1
3158,57.2,57.83,1
3159,57.83,58.23,1
3160,58.23,57.75,1
3161,57.75,57.98,1
3162,57.98,58.12,1
3163,58.12,57.75,1
3164,57.75,57.36,1
3165,57.36,57.51,1
3166,57.51,57.57,1
3167,57.57,57.55,1
3168,57.55,57.63,1
3169,57.63,58.25,1
3170,58.25,58.66,1
3171,58.66,58.64,1
3172,58.64,59.01,1
3173,59.01,59.37,1
3174,59.37,59.12,1
3175,59.12,59.78,1
3176,59.78,59.7,1
3177,59.7,59.58,1
3178,59.58,59.55,1
3179,59.55,58.79,1
3180,58.79,58.66,1
3181,58.66,58.68,1
3182,58.68,59.12,1
3183,59.12,58.56,1
3184,58.56,58.12,1
3185,58.12,58.36,1
3186,58.36,58.38,1
3187,58.38,58.45,1
3188,58.45,58.59,1
3189,58.59,58.84,1
3190,58.84,58.7,1
3191,58.7,58.89,1
3192,58.89,59.08,1
3193,59.08,59.03,1
3194,59.03,58.95,1
3195,58.95,58.54,1
3196,58.54,57.69,1
3197,57.45,56.63,1
3198,56.63,56.96,1
3199,56.96,56.15,1
3200,56.15,55.77,1
3201,55.77,56.27,1
3202,56.27,55.49,1
3203,55.49,56.1,1
3204,56.1,56.16,1
3205,56.16,56.7,1
3206,56.7,57.07,1
3207,57.07,57.07,0
3208,57.07,57.2,1
3209,57.2,57.24,1
3210,57.24,57.05,1
3211,57.05,56.95,1
3212,56.95,57.27,1
3213,57.27,57.08,1
3214,57.08,56.89,1
3215,56.89,56.34,1
3216,56.34,55.59,1
3217,55.48,54.96,1
3218,54.96,53.49,1
3219,53.49,55.21,1
3220,55.17,54.69,1
3221,54.69,54.54,1
3222,55.34,55.72,1
3223,55.72,56.54,1
3224,56.54,56.52,1
3225,56.52,57.12,1
3226,57.12,57.75,1
3227,57.75,58.35,1
3228,58.35,58.71,1
3229,58.71,58.32,1
3230,58.32,58.78,1
3231,58.78,59.59,1
3232,59.59,59.46,1
3233,59.46,60.16,1
3234,60.16,59.97,1
3235,59.97,60.16,1
3236,60.16,59.82,1
3237,59.82,60.45,1
3238,60.45,60.81,1
3239,60.81,61.54,1
3240,61.54,61.36,1
3241,61.36,61.73,1
3242,61.73,62.12,1
3243,62.12,62.41,1
3244,62.41,62.26,1
3245,62.26,61.94,1
3246,61.94,62.64,1
3247,62.64,62.39,1
3248,62.39,62.93,1
3249,62.93,63.06,1
3250,63.06,62.27,1
3251,62.27,62.32,1
3252,62.32,62.63,1
3253,62.63,62.42,1
3254,62.42,62.57,1
3255,62.57,62.37,1
3256,62.37,62.07,1
3257,62.07,62.58,1
3258,62.58,62.82,1
3259,62.82,62.64,1
3260,62.64,62.63,1
3261,62.63,63.02,1
3262,63.02,62.93,1
3263,62.93,62.96,1
3264,62.96,63.1,1
3265,63.1,62.69,1
3266,62.69,63.72,1
3267,63.72,64.13,1
3268,64.13,64.12,1
3269,64.12,64.74,1
3270,64.74,64.59,1
3271,64.59,64.71,1
3272,64.71,64.85,1
3273,64.85,65.2,1
3274,65.2,65.11,1
3275,65.11,64.67,1
3276,64.67,65.13,1
3277,65.13,65.18,1
3278,65.18,65.28,1
3279,65.28,65.44,1
3280,65.44,65.62,1
3281,65.62,65.75,1
3282,65.75,65.92,1
3283,65.92,66.24,1
3284,66.24,66.23,1
3285,66.23,65.85,1
3286,65.85,66.2,1
3287,66.31,66.31,0
3288,66.31,66.17,1
3289,66.17,66.11,1
3290,66.11,66.4,1
3291,66.4,66.17,1
3292,66.17,66.17,0
3293,66.17,65.76,1
3294,65.76,65.83,1
3295,65.83,66.15,1
3296,66.15,66.35,1
3297,66.35,66.41,1
3298,66.41,66.52,1
3299,66.52,66.2,1
3300,66.2,65.83,1
3301,65.83,65.92,1
3302,65.92,65.46,1
3303,65.46,65.47,1
3304,65.47,65.01,1
3305,65.01,64.29,1
3306,64.29,64.1,1
3307,64.1,64.72,1
3308,64.72,64.74,1
3309,64.74,64.85,1
3310,64.85,65.26,1
3311,65.26,65.33,1
3312,65.33,65.51,1
3313,65.51,65.67,1
3314,65.67,65.91,1
3315,65.91,65.6,1
3316,65.6,65.93,1
3317,65.93,65.61,1
3318,65.61,65.47,1
3319,65.47,65.95,1
3320,65.95,65.85,1
3321,65.85,66.19,1
3322,66.19,66.21,1
3323,66.21,66.4,1
3324,66.4,66.68,1
3325,66.68,66.58,1
3326,66.58,66.57,1
3327,66.57,66.85,1
3328,66.85,66.84,1
3329,66.84,67.36,1
3330,67.36,67.85,1
3331,67.85,68.28,1
3332,68.28,68.52,1
3333,68.52,68.45,1
3334,68.45,68.29,1
3335,68.29,68.77,1
3336,68.77,69.09,1
3337,69.09,69.14,1
3338,69.14,68.92,1
3339,68.92,68.89,1
3340,68.89,69.23,1
3341,69.23,69.3,1
3342,69.3,69.53,1
3343,69.53,69.72,1
3344,69.72,69.76,1
3345,69.76,69.7,1
3346,69.7,69.65,1
3347,69.65,69.8,1
3348,69.8,69.97,1
3349,69.97,70.17,1
3350,70.17,70.03,1
3351,70.03,69.53,1
3352,69.53,69.44,1
3353,69.44,70.01,1
3354,70.01,70.35,1
3355,70.35,70.52,1
3356,70.52,70.48,1
3357,70.48,70.21,1
3358,70.21,70.43,1
3359,70.43,70.25,1
3360,70.25,70.29,1
3361,70.29,69.96,1
3362,69.96,70.14,1
3363,70.14,70.14,0
3364,70.14,70.1,1
3365,70.1,70.02,1
3366,70.02,69.87,1
3367,69.87,70.01,1
3368,70.01,70.33,1
3369,70.33,70.8,1
3370,70.8,70.69,1
3371,70.69,70.7,1
3372,70.7,70.53,1
3373,70.53,70.58,1
3374,70.58,70.41,1
3375,70.41,69.94,1
3376,69.94,70.03,1
3377,70.03,70.41,1
3378,70.41,70.23,1
3379,70.23,70.25,1
3380,69.95,69.95,0
3381,69.95,70.02,1
3382,70.02,70.09,1
3383,70.09,70.01,1
3384,70.01,70.25,1
3385,70.25,70.2,1
3386,70.2,70.04,1
3387,70.04,69.41,1
3388,69.41,69.07,1
3389,69.07,69.37,1
3390,69.37,68.86,1
3391,68.86,69.46,1
3392,69.46,69.94,1
3393,69.94,70.22,1
3394,70.22,69.74,1
3395,69.74,70.04,1
3396,70.04,69.89,1
3397,69.89,69.76,1
3398,69.76,69.64,1
3399,69.64,69.2,1
3400,69.2,69.14,1
3401,69.14,68.93,1
3402,68.93,68.49,1
3403,68.49,68.35,1
3404,68.35,67.9,1
3405,67.9,67.91,1
3406,67.91,68.28,1
3407,68.28,68.26,1
3408,68.26,68.54,1
3409,68.54,68.67,1
3410,68.67,69.24,1
3411,69.24,69.13,1
3412,69.13,69.07,1
3413,69.07,69.3,1
3414,69.3,69.71,1
3415,69.71,70.17,1
3416,70.17,69.96,1
3417,69.96,70.02,1
3418,70.02,70.48,1
3419,70.48,70.59,1
3420,70.59,70.79,1
3421,70.79,71.07,1
3422,71.07,71.38,1
3423,71.38,71.49,1
3424,71.49,71.44,1
3425,71.44,71.38,1
3426,71.38,71.29,1
3427,71.29,71.54,1
3428,71.54,71.76,1
3429,71.76,71.91,1
3430,71.91,71.52,1
3431,71.52,72.04,1
3432,72.04,72.16,1
3433,72.16,72.5,1
3434,72.5,72.66,1
3435,72.66,72.64,1
3436,72.64,73,1
3437,73,72.84,1
3438,72.84,72.58,1
3439,72.58,72.99,1
3440,72.99,73.2,1
3441,73.2,73.15,1
3442,73.15,73.17,1
3443,73.17,73.07,1
3444,73.07,73.12,1
3445,73.12,72.8,1
3446,72.8,73.22,1
3447,73.22,73.3,1
3448,73.3,72.96,1
3449,72.96,73.3,1
3450,73.3,72.89,1
3451,72.89,72.27,1
3452,72.27,72.13,1
3453,72.13,71.7,1
3454,71.7,72.22,1
3455,72.22,72.3,1
3456,72.3,72.83,1
3457,72.83,72.85,1
3458,72.85,72.7,1
3459,72.7,72.6,1
3460,71.98,71.87,1
3461,71.87,72.2,1
3462,72.2,72.27,1
3463,72.27,72.3,1
3464,72.3,72.4,1
3465,72.4,72.97,1
3466,72.97,73.26,1
3467,73.26,73.32,1
3468,73.32,73.38,1
3469,73.38,72.96,1
3470,72.96,73,1
3471,73,73.28,1
3472,73.28,74.01,1
3473,74.01,74.48,1
3474,74.48,74.46,1
3475,74.46,73.8,1
3476,73.8,74.01,1
3477,74.01,73.83,1
3478,73.83,73.45,1
3479,73.45,72.81,1
3480,72.81,73.06,1
3481,73.06,73.36,1
3482,73.52,73.52,0
3483,73.23,73.23,0
3484,73.23,73.29,1
3485,73.29,72.95,1
3486,72.95,72.35,1
3487,72.35,71.83,1
3488,71.83,71.9,1
3489,71.9,72.56,1
3490,72.56,71.62,1
3491,71.62,69.61,1
3492,71.4,72.38,1
3493,72.38,72.25,1
3494,72.25,73.23,1
3495,73.23,73.66,1
3496,73.66,73.62,1
3497,73.62,73.8,1
3498,73.8,74.28,1
3499,74.28,74,1
3500,74,73.96,1
3501,73.96,73.99,1
3502,73.99,73.9,1
3503,73.9,73.91,1
3504,73.91,74.06,1
3505,74.06,74.3,1
3506,74.3,74.74,1
3507,74.74,74.63,1
3508,74.63,74.4,1
3509,74.4,74.28,1
3510,74.28,73.81,1
3511,73.81,73.97,1
3512,73.97,74.32,1
3513,74.32,74.44,1
3514,74.44,74.56,1
3515,74.56,75.02,1
3516,75.02,75.43,1
3517,75.43,75.5,1
3518,75.5,75.67,1
3519,75.67,75.69,1
3520,75.69,76,1
3521,76,76.28,1
3522,76.28,76.24,1
3523,76.24,76.22,1
3524,76.22,76.36,1
3525,76.36,76.64,1
3526,76.64,76.55,1
3527,76.55,76.56,1
3528,76.56,76.41,1
3529,76.41,76.62,1
3530,76.62,77.03,1
3531,77.03,77.09,1
3532,77.09,77.11,1
3533,77.11,77.08,1
3534,77.08,77.1,1
3535,77.1,76.63,1
3536,76.63,76.7,1
3537,76.7,77.04,1
3538,77.04,76.97,1
3539,76.97,76.88,1
3540,76.88,76.75,1
3541,76.75,76.93,1
3542,76.93,77.18,1
3543,77.18,77.05,1
3544,77.05,77.33,1
3545,77.33,77.57,1
3546,77.57,77.52,1
3547,77.52,77.48,1
3548,77.48,77.46,1
3549,77.46,77.47,1
3550,77.47,77.55,1
3551,77.55,77.62,1
3552,77.62,77.68,1
3553,77.68,77.68,0
3554,77.68,77.87,1
3555,77.87,77.62,1
3556,77.62,77.8,1
3557,77.8,77.97,1
3558,77.97,78.22,1
3559,78.22,78.07,1
3560,78.07,78.06,1
3561,78.06,78.31,1
3562,78.31,78.33,1
3563,78.33,78.59,1
3564,78.59,78.95,1
3565,78.95,79.08,1
3566,79.08,79.14,1
3567,79.14,79.14,0
3568,79.14,79.32,1
3569,79.32,79.38,1
3570,79.38,79.3,1
3571,79.3,78.92,1
3572,78.92,78.93,1
3573,78.93,78.79,1
3574,78.79,78.98,1
3575,78.98,79.19,1
3576,79.19,79.14,1
3577,79.14,78.98,1
3578,78.98,79.24,1
3579,79.24,79.7,1
3580,79.7,79.94,1
3581,79.94,80.02,1
3582,80.02,79.74,1
3583,79.74,79.75,1
3584,79.75,79.7,1
3585,79.7,79.85,1
3586,79.85,79.77,1
3587,79.77,79.99,1
3588,79.99,80.09,1
3589,80.09,80.2,1
3590,80.2,80.55,1
3591,80.55,80.5,1
3592,80.5,80.54,1
3593,80.54,80.49,1
3594,80.49,80.38,1
3595,80.38,79.75,1
3596,79.75,79.35,1
3597,79.35,79.9,1
3598,79.9,79.7,1
3599,79.7,79.46,1
3600,79.46,80.17,1
3601,80.17,80.47,1
3602,80.47,80.88,1
3603,80.88,81.06,1
3604,81.06,81.15,1
3605,81,81,0
3606,81,80.9,1
3607,80.9,81.16,1
3608,81.16,80.97,1
3609,80.97,80.86,1
3610,80.86,81.1,1
3611,81.1,80.72,1
3612,80.72,80.3,1
3613,80.3,80.66,1
3614,80.66,80.94,1
3615,80.94,80.73,1
3616,80.73,80.56,1
3617,80.56,80.39,1
3618,80.39,80.26,1
3619,80.26,80.37,1
3620,80.37,80.11,1
3621,80.11,79.7,1
3622,79.7,79.49,1
3623,79.49,78.67,1
3624,78.67,79.02,1
3625,79.02,78.64,1
3626,78.64,79.14,1
3627,79.14,79.44,1
3628,79.44,79.73,1
3629,79.73,79.6,1
3630,79.6,79.97,1
3631,79.97,80.4,1
3632,80.4,80.81,1
3633,80.81,80.79,1
3634,80.79,80.89,1
3635,80.89,81.11,1
3636,81.11,80.77,1
3637,80.77,81.06,1
3638,81.06,81.21,1
3639,81.21,81.46,1
3640,81.46,81.64,1
3641,81.64,81.69,1
3642,81.69,82.27,1
3643,82.27,82.6,1
3644,82.6,82.98,1
3645,82.98,83.12,1
3646,83.12,83.12,0
3647,83.12,83.22,1
3648,83.22,83.36,1
3649,83.36,83.31,1
3650,83.31,83.06,1
3651,83.06,83.34,1
3652,83.34,83.64,1
3653,83.64,84.01,1
3654,84.01,83.74,1
3655,83.74,83.54,1
3656,83.54,83.52,1
3657,83.52,83.48,1
3658,83.48,83.46,1
3659,83.46,83.08,1
3660,83.08,82.85,1
3661,82.85,82.92,1
3662,82.92,83.09,1
3663,83.09,83.18,1
3664,83.18,83,1
3665,83,81.96,1
3666,81.96,82.09,1
3667,82.09,81.34,1
3668,81.34,81.86,1
3669,81.86,81.78,1
3670,81.78,81.76,1
3671,81.76,82.17,1
3672,82.17,82.41,1
3673,82.41,82.35,1
3674,82.35,82.36,1
3675,82.36,82.4,1
3676,82.4,82.32,1
3677,82.32,81.94,1
3678,81.94,82.07,1
3679,82.07,81.91,1
3680,81.91,81.44,1
3681,81.44,81.32,1
3682,81.32,81.7,1
3683,81.7,81.99,1
3684,81.99,81.83,1
3685,81.83,82.18,1
3686,82.18,82.31,1
3687,82.31,82.56,1
3688,82.56,82.76,1
3689,82.76,82.87,1
3690,82.87,83.05,1
3691,83.05,83.1,1
3692,83.1,83.45,1
3693,83.45,83.22,1
3694,83.22,83,1
3695,83,83.24,1
3696,83.24,83.79,1
3697,83.79,83.48,1
3698,83.48,83.86,1
3699,83.86,83.89,1
3700,83.89,83.91,1
3701,83.91,84,1
3702,84,84.21,1
3703,84.21,84.28,1
3704,84.28,84.24,1
3705,84.24,84.18,1
3706,84.18,84.08,1
3707,84.08,84.36,1
3708,84.36,84.74,1
3709,84.74,84.79,1
3710,84.79,84.8,1
3711,84.8,85.04,1
3712,85.04,85.22,1
3713,85.22,85.24,1
3714,85.24,84.96,1
3715,84.96,84.79,1
3716,84.79,84.25,1
3717,84.25,84.83,1
3718,84.83,84.93,1
3719,84.93,85.18,1
3720,85.18,85.1,1
3721,85.1,84.94,1
3722,84.94,85.14,1
3723,85.14,85,1
3724,85,85,0
3725,85,84.69,1
3726,84.69,84.73,1
3727,84.73,84.86,1
3728,84.86,85.18,1
3729,85.18,85.14,1
3730,85.14,85.16,1
3731,85.16,85.23,1
3732,85.23,85.19,1
3733,85.19,84.84,1
3734,84.84,85.08,1
3735,85.08,85.19,1
3736,85.19,85.21,1
3737,85.21,85.65,1
3738,85.65,86.03,1
3739,86.03,86.22,1
3740,86.22,86.18,1
3741,86.18,86.28,1
3742,86.28,86,1
3743,86,85.73,1
3744,85.73,85.44,1
3745,85.44,85.16,1
3746,85.16,84.42,1
3747,84.42,83.55,1
3748,83.55,83.79,1
3749,83.79,84.18,1
3750,84.35,84.35,0
3751,84.35,84.33,1
3752,84.33,84,1
3753,84,83.46,1
3754,83.46,83.45,1
3755,83.45,83.66,1
3756,83.66,83.45,1
3757,83.45,83.22,1
3758,83.22,83.55,1
3759,83.55,83.9,1
3760,83.9,84.29,1
3761,84.29,84.38,1
3762,84.38,84.33,1
3763,84.33,84.15,1
3764,84.15,84.15,0
3765,84.15,84.07,1
3766,84.07,83.81,1
3767,83.81,84.3,1
3768,84.3,84.75,1
3769,84.75,84.23,1
3770,84.23,84.63,1
3771,84.63,84.89,1
3772,84.89,85.26,1
3773,85.26,85.37,1
3774,85.37,85.4,1
3775,85.4,85.61,1
3776,85.61,85.84,1
3777,85.84,85.84,0
3778,85.84,86.21,1
3779,86.21,86.49,1
3780,86.49,86.63,1
3781,86.63,86.6,1
3782,86.6,86.52,1
3783,86.52,86.74,1
3784,86.74,86.86,1
3785,86.86,86.94,1
3786,86.94,87.23,1
3787,87.23,87.48,1
3788,87.48,87.56,1
3789,87.56,87.58,1
3790,87.58,87.55,1
3791,87.55,87.63,1
3792,87.63,87.57,1
3793,87.57,87.29,1
3794,87,86.95,1
3795,86.95,87.24,1
3796,87.24,86.46,1
3797,86.46,85.54,1
3798,85.54,86.17,1
3799,86.17,86.07,1
3800,86.07,85.67,1
3801,85.67,85.77,1
3802,85.77,86.05,1
3803,86.05,86.21,1
3804,86.21,86.64,1
3805,86.64,87.17,1
3806,87.17,87.2,1
3807,87.2,87.43,1
3808,87.43,87.25,1
3809,87.25,87.4,1
3810,87.4,87.26,1
3811,87.26,86.98,1
3812,86.98,86.8,1
3813,86.8,86.83,1
3814,86.83,86.69,1
3815,86.69,86.54,1
3816,86.54,86.9,1
3817,86.9,87.21,1
3818,87.21,87.24,1
3819,87.24,87.13,1
3820,87.13,87.02,1
3821,87.02,86.81,1
3822,86.81,86.84,1
3823,86.84,86.83,1
3824,86.83,86.93,1
3825,86.93,87.09,1
3826,87.09,86.84,1
3827,86.84,86.2,1
3828,86.2,86.03,1
3829,86.03,86.2,1
3830,86.2,86.16,1
3831,86.16,86.32,1
3832,86.32,86.53,1
3833,86.53,86.53,0
3834,86.53,86.5,1
3835,86.5,86.55,1
3836,86.55,87.04,1
3837,87.04,87.56,1
3838,87.56,87.94,1
3839,87.94,88.04,1
3840,88.04,88.24,1
3841,88.24,88.15,1
3842,88.15,88.51,1
3843,88.51,88.46,1
3844,88.46,88.3,1
3845,88.3,88.78,1
3846,88.78,88.88,1
3847,88.88,88.89,1
3848,88.89,89.04,1
3849,89.04,89,1
3850,89,88.93,1
3851,88.93,89.11,1
3852,89.11,89.23,1
3853,89.23,89.51,1
3854,89.51,89.71,1
3855,89.71,89.92,1
3856,89.92,89.85,1
3857,89.85,89.66,1
3858,89.66,89.55,1
3859,89.55,89.94,1
3860,89.94,90.27,1
