,Precio,VN,PXQ,Dia,Mes,Año,Hora,Min,Segundo,Variac c resp a precio operado anterior
1901, 11.80 , 700.00 ," 8,260.00 ",17,8,2017,13,3,19, -   
1902, 11.80 , 700.00 ," 8,260.00 ",17,8,2017,13,3,25, -   
1903, 11.80 ," 1,000.00 "," 11,800.00 ",17,8,2017,13,9,8, -   
1904, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,9,48, 0.004237 
1905, 11.85 , 778.00 ," 9,219.30 ",17,8,2017,13,9,48, -   
1906, 11.85 , 22.00 , 260.70 ,17,8,2017,13,9,48, -   
1907, 11.85 ," 3,172.00 "," 37,588.20 ",17,8,2017,13,9,55, -   
1908, 11.85 , 978.00 ," 11,589.30 ",17,8,2017,13,9,55, -   
1909, 11.85 ," 1,828.00 "," 21,661.80 ",17,8,2017,13,10,24, -   
1910, 11.85 ," 1,000.00 "," 11,850.00 ",17,8,2017,13,10,57, -   
1911, 11.90 , 126.00 ," 1,499.40 ",17,8,2017,13,11,30, 0.004219 
1912, 11.90 ," 1,774.00 "," 21,110.60 ",17,8,2017,13,11,30, -   
1913, 11.85 , 672.00 ," 7,963.20 ",17,8,2017,13,11,33, (0.004202)
1914, 11.80 ," 3,095.00 "," 36,521.00 ",17,8,2017,13,11,51, (0.004219)
1915, 11.85 ," 10,000.00 "," 118,500.00 ",17,8,2017,13,12,29, 0.004237 
1916, 11.85 , 431.00 ," 5,107.35 ",17,8,2017,13,12,32, -   
1917, 11.85 ," 2,326.00 "," 27,563.10 ",17,8,2017,13,16,52, -   
1918, 11.85 , 453.00 ," 5,368.05 ",17,8,2017,13,23,24, -   
1919, 11.85 ," 3,500.00 "," 41,475.00 ",17,8,2017,13,24,20, -   
1920, 11.85 , 94.00 ," 1,113.90 ",17,8,2017,13,26,5, -   
1921, 11.85 ," 2,500.00 "," 29,625.00 ",17,8,2017,13,28,15, -   
1922, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,30,59, -   
1923, 11.85 ," 1,000.00 "," 11,850.00 ",17,8,2017,13,30,59, -   
1924, 11.85 ," 1,000.00 "," 11,850.00 ",17,8,2017,13,30,59, -   
1925, 11.85 , 526.00 ," 6,233.10 ",17,8,2017,13,30,59, -   
1926, 11.85 ," 1,956.00 "," 23,178.60 ",17,8,2017,13,30,59, -   
1927, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,40,55, -   
1928, 11.85 ," 9,900.00 "," 117,315.00 ",17,8,2017,13,41,44, -   
1929, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,41,44, -   
1930, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,41,44, -   
1931, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,41,48, -   
1932, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,41,48, -   
1933, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,42,4, -   
1934, 11.85 ," 3,063.00 "," 36,296.55 ",17,8,2017,13,42,4, -   
1935, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,42,50, -   
1936, 11.85 ," 2,000.00 "," 23,700.00 ",17,8,2017,13,43,26, -   
1937, 11.85 , 200.00 ," 2,370.00 ",17,8,2017,13,43,51, -   
1938, 11.85 ," 1,800.00 "," 21,330.00 ",17,8,2017,13,44,3, -   
1939, 11.85 , 200.00 ," 2,370.00 ",17,8,2017,13,44,3, -   
1940, 11.85 ," 1,827.00 "," 21,649.95 ",17,8,2017,13,44,13, -   
1941, 11.90 , 173.00 ," 2,058.70 ",17,8,2017,13,44,24, 0.004219 
1942, 11.90 ," 1,469.00 "," 17,481.10 ",17,8,2017,13,44,45, -   
1943, 11.90 , 701.00 ," 8,341.90 ",17,8,2017,13,44,45, -   
1944, 11.85 ," 5,460.00 "," 64,701.00 ",17,8,2017,13,46,58, (0.004202)
1945, 11.85 ," 4,540.00 "," 53,799.00 ",17,8,2017,13,49,39, -   
1946, 11.90 , 570.00 ," 6,783.00 ",17,8,2017,13,49,39, 0.004219 
1947, 11.90 , 531.00 ," 6,318.90 ",17,8,2017,13,49,39, -   
1948, 11.80 ," 1,041.00 "," 12,283.80 ",17,8,2017,13,50,5, (0.008403)
1949, 11.80 ," 2,554.00 "," 30,137.20 ",17,8,2017,13,50,5, -   
1950, 11.80 , 905.00 ," 10,679.00 ",17,8,2017,13,50,5, -   
1951, 11.85 ," 1,000.00 "," 11,850.00 ",17,8,2017,13,51,56, 0.004237 
1952, 11.90 ," 1,080.00 "," 12,852.00 ",17,8,2017,13,51,56, 0.004219 
1953, 11.90 ," 2,100.00 "," 24,990.00 ",17,8,2017,13,55,39, -   
1954, 11.90 ," 2,000.00 "," 23,800.00 ",17,8,2017,13,57,13, -   
1955, 11.90 ," 1,000.00 "," 11,900.00 ",17,8,2017,13,57,24, -   
1956, 11.90 , 350.00 ," 4,165.00 ",17,8,2017,14,0,23, -   
1957, 11.90 ," 1,250.00 "," 14,875.00 ",17,8,2017,14,0,23, -   
1958, 11.90 ," 1,650.00 "," 19,635.00 ",17,8,2017,14,0,27, -   
1959, 11.90 ," 1,200.00 "," 14,280.00 ",17,8,2017,14,0,27, -   
1960, 11.95 ," 2,000.00 "," 23,900.00 ",17,8,2017,14,2,30, 0.004202 
1961, 11.95 ," 1,700.00 "," 20,315.00 ",17,8,2017,14,2,30, -   
1962, 11.95 ," 2,000.00 "," 23,900.00 ",17,8,2017,14,2,30, -   
1963, 11.95 ," 1,464.00 "," 17,494.80 ",17,8,2017,14,2,30, -   
1964, 12.00 , 126.00 ," 1,512.00 ",17,8,2017,14,2,51, 0.004184 
1965, 11.90 , 100.00 ," 1,190.00 ",17,8,2017,14,3,15, (0.008333)
1966, 11.90 , 400.00 ," 4,760.00 ",17,8,2017,14,3,27, -   
1967, 11.90 , 900.00 ," 10,710.00 ",17,8,2017,14,3,27, -   
1968, 11.95 , 200.00 ," 2,390.00 ",17,8,2017,14,5,2, 0.004202 
1969, 12.00 ," 1,400.00 "," 16,800.00 ",17,8,2017,14,6,12, 0.004184 
1970, 12.00 , 200.00 ," 2,400.00 ",17,8,2017,14,6,12, -   
1971, 12.00 ," 1,474.00 "," 17,688.00 ",17,8,2017,14,6,12, -   
1972, 12.00 ," 5,765.00 "," 69,180.00 ",17,8,2017,14,6,12, -   
1973, 12.00 ," 3,000.00 "," 36,000.00 ",17,8,2017,14,6,12, -   
1974, 12.00 , 300.00 ," 3,600.00 ",17,8,2017,14,6,12, -   
1975, 12.00 , 990.00 ," 11,880.00 ",17,8,2017,14,6,12, -   
1976, 12.00 ," 2,100.00 "," 25,200.00 ",17,8,2017,14,6,12, -   
1977, 12.00 ," 5,000.00 "," 60,000.00 ",17,8,2017,14,6,12, -   
1978, 12.00 ," 4,971.00 "," 59,652.00 ",17,8,2017,14,6,58, -   
1979, 12.05 ," 2,575.00 "," 31,028.75 ",17,8,2017,14,7,3, 0.004167 
1980, 12.05 ," 1,954.00 "," 23,545.70 ",17,8,2017,14,7,29, -   
1981, 12.00 ," 2,000.00 "," 24,000.00 ",17,8,2017,14,7,29, (0.004149)
1982, 12.05 ," 3,546.00 "," 42,729.30 ",17,8,2017,14,7,29, 0.004167 
1983, 12.05 ," 2,500.00 "," 30,125.00 ",17,8,2017,14,7,29, -   
1984, 11.95 ," 5,800.00 "," 69,310.00 ",17,8,2017,14,7,47, (0.008299)
1985, 11.90 ," 1,954.00 "," 23,252.60 ",17,8,2017,14,8,7, (0.004184)
1986, 11.90 ," 4,971.00 "," 59,154.90 ",17,8,2017,14,8,7, -   
1987, 11.90 ," 1,008.00 "," 11,995.20 ",17,8,2017,14,8,7, -   
1988, 11.90 ," 7,583.00 "," 90,237.70 ",17,8,2017,14,8,7, -   
1989, 12.00 , 300.00 ," 3,600.00 ",17,8,2017,14,8,7, 0.008403 
1990, 11.90 , 200.00 ," 2,380.00 ",17,8,2017,14,8,7, (0.008333)
1991, 12.05 ," 3,046.00 "," 36,704.30 ",17,8,2017,14,8,14, 0.012605 
1992, 12.10 , 126.00 ," 1,524.60 ",17,8,2017,14,8,20, 0.004149 
1993, 12.05 ," 2,000.00 "," 24,100.00 ",17,8,2017,14,11,7, (0.004132)
1994, 12.05 ," 3,000.00 "," 36,150.00 ",17,8,2017,14,12,42, -   
1995, 12.05 ," 7,000.00 "," 84,350.00 ",17,8,2017,14,12,42, -   
1996, 12.05 , 663.00 ," 7,989.15 ",17,8,2017,14,13,48, -   
1997, 12.05 ," 2,500.00 "," 30,125.00 ",17,8,2017,14,15,26, -   
1998, 12.05 , 27.00 , 325.35 ,17,8,2017,14,15,27, -   
1999, 12.05 , 275.00 ," 3,313.75 ",17,8,2017,14,16,10, -   
2000, 12.05 ," 1,925.00 "," 23,196.25 ",17,8,2017,14,16,10, -   
2001, 12.00 ," 4,000.00 "," 48,000.00 ",17,8,2017,14,17,26, (0.004149)
2002, 12.00 , 300.00 ," 3,600.00 ",17,8,2017,14,17,26, -   
2003, 12.00 ," 5,000.00 "," 60,000.00 ",17,8,2017,14,17,41, -   
2004, 12.00 , 700.00 ," 8,400.00 ",17,8,2017,14,17,42, -   
2005, 12.05 ," 2,785.00 "," 33,559.25 ",17,8,2017,14,17,42, 0.004167 
2006, 12.05 , 126.00 ," 1,518.30 ",17,8,2017,14,19,53, -   
2007, 12.05 , 290.00 ," 3,494.50 ",17,8,2017,14,19,53, -   
2008, 12.00 , 100.00 ," 1,200.00 ",17,8,2017,14,22,43, (0.004149)
2009, 12.05 , 600.00 ," 7,230.00 ",17,8,2017,14,23,11, 0.004167 
2010, 12.10 , 83.00 ," 1,004.30 ",17,8,2017,14,23,11, 0.004149 
2011, 12.05 , 343.00 ," 4,133.15 ",17,8,2017,14,23,11, (0.004132)
2012, 12.05 ," 4,474.00 "," 53,911.70 ",17,8,2017,14,23,11, -   
2013, 12.10 , 57.00 , 689.70 ,17,8,2017,14,24,52, 0.004149 
2014, 12.00 , 34.00 , 408.00 ,17,8,2017,14,27,13, (0.008264)
2015, 12.00 ," 1,132.00 "," 13,584.00 ",17,8,2017,14,27,45, -   
2016, 12.00 , 100.00 ," 1,200.00 ",17,8,2017,14,27,45, -   
2017, 12.00 ," 1,800.00 "," 21,600.00 ",17,8,2017,14,27,45, -   
2018, 12.00 ," 1,968.00 "," 23,616.00 ",17,8,2017,14,29,58, -   
2019, 12.00 ," 4,780.00 "," 57,360.00 ",17,8,2017,14,30,37, -   
2020, 12.05 ," 2,800.00 "," 33,740.00 ",17,8,2017,14,30,45, 0.004167 
2021, 12.05 ," 1,000.00 "," 12,050.00 ",17,8,2017,14,32,13, -   
2022, 12.05 , 659.00 ," 7,940.95 ",17,8,2017,14,32,13, -   
2023, 12.05 , 341.00 ," 4,109.05 ",17,8,2017,14,33,21, -   
2024, 12.05 , 488.00 ," 5,880.40 ",17,8,2017,14,33,21, -   
2025, 12.00 ," 3,252.00 "," 39,024.00 ",17,8,2017,14,36,2, (0.004149)
2026, 12.00 , 748.00 ," 8,976.00 ",17,8,2017,14,36,2, -   
2027, 12.00 , 2.00 , 24.00 ,17,8,2017,14,36,11, -   
2028, 12.05 , 859.00 ," 10,350.95 ",17,8,2017,14,40,22, 0.004167 
2029, 12.05 , 385.00 ," 4,639.25 ",17,8,2017,14,40,22, -   
2030, 12.00 ," 2,000.00 "," 24,000.00 ",17,8,2017,14,40,50, (0.004149)
2031, 12.05 ," 1,296.00 "," 15,616.80 ",17,8,2017,14,44,25, 0.004167 
2032, 12.05 , 304.00 ," 3,663.20 ",17,8,2017,14,44,25, -   
2033, 12.05 , 829.00 ," 9,989.45 ",17,8,2017,14,45,2, -   
2034, 12.05 ," 1,700.00 "," 20,485.00 ",17,8,2017,14,47,44, -   
2035, 12.05 ," 2,267.00 "," 27,317.35 ",17,8,2017,14,48,40, -   
2036, 12.10 , 126.00 ," 1,524.60 ",17,8,2017,14,49,23, 0.004149 
2037, 12.10 , 126.00 ," 1,524.60 ",17,8,2017,14,49,25, -   
2038, 12.10 , 126.00 ," 1,524.60 ",17,8,2017,14,49,26, -   
2039, 12.10 , 718.00 ," 8,687.80 ",17,8,2017,14,49,35, -   
2040, 12.10 ," 1,082.00 "," 13,092.20 ",17,8,2017,14,49,35, -   
2041, 12.10 , 100.00 ," 1,210.00 ",17,8,2017,14,50,54, -   
2042, 12.10 , 700.00 ," 8,470.00 ",17,8,2017,14,50,54, -   
2043, 12.10 ," 2,000.00 "," 24,200.00 ",17,8,2017,14,51,10, -   
2044, 12.10 ," 10,000.00 "," 121,000.00 ",17,8,2017,14,51,20, -   
2045, 12.10 , 670.00 ," 8,107.00 ",17,8,2017,14,51,20, -   
2046, 12.10 ," 6,482.00 "," 78,432.20 ",17,8,2017,14,51,20, -   
2047, 12.10 , 287.00 ," 3,472.70 ",17,8,2017,14,51,20, -   
2048, 12.10 ," 5,000.00 "," 60,500.00 ",17,8,2017,14,51,20, -   
2049, 12.15 , 296.00 ," 3,596.40 ",17,8,2017,14,51,44, 0.004132 
2050, 12.15 , 704.00 ," 8,553.60 ",17,8,2017,14,51,44, -   
2051, 12.10 ," 1,650.00 "," 19,965.00 ",17,8,2017,14,51,57, (0.004115)
2052, 12.15 , 112.00 ," 1,360.80 ",17,8,2017,14,52,3, 0.004132 
2053, 12.15 , 112.00 ," 1,360.80 ",17,8,2017,14,52,3, -   
2054, 12.15 , 126.00 ," 1,530.90 ",17,8,2017,14,52,7, -   
2055, 12.15 , 200.00 ," 2,430.00 ",17,8,2017,14,52,15, -   
2056, 12.15 ," 5,140.00 "," 62,451.00 ",17,8,2017,14,53,4, -   
2057, 12.15 ," 5,000.00 "," 60,750.00 ",17,8,2017,14,53,4, -   
2058, 12.15 ," 1,166.00 "," 14,166.90 ",17,8,2017,14,53,4, -   
2059, 12.15 , 500.00 ," 6,075.00 ",17,8,2017,14,53,8, -   
2060, 12.15 ," 4,500.00 "," 54,675.00 ",17,8,2017,14,53,9, -   
2061, 12.20 , 188.00 ," 2,293.60 ",17,8,2017,14,53,13, 0.004115 
2062, 12.20 , 200.00 ," 2,440.00 ",17,8,2017,14,53,14, -   
2063, 12.20 , 126.00 ," 1,537.20 ",17,8,2017,14,53,16, -   
2064, 12.20 , 145.00 ," 1,769.00 ",17,8,2017,14,53,19, -   
2065, 12.15 ," 3,000.00 "," 36,450.00 ",17,8,2017,14,53,35, (0.004098)
2066, 12.20 , 500.00 ," 6,100.00 ",17,8,2017,14,53,39, 0.004115 
2067, 12.15 ," 2,400.00 "," 29,160.00 ",17,8,2017,14,54,21, (0.004098)
2068, 12.15 ," 1,229.00 "," 14,932.35 ",17,8,2017,14,54,30, -   
2069, 12.15 , 200.00 ," 2,430.00 ",17,8,2017,14,54,44, -   
2070, 12.15 , 300.00 ," 3,645.00 ",17,8,2017,14,54,47, -   
2071, 12.15 , 129.00 ," 1,567.35 ",17,8,2017,14,54,58, -   
2072, 12.15 , 871.00 ," 10,582.65 ",17,8,2017,14,54,58, -   
2073, 12.15 ," 1,900.00 "," 23,085.00 ",17,8,2017,14,55,4, -   
2074, 12.15 , 498.00 ," 6,050.70 ",17,8,2017,14,55,41, -   
2075, 12.15 , 145.00 ," 1,761.75 ",17,8,2017,14,56,44, -   
2076, 12.15 ," 2,000.00 "," 24,300.00 ",17,8,2017,14,57,0, -   
2077, 12.15 ," 5,000.00 "," 60,750.00 ",17,8,2017,14,57,19, -   
2078, 12.15 ," 5,328.00 "," 64,735.20 ",17,8,2017,14,57,19, -   
2079, 12.15 ," 5,000.00 "," 60,750.00 ",17,8,2017,14,57,19, -   
2080, 12.20 , 200.00 ," 2,440.00 ",17,8,2017,14,57,31, 0.004115 
2081, 12.20 , 126.00 ," 1,537.20 ",17,8,2017,14,57,32, -   
2082, 12.20 , 126.00 ," 1,537.20 ",17,8,2017,14,57,33, -   
2083, 12.20 , 200.00 ," 2,440.00 ",17,8,2017,14,59,24, -   
2084, 12.15 ," 3,000.00 "," 36,450.00 ",17,8,2017,15,0,3, (0.004098)
2085, 12.20 , 200.00 ," 2,440.00 ",17,8,2017,15,0,31, 0.004115 
2086, 12.20 ," 15,000.00 "," 183,000.00 ",17,8,2017,15,0,33, -   
2087, 12.20 ," 1,172.00 "," 14,298.40 ",17,8,2017,15,0,33, -   
2088, 12.20 ," 5,000.00 "," 61,000.00 ",17,8,2017,15,0,33, -   
2089, 12.20 ," 1,716.00 "," 20,935.20 ",17,8,2017,15,0,33, -   
2090, 12.20 ," 5,000.00 "," 61,000.00 ",17,8,2017,15,0,33, -   
2091, 12.20 ," 7,989.00 "," 97,465.80 ",17,8,2017,15,0,33, -   
2092, 12.20 , 300.00 ," 3,660.00 ",17,8,2017,15,0,33, -   
2093, 12.30 , 200.00 ," 2,460.00 ",17,8,2017,15,0,39, 0.008197 
2094, 12.20 , 200.00 ," 2,440.00 ",17,8,2017,15,0,39, (0.008130)
2095, 12.30 , 200.00 ," 2,460.00 ",17,8,2017,15,0,47, 0.008197 
2096, 12.30 , 200.00 ," 2,460.00 ",17,8,2017,15,1,16, -   
2097, 12.25 , 200.00 ," 2,450.00 ",17,8,2017,15,1,23, (0.004065)
2098, 12.25 , 800.00 ," 9,800.00 ",17,8,2017,15,1,28, -   
2099, 12.30 , 715.00 ," 8,794.50 ",17,8,2017,15,1,28, 0.004082 
2100, 12.30 ," 1,485.00 "," 18,265.50 ",17,8,2017,15,1,28, -   
2101, 12.25 ," 1,500.00 "," 18,375.00 ",17,8,2017,15,4,6, (0.004065)
2102, 12.20 ," 1,000.00 "," 12,200.00 ",17,8,2017,15,4,47, (0.004082)
2103, 12.25 ," 5,000.00 "," 61,250.00 ",17,8,2017,15,5,7, 0.004098 
2104, 12.25 , 716.00 ," 8,771.00 ",17,8,2017,15,5,7, -   
2105, 12.25 ," 1,000.00 "," 12,250.00 ",17,8,2017,15,5,7, -   
2106, 12.25 ," 5,000.00 "," 61,250.00 ",17,8,2017,15,5,7, -   
2107, 12.25 ," 3,700.00 "," 45,325.00 ",17,8,2017,15,5,7, -   
2108, 12.25 ," 4,081.00 "," 49,992.25 ",17,8,2017,15,5,17, -   
2109, 12.25 , 403.00 ," 4,936.75 ",17,8,2017,15,5,19, -   
2110, 12.25 ," 4,100.00 "," 50,225.00 ",17,8,2017,15,5,36, -   
2111, 12.25 , 900.00 ," 11,025.00 ",17,8,2017,15,5,39, -   
2112, 12.25 ," 1,877.00 "," 22,993.25 ",17,8,2017,15,6,25, -   
2113, 12.25 ," 1,023.00 "," 12,531.75 ",17,8,2017,15,6,36, -   
2114, 12.30 , 200.00 ," 2,460.00 ",17,8,2017,15,6,43, 0.004082 
2115, 12.30 , 126.00 ," 1,549.80 ",17,8,2017,15,6,45, -   
2116, 12.25 ," 2,175.00 "," 26,643.75 ",17,8,2017,15,7,2, (0.004065)
2117, 12.30 ," 1,000.00 "," 12,300.00 ",17,8,2017,15,7,10, 0.004082 
2118, 12.25 ," 1,825.00 "," 22,356.25 ",17,8,2017,15,7,15, (0.004065)
2119, 12.20 , 229.00 ," 2,793.80 ",17,8,2017,15,7,15, (0.004082)
2120, 12.20 ," 1,311.00 "," 15,994.20 ",17,8,2017,15,7,15, -   
2121, 12.20 ," 10,000.00 "," 122,000.00 ",17,8,2017,15,7,15, -   
2122, 12.20 ," 1,000.00 "," 12,200.00 ",17,8,2017,15,7,15, -   
2123, 12.20 ," 5,000.00 "," 61,000.00 ",17,8,2017,15,7,15, -   
2124, 12.15 ," 20,000.00 "," 243,000.00 ",17,8,2017,15,7,15, (0.004098)
2125, 12.10 ," 7,175.00 "," 86,817.50 ",17,8,2017,15,7,15, (0.004115)
2126, 12.20 ," 2,540.00 "," 30,988.00 ",17,8,2017,15,7,15, 0.008264 
2127, 12.25 , 800.00 ," 9,800.00 ",17,8,2017,15,7,38, 0.004098 
2128, 12.25 ," 1,200.00 "," 14,700.00 ",17,8,2017,15,7,40, -   
2129, 12.25 ," 1,000.00 "," 12,250.00 ",17,8,2017,15,8,10, -   
2130, 12.25 , 200.00 ," 2,450.00 ",17,8,2017,15,8,13, -   
2131, 12.30 , 126.00 ," 1,549.80 ",17,8,2017,15,8,32, 0.004082 
2132, 12.30 , 126.00 ," 1,549.80 ",17,8,2017,15,8,35, -   
2133, 12.25 , 710.00 ," 8,697.50 ",17,8,2017,15,10,15, (0.004065)
2134, 12.20 ," 4,000.00 "," 48,800.00 ",17,8,2017,15,10,59, (0.004082)
2135, 12.25 ," 1,600.00 "," 19,600.00 ",17,8,2017,15,11,1, 0.004098 
2136, 12.25 , 290.00 ," 3,552.50 ",17,8,2017,15,11,1, -   
2137, 12.25 ," 1,827.00 "," 22,380.75 ",17,8,2017,15,11,3, -   
2138, 12.30 ," 5,000.00 "," 61,500.00 ",17,8,2017,15,11,20, 0.004082 
2139, 12.30 ," 23,728.00 "," 291,854.40 ",17,8,2017,15,11,20, -   
2140, 12.30 ," 6,937.00 "," 85,325.10 ",17,8,2017,15,11,20, -   
2141, 12.30 ," 10,000.00 "," 123,000.00 ",17,8,2017,15,11,35, -   
2142, 12.35 , 200.00 ," 2,470.00 ",17,8,2017,15,11,48, 0.004065 
2143, 12.30 ," 2,900.00 "," 35,670.00 ",17,8,2017,15,12,14, (0.004049)
2144, 12.30 ," 2,100.00 "," 25,830.00 ",17,8,2017,15,12,41, -   
2145, 12.30 ," 1,000.00 "," 12,300.00 ",17,8,2017,15,12,41, -   
2146, 12.30 ," 5,000.00 "," 61,500.00 ",17,8,2017,15,12,41, -   
2147, 12.35 , 126.00 ," 1,556.10 ",17,8,2017,15,12,48, 0.004065 
2148, 12.30 ," 5,200.00 "," 63,960.00 ",17,8,2017,15,12,48, (0.004049)
2149, 12.35 , 126.00 ," 1,556.10 ",17,8,2017,15,12,50, 0.004065 
2150, 12.35 , 200.00 ," 2,470.00 ",17,8,2017,15,12,54, -   
2151, 12.30 , 100.00 ," 1,230.00 ",17,8,2017,15,13,10, (0.004049)
2152, 12.30 ," 5,000.00 "," 61,500.00 ",17,8,2017,15,13,19, -   
2153, 12.30 ," 1,100.00 "," 13,530.00 ",17,8,2017,15,13,22, -   
2154, 12.30 ," 1,600.00 "," 19,680.00 ",17,8,2017,15,14,40, -   
2155, 12.30 ," 1,800.00 "," 22,140.00 ",17,8,2017,15,15,49, -   
2156, 12.30 ," 1,000.00 "," 12,300.00 ",17,8,2017,15,17,4, -   
2157, 12.30 ," 5,000.00 "," 61,500.00 ",17,8,2017,15,17,4, -   
2158, 12.30 , 400.00 ," 4,920.00 ",17,8,2017,15,17,4, -   
2159, 12.30 ," 1,000.00 "," 12,300.00 ",17,8,2017,15,17,7, -   
2160, 12.30 ," 1,544.00 "," 18,991.20 ",17,8,2017,15,17,8, -   
2161, 12.30 ," 1,456.00 "," 17,908.80 ",17,8,2017,15,17,21, -   
2162, 12.35 , 126.00 ," 1,556.10 ",17,8,2017,15,17,27, 0.004065 
2163, 12.35 , 150.00 ," 1,852.50 ",17,8,2017,15,17,32, -   
2164, 12.35 ," 5,000.00 "," 61,750.00 ",17,8,2017,15,18,34, -   
2165, 12.35 ," 1,928.00 "," 23,810.80 ",17,8,2017,15,18,34, -   
2166, 12.35 ," 4,072.00 "," 50,289.20 ",17,8,2017,15,18,34, -   
2167, 12.30 , 260.00 ," 3,198.00 ",17,8,2017,15,18,39, (0.004049)
2168, 12.35 ," 3,000.00 "," 37,050.00 ",17,8,2017,15,18,48, 0.004065 
2169, 12.30 ," 1,100.00 "," 13,530.00 ",17,8,2017,15,18,57, (0.004049)
2170, 12.30 ," 1,366.00 "," 16,801.80 ",17,8,2017,15,18,57, -   
2171, 12.30 ," 3,800.00 "," 46,740.00 ",17,8,2017,15,19,26, -   
2172, 12.30 , 590.00 ," 7,257.00 ",17,8,2017,15,20,12, -   
2173, 12.30 , 600.00 ," 7,380.00 ",17,8,2017,15,20,23, -   
2174, 12.30 , 10.00 , 123.00 ,17,8,2017,15,20,53, -   
2175, 12.30 ," 2,490.00 "," 30,627.00 ",17,8,2017,15,20,53, -   
2176, 12.30 ," 4,060.00 "," 49,938.00 ",17,8,2017,15,21,11, -   
2177, 12.30 , 940.00 ," 11,562.00 ",17,8,2017,15,21,18, -   
2178, 12.30 ," 1,960.00 "," 24,108.00 ",17,8,2017,15,21,18, -   
2179, 12.25 , 655.00 ," 8,023.75 ",17,8,2017,15,21,34, (0.004065)
2180, 12.25 ," 2,000.00 "," 24,500.00 ",17,8,2017,15,21,34, -   
2181, 12.25 ," 2,102.00 "," 25,749.50 ",17,8,2017,15,21,34, -   
2182, 12.25 , 850.00 ," 10,412.50 ",17,8,2017,15,21,34, -   
2183, 12.25 ," 2,000.00 "," 24,500.00 ",17,8,2017,15,21,34, -   
2184, 12.25 ," 2,000.00 "," 24,500.00 ",17,8,2017,15,21,34, -   
2185, 12.25 , 800.00 ," 9,800.00 ",17,8,2017,15,21,34, -   
2186, 12.30 , 406.00 ," 4,993.80 ",17,8,2017,15,22,0, 0.004082 
2187, 12.30 ," 4,400.00 "," 54,120.00 ",17,8,2017,15,22,53, -   
2188, 12.30 , 181.00 ," 2,226.30 ",17,8,2017,15,23,14, -   
2189, 12.30 , 200.00 ," 2,460.00 ",17,8,2017,15,23,14, -   
2190, 12.30 , 610.00 ," 7,503.00 ",17,8,2017,15,23,14, -   
2191, 12.30 , 790.00 ," 9,717.00 ",17,8,2017,15,23,16, -   
2192, 12.30 ," 1,100.00 "," 13,530.00 ",17,8,2017,15,23,36, -   
2193, 12.30 ," 1,000.00 "," 12,300.00 ",17,8,2017,15,24,29, -   
2194, 12.30 ," 1,000.00 "," 12,300.00 ",17,8,2017,15,24,51, -   
2195, 12.30 ," 1,900.00 "," 23,370.00 ",17,8,2017,15,24,55, -   
2196, 12.30 , 325.00 ," 3,997.50 ",17,8,2017,15,25,44, -   
2197, 12.30 ," 2,000.00 "," 24,600.00 ",17,8,2017,15,27,2, -   
2198, 12.30 ," 5,391.00 "," 66,309.30 ",17,8,2017,15,27,5, -   
2199, 12.30 , 75.00 , 922.50 ,17,8,2017,15,27,5, -   
2200, 12.30 ," 1,609.00 "," 19,790.70 ",17,8,2017,15,27,25, -   
2201, 12.30 ," 2,456.00 "," 30,208.80 ",17,8,2017,15,27,25, -   
2202, 12.30 ," 2,000.00 "," 24,600.00 ",17,8,2017,15,29,9, -   
2203, 12.30 , 544.00 ," 6,691.20 ",17,8,2017,15,29,11, -   
2204, 12.30 , 456.00 ," 5,608.80 ",17,8,2017,15,29,11, -   
2205, 12.30 ," 1,000.00 "," 12,300.00 ",17,8,2017,15,29,51, -   
2206, 12.30 ," 2,130.00 "," 26,199.00 ",17,8,2017,15,30,9, -   
2207, 12.30 ," 1,414.00 "," 17,392.20 ",17,8,2017,15,30,18, -   
2208, 12.30 ," 1,061.00 "," 13,050.30 ",17,8,2017,15,30,18, -   
2209, 12.35 , 88.00 ," 1,086.80 ",17,8,2017,15,31,16, 0.004065 
2210, 12.35 ," 1,000.00 "," 12,350.00 ",17,8,2017,15,31,20, -   
2211, 12.35 ," 1,619.00 "," 19,994.65 ",17,8,2017,15,32,32, -   
2212, 12.35 , 830.00 ," 10,250.50 ",17,8,2017,15,32,40, -   
2213, 12.35 ," 1,463.00 "," 18,068.05 ",17,8,2017,15,33,24, -   
2214, 12.40 ," 1,600.00 "," 19,840.00 ",17,8,2017,15,33,24, 0.004049 
2215, 12.40 ," 1,837.00 "," 22,778.80 ",17,8,2017,15,33,24, -   
2216, 12.35 ," 12,000.00 "," 148,200.00 ",17,8,2017,15,33,24, (0.004032)
2217, 12.35 ," 3,000.00 "," 37,050.00 ",17,8,2017,15,34,26, -   
2218, 12.35 ," 1,400.00 "," 17,290.00 ",17,8,2017,15,35,52, -   
