,Mes,Close/Open-1
175,9,0.003125000
176,9,0.000000000
177,9,-0.003115265
178,9,0.003125000
179,9,-0.003115265
180,9,0.000000000
181,9,-0.006250000
182,9,-0.009433902
183,9,-0.003174664
184,9,-0.009554140
185,9,-0.003215496
186,9,-0.006451551
187,9,0.009740260
188,9,0.003215372
189,10,0.012779429
190,10,0.000000000
191,10,-0.003154514
192,10,0.006329114
193,10,0.000000000
194,10,0.000000000
195,10,-0.009433902
196,10,-0.003195011
197,10,-0.012861736
198,10,0.006514658
199,10,-0.003257329
200,10,-0.006535948
201,10,-0.006578947
202,10,-0.006622517
203,10,-0.003333333
204,10,-0.013468013
205,10,-0.013698630
206,10,0.027777778
207,10,0.000000000
208,10,0.003378378
209,10,-0.010101010
210,11,-0.030612245
211,11,-0.007017544
212,11,0.007067138
213,11,0.006968641
214,11,-0.003460208
215,11,0.006944444
216,11,0.024054983
217,11,0.006711409
218,11,0.019933555
219,11,-0.009771987
220,11,0.003289474
221,11,0.006535948
222,11,-0.003246753
223,11,0.003257329
224,11,0.006472492
225,11,0.009646302
226,11,-0.012738915
227,11,0.003225869
228,11,-0.016077170
229,11,-0.006535948
230,11,0.006578947
231,12,0.000000000
232,12,0.009803922
233,12,0.003236184
234,12,-0.006451551
235,12,-0.006493506
236,12,-0.003267974
237,12,0.003278689
238,12,0.009868421
239,12,0.003257329
240,12,0.006493444
241,12,0.000000000
242,12,0.000000000
243,12,-0.006451551
244,12,-0.003246753
245,12,0.003257329
246,12,0.003246753
247,12,0.006451613
248,12,-0.006410257
249,12,-0.006451551
250,12,0.003246753
251,12,0.003236184
252,1,0.003225869
253,1,-0.009677358
254,1,0.003246753
255,1,-0.012944984
256,1,-0.023026316
257,1,-0.003367003
258,1,0.003378378
259,1,-0.003367003
260,1,0.006756757
261,1,-0.023489933
262,1,0.003436426
263,1,0.013698630
264,1,-0.020270270
265,1,0.006872852
266,1,0.006825939
267,1,-0.006779661
268,1,-0.006825939
269,1,-0.003436426
270,1,-0.006920415
271,1,0.006944444
272,1,0.006896552
273,2,-0.010273973
274,2,0.013793103
275,2,0.000000000
276,2,-0.013605442
277,2,0.003436426
278,2,0.006849315
279,2,0.000000000
280,2,0.000000000
281,2,0.000000000
282,2,-0.003401361
283,2,0.000000000
284,2,-0.006872852
285,2,0.003460208
286,2,-0.006896552
287,2,0.006944444
288,2,0.000000000
289,2,0.000000000
290,2,0.003448276
291,2,-0.006896552
292,3,-0.020833333
293,3,0.003546099
294,3,-0.007067138
295,3,-0.007142857
296,3,0.014388489
297,3,0.014184397
298,3,-0.020979021
299,3,0.007142857
300,3,0.007092199
301,3,-0.003521127
302,3,0.000000000
303,3,-0.003533569
304,3,0.000000000
305,3,0.007092199
306,3,0.003521127
307,3,-0.010526316
308,3,0.003546099
309,3,-0.003533569
310,3,-0.003546099
311,3,0.017605634
312,3,0.003460208
313,3,0.034482759
314,4,-0.006666667
315,4,0.006666667
316,4,0.023178808
317,4,-0.006472492
318,4,0.013029316
319,4,0.003205252
320,4,-0.009584787
321,4,-0.009677358
322,4,0.003257329
323,4,0.006472492
324,4,0.006430930
325,4,-0.003195011
326,4,0.000000000
327,4,0.000000000
328,4,0.006410319
329,4,-0.003184652
330,4,0.003194826
331,4,-0.006369488
332,4,0.000000000
333,4,0.012820575
334,5,0.003164496
335,5,0.003154635
336,5,0.000000000
337,5,0.003134857
338,5,-0.003125060
339,5,0.006269653
340,5,-0.006230590
341,5,0.000000000
342,5,0.003125000
343,5,0.015576264
344,5,-0.006134851
345,5,0.009202514
346,5,-0.009118600
347,5,0.000000000
348,5,-0.006153846
349,5,-0.003095916
350,5,0.000000000
351,5,-0.003105650
352,5,0.003115325
353,5,0.000000000
354,5,0.000000000
355,5,0.009316710
356,6,0.000000000
357,6,-0.006191950
358,6,0.009316710
359,6,0.006134970
360,6,-0.003048722
361,6,0.003058045
362,6,-0.003048722
363,6,-0.003058163
364,6,0.000000000
365,6,0.006134970
366,6,0.000000000
367,6,0.009146460
368,6,0.018126771
369,6,0.002967474
370,6,0.005952438
371,6,0.011834205
372,6,0.000000000
373,6,-0.014662757
374,6,0.017857085
375,6,-0.008771874
376,6,-0.008849558
377,6,0.002976133
378,7,-0.005934718
379,7,-0.005970035
380,7,0.003002945
381,7,0.002993954
382,7,0.002985132
383,7,0.000000000
384,7,0.000000000
385,7,0.000000000
386,7,0.005952438
387,7,-0.003003061
388,7,-0.003011990
389,7,0.003021090
390,7,0.006024096
391,7,0.002993954
392,7,0.000000000
393,7,0.002985132
394,7,0.000000000
395,7,-0.002976248
396,7,0.002985132
397,7,-0.002976248
398,8,0.000000000
399,8,0.008928571
400,8,0.005899705
401,8,0.005865103
402,8,-0.008746299
403,8,0.011764592
404,8,-0.002906921
405,8,0.002907033
406,8,-0.005797101
407,8,-0.002915508
408,8,0.000000000
409,8,-0.002923920
410,8,0.005865103
411,8,0.000000000
412,8,0.000000000
413,8,0.000000000
414,8,-0.008771874
415,8,-0.002949796
416,8,0.011834205
417,8,-0.002923920
418,8,-0.005865103
419,8,0.005899705
420,8,-0.008797597
421,9,-0.011834376
422,9,-0.032934132
423,9,0.006153846
424,9,0.006097620
425,9,0.000000000
426,9,0.003030361
427,9,0.003021090
428,9,0.006024096
429,9,-0.008981978
430,9,-0.015105856
431,9,-0.015337365
432,9,-0.040498442
433,9,0.006472492
434,9,0.003215372
435,9,0.000000000
436,9,-0.003205067
437,9,0.000000000
438,9,-0.006430868
439,9,-0.003236246
440,9,0.012986950
441,10,-0.006410257
442,10,0.003225869
443,10,0.009646302
444,10,0.000000000
445,10,0.012738854
446,10,0.000000000
447,10,-0.003144715
448,10,0.000000000
449,10,-0.003154514
450,10,0.003164496
451,10,-0.012944984
452,10,-0.003278689
453,10,-0.023026316
454,10,-0.016835017
455,10,0.000000000
456,10,0.000000000
457,10,0.006872852
458,10,-0.017064846
459,10,0.000000000
460,10,0.003472222
461,10,0.010380623
462,10,-0.013698630
463,11,0.000000000
464,11,0.000000000
465,11,0.000000000
466,11,-0.006849315
467,11,-0.013793103
468,11,0.010489510
469,11,-0.013840830
470,11,0.007017544
471,11,0.003484321
472,11,-0.006944444
473,11,-0.003496503
474,11,0.006993007
475,11,0.006944444
476,11,0.010273973
477,11,-0.006779661
478,11,0.006825939
479,11,0.006779661
480,11,0.010101010
481,11,-0.016666667
482,11,-0.027397260
483,11,0.000000000
484,12,0.007042254
485,12,-0.010489510
486,12,0.003533569
487,12,0.010526316
488,12,-0.003484321
489,12,-0.003496503
490,12,-0.003508772
491,12,0.007042254
492,12,-0.003508772
493,12,0.003521127
494,12,0.003508772
495,12,-0.006993007
496,12,0.003521127
497,12,0.000000000
498,12,0.000000000
499,12,0.006993007
500,12,0.000000000
501,12,-0.010416667
502,12,0.003508772
503,12,0.003496503
504,1,0.000000000
505,1,0.000000000
506,1,0.006968641
507,1,0.010380623
508,1,-0.006849315
509,1,0.003448276
510,1,0.000000000
511,1,0.000000000
512,1,0.006849315
513,1,0.000000000
514,1,-0.017006803
515,1,-0.003460208
516,1,0.006944444
517,1,0.013793103
518,1,-0.006802721
519,1,0.006849315
520,1,0.000000000
521,1,-0.006802721
522,1,0.000000000
523,1,0.000000000
524,1,0.000000000
525,1,0.003424658
526,2,0.000000000
527,2,-0.003412969
528,2,-0.006849315
529,2,0.000000000
530,2,-0.003448276
531,2,0.000000000
532,2,-0.003460208
533,2,-0.013888889
534,2,0.007017544
535,2,-0.003484321
536,2,0.003496503
537,2,-0.010452962
538,2,0.007042254
539,2,-0.010489510
540,2,-0.003533569
541,2,-0.003546099
542,2,-0.007117438
543,2,0.000000000
544,2,0.010752688
545,3,-0.007092199
546,3,0.014285714
547,3,0.007042254
548,3,0.003496503
549,3,0.003484321
550,3,0.010416667
551,3,-0.013745704
552,3,0.000000000
553,3,0.006944444
554,3,0.003436426
555,3,0.010169492
556,3,0.010033445
557,3,-0.003311258
558,3,-0.006644518
559,3,0.003344482
560,3,0.000000000
561,3,-0.013333333
562,3,0.010135135
563,3,0.003344482
564,3,0.003322259
565,3,-0.003311258
566,3,0.009966777
567,4,-0.016501650
568,4,0.006711409
569,4,0.003333333
570,4,0.000000000
571,4,0.019867550
572,4,-0.019480519
573,4,-0.006622517
574,4,0.000000000
575,4,0.006666667
576,4,-0.006756757
577,4,0.003401361
578,4,0.003389831
579,4,0.010135135
580,4,-0.016722408
581,4,0.003401361
582,4,0.033783784
583,4,0.006535948
584,4,0.006493444
585,4,0.000000000
586,4,0.000000000
587,5,0.016129158
588,5,-0.015923567
589,5,0.003236184
590,5,-0.009677358
591,5,-0.019672131
592,5,0.010033445
593,5,0.000000000
594,5,0.000000000
595,5,0.000000000
596,5,-0.003311258
597,5,0.003322259
598,5,-0.009933775
599,5,-0.010033445
600,5,0.000000000
601,5,0.003355705
602,5,0.010033445
603,5,0.013245033
604,5,0.009803922
605,5,-0.006472492
606,5,0.003257329
607,5,-0.006514658
608,5,0.000000000
609,6,-0.006557377
610,6,0.006600660
611,6,-0.003278689
612,6,0.006578947
613,6,0.000000000
614,6,0.000000000
615,6,-0.006535948
616,6,0.003289474
617,6,-0.003278689
618,6,0.000000000
619,6,0.000000000
620,6,0.003289474
621,6,-0.003278689
622,6,0.006578947
623,6,0.003267974
624,6,0.009771924
625,6,-0.003225744
626,6,-0.003236246
627,6,0.003246753
628,6,0.009646302
629,6,-0.006369488
630,7,0.000000000
631,7,0.009615509
632,7,0.006349084
633,7,0.003154635
634,7,0.031348025
635,7,-0.006079027
636,7,-0.003058163
637,7,0.003067544
638,7,0.000000000
639,7,-0.006134851
640,7,-0.003086479
641,7,-0.003095916
642,7,-0.018691529
643,7,-0.015873137
644,7,-0.009740260
645,7,0.000000000
646,7,0.009836066
647,7,0.003236184
648,7,0.000000000
649,7,0.000000000
650,7,-0.003225744
651,8,0.000000000
652,8,0.000000000
653,8,0.003236184
654,8,0.000000000
655,8,0.009677544
656,8,0.000000000
657,8,-0.006389838
658,8,0.003215372
659,8,-0.003205067
660,8,-0.003215496
661,8,0.006451613
662,8,0.015974378
663,8,0.000000000
664,8,0.006289308
665,8,0.000000000
666,8,-0.003125060
667,8,0.000000000
668,8,-0.015673922
669,8,-0.003184652
670,8,0.003184775
671,8,0.009523748
672,8,-0.012578616
673,8,0.006369427
674,9,0.000000000
675,9,-0.006329114
676,9,0.003184775
677,9,0.009523748
678,9,-0.003154514
679,9,-0.006329114
680,9,0.000000000
681,9,0.000000000
682,9,0.000000000
683,9,-0.003174664
684,9,-0.006369488
685,9,-0.009615323
686,9,0.012945046
687,9,0.006389776
688,9,-0.009523931
689,9,0.000000000
690,9,0.003205252
691,9,-0.003195011
692,9,0.000000000
693,10,0.000000000
694,10,-0.006410257
695,10,-0.012903164
696,10,0.019607780
697,10,-0.019230709
698,10,-0.006535948
699,10,-0.013157895
700,10,-0.040268456
701,10,0.006968641
702,10,0.006896552
703,10,-0.013793103
704,10,-0.013986014
705,10,0.000000000
706,10,0.000000000
707,10,0.007092199
708,10,-0.024822695
709,10,0.010791367
710,10,-0.003558719
711,10,0.000000000
712,10,0.003571429
713,10,0.000000000
714,10,0.003558719
715,10,0.003546099
716,11,0.003533569
717,11,0.000000000
718,11,-0.007042254
719,11,-0.010638298
720,11,0.003584229
721,11,-0.003571429
722,11,0.007168459
723,11,-0.003558719
724,11,0.000000000
725,11,-0.003571429
726,11,0.000000000
727,11,0.000000000
728,11,-0.007168459
729,11,0.007220217
730,11,-0.018050542
731,11,0.000000000
732,11,0.029411765
733,11,0.003546099
734,11,0.010600707
735,11,0.003496503
736,11,-0.017543860
737,12,-0.010714286
738,12,0.000000000
739,12,-0.003610108
740,12,0.000000000
741,12,-0.007246377
742,12,0.003649635
743,12,0.010909091
744,12,-0.010791367
745,12,0.003636364
746,12,-0.003623188
747,12,0.003610108
748,12,0.000000000
749,12,0.010791367
750,12,0.003558719
751,12,0.003533569
752,12,-0.014084507
753,12,0.007142857
754,12,0.007092199
755,12,0.003521127
756,12,0.000000000
757,1,-0.021052632
758,1,0.021505376
759,1,-0.010526316
760,1,0.010638298
761,1,0.010489510
762,1,0.000000000
763,1,0.003460208
764,1,0.000000000
765,1,-0.020689655
766,1,0.007042254
767,1,0.000000000
768,1,0.003496503
769,1,0.003484321
770,1,0.000000000
771,1,-0.010416667
772,1,0.000000000
773,1,0.007017544
774,1,-0.003484321
775,1,-0.017482517
776,1,0.000000000
777,1,0.000000000
778,1,-0.003558719
779,2,-0.003571429
780,2,0.000000000
781,2,-0.007194245
782,2,-0.014492754
783,2,-0.029411765
784,2,0.007575758
785,2,-0.015037594
786,2,0.011450382
787,2,0.000000000
788,2,-0.007547170
789,2,-0.015209125
790,2,0.000000000
791,2,0.011627907
792,2,-0.015325670
793,2,-0.003891051
794,2,-0.003906250
795,2,-0.011764706
796,2,0.003968254
797,2,-0.011857708
798,2,-0.004000000
799,3,-0.004016064
800,3,0.000000000
801,3,0.000000000
802,3,-0.012096774
803,3,0.000000000
804,3,-0.020408163
805,3,0.000000000
806,3,-0.004166667
807,3,-0.008368201
808,3,-0.004219409
809,3,0.000000000
810,3,-0.017021277
811,3,-0.008658009
812,3,-0.021834061
813,3,0.022123894
814,3,-0.021645022
815,3,-0.004464286
816,3,0.004484305
817,3,-0.017857143
818,3,0.027272727
819,3,0.008695652
820,4,-0.025862069
821,4,0.017621145
822,4,0.030042918
823,4,0.000000000
824,4,0.000000000
825,4,-0.004166667
826,4,-0.004184100
827,4,0.000000000
828,4,-0.025210084
829,4,0.004310345
830,4,-0.004291845
831,4,-0.004310345
832,4,-0.017316017
833,4,0.013215859
834,4,0.017391304
835,4,-0.017094017
836,4,0.008695652
837,4,0.000000000
838,4,0.000000000
839,4,0.012875536
840,4,0.025423729
841,5,-0.020661157
842,5,0.008438819
843,5,0.029288703
844,5,0.000000000
845,5,0.004065041
846,5,-0.004048583
847,5,0.004065041
848,5,-0.004048583
849,5,0.004065041
850,5,-0.008097166
851,5,0.004081633
852,5,0.004048583
853,5,0.000000000
854,5,0.000000000
855,5,0.008032129
856,5,0.007936508
857,5,-0.003937008
858,5,0.000000000
859,5,0.003952569
860,5,-0.003937008
861,5,0.000000000
862,6,-0.015810277
863,6,0.012048193
864,6,0.000000000
865,6,0.000000000
866,6,0.000000000
867,6,-0.007905138
868,6,0.015936255
869,6,-0.003921569
870,6,-0.007874016
871,6,0.015810277
872,6,0.011673152
873,6,0.003816794
874,6,0.003802281
875,6,0.000000000
876,6,-0.007575758
877,6,0.026717557
878,6,0.018382353
879,6,0.000000000
880,6,-0.018050542
881,6,0.007352941
882,6,-0.018248175
883,7,-0.011194030
884,7,-0.011320755
885,7,0.015267176
886,7,0.014981273
887,7,-0.007380074
888,7,0.003717472
889,7,-0.007407407
890,7,0.000000000
891,7,-0.037453184
892,7,-0.011673152
893,7,-0.007874016
894,7,-0.003968254
895,7,0.011952191
896,7,0.011811024
897,7,-0.015564202
898,7,0.000000000
899,7,0.000000000
900,7,0.000000000
901,7,0.007936508
902,7,0.003937008
903,7,0.000000000
904,7,0.003921569
905,8,0.000000000
906,8,0.000000000
907,8,0.000000000
908,8,0.031250000
909,8,0.033707865
910,8,-0.018181818
911,8,-0.011111111
912,8,-0.022471910
913,8,0.003831418
914,8,-0.011494253
915,8,0.007751938
916,8,-0.007692308
917,8,0.003875969
918,8,-0.015444015
919,8,0.011718750
920,8,0.003861004
921,8,-0.011583012
922,8,-0.003906250
923,8,-0.015686275
924,8,-0.007968127
925,8,0.012048193
926,9,0.007936508
927,9,0.003937008
928,9,0.007843137
929,9,0.007782101
930,9,0.023166023
931,9,0.026415094
932,9,-0.014705882
933,9,-0.007462687
934,9,0.000000000
935,9,-0.011278195
936,9,-0.007604563
937,9,0.007662835
938,9,-0.007604563
939,9,0.007604563
940,9,0.003773585
941,9,-0.007518797
942,9,0.011363636
943,9,0.000000000
944,9,-0.041198502
945,9,-0.007843137
946,9,-0.007905138
947,10,0.011952191
948,10,0.031496063
949,10,0.007633588
950,10,0.007575758
951,10,0.000000000
952,10,0.003759398
953,10,0.014981273
954,10,-0.011070111
955,10,-0.007462687
956,10,-0.007518797
957,10,0.011363636
958,10,0.000000000
959,10,-0.022471910
960,10,-0.015686275
961,10,0.000000000
962,10,0.000000000
963,10,-0.007968127
964,10,0.000000000
965,10,-0.008032129
966,10,-0.008097166
967,10,0.008163265
968,10,-0.008097166
969,10,0.008163265
970,11,-0.004048583
971,11,-0.004065041
972,11,0.000000000
973,11,-0.004081633
974,11,-0.008196721
975,11,0.000000000
976,11,0.004115226
977,11,-0.004098361
978,11,-0.016460905
979,11,0.012552301
980,11,0.004132231
981,11,-0.008230453
982,11,0.008298755
983,11,-0.012345679
984,11,-0.016666667
985,11,0.004237288
986,11,0.004219409
987,11,-0.008403361
988,12,-0.012711864
989,12,-0.004291845
990,12,-0.017241379
991,12,0.004385965
992,12,0.004366812
993,12,-0.004347826
994,12,-0.017467249
995,12,-0.031111111
996,12,0.000000000
997,12,0.009174312
998,12,0.022522523
999,12,-0.017621145
1000,12,0.004484305
1001,12,0.017857143
1002,12,0.004385965
1003,12,0.008733624
1004,12,0.000000000
1005,12,0.021367521
1006,12,0.008368201
1007,12,0.008298755
1008,12,0.008230453
1009,12,-0.008163265
1010,1,0.016393443
1011,1,0.000000000
1012,1,0.024000000
1013,1,-0.015748031
1014,1,-0.004000000
1015,1,0.000000000
1016,1,-0.028225806
1017,1,0.000000000
1018,1,0.012448133
1019,1,0.004098361
1020,1,0.008163265
1021,1,-0.004048583
1022,1,-0.016260163
1023,1,0.008264463
1024,1,-0.012295082
1025,1,0.000000000
1026,1,-0.008298755
1027,1,-0.008368201
1028,1,0.000000000
1029,1,-0.008403361
1030,1,0.008474576
1031,2,-0.008403361
1032,2,0.008474576
1033,2,-0.008403361
1034,2,0.004237288
1035,2,0.004201681
1036,2,-0.020920502
1037,2,0.008547009
1038,2,-0.008474576
1039,2,0.000000000
1040,2,-0.012875536
1041,2,0.008695652
1042,2,0.008620690
1043,2,0.004273504
1044,2,0.004255319
1045,2,-0.012711864
1046,2,-0.008583691
1047,2,0.000000000
1048,2,0.004329004
1049,2,-0.004310345
1050,3,0.000000000
1051,3,-0.008658009
1052,3,0.004366812
1053,3,0.000000000
1054,3,-0.004347826
1055,3,0.004366812
1056,3,-0.004347826
1057,3,0.008733624
1058,3,0.017241379
1059,3,0.000000000
1060,3,0.021367521
1061,3,0.012552301
1062,3,0.012396694
1063,3,0.032520325
1064,3,0.042635659
1065,3,0.029739777
1066,3,0.003610108
1067,3,0.042553191
1068,3,-0.020408163
1069,3,0.038194444
1070,3,0.036666667
1071,3,0.000000000
1072,4,0.051050990
1073,4,-0.037142912
1074,4,0.017804213
1075,4,-0.008771874
1076,4,0.032163745
1077,4,-0.005665723
1078,4,0.000000000
1079,4,-0.014409332
1080,4,-0.008797597
1081,4,-0.002976248
1082,4,0.020895524
1083,4,-0.008771874
1084,4,-0.014880895
1085,4,-0.027190331
1086,4,0.030959812
1087,4,0.014925489
1088,4,0.005882239
1089,4,-0.005882353
1090,4,-0.017751535
1091,4,-0.012048251
1092,4,-0.006116208
1093,5,0.003067544
1094,5,-0.006116208
1095,5,0.003076864
1096,5,0.000000000
1097,5,0.003067544
1098,5,-0.015290461
1099,5,-0.009316889
1100,5,0.000000000
1101,5,0.003134857
1102,5,0.006230530
1103,5,0.024691297
1104,5,-0.012048251
1105,5,-0.003048722
1106,5,-0.012232416
1107,5,-0.012383961
1108,5,0.009404510
1109,5,0.049689438
1110,5,0.000000000
1111,5,-0.002958694
1112,5,0.000000000
1113,6,-0.014836739
1114,6,-0.033232685
1115,6,0.006250060
1116,6,-0.003105650
1117,6,0.000000000
1118,6,0.003115325
1119,6,0.000000000
1120,6,-0.009316889
1121,6,0.015674103
1122,6,0.021604937
1123,6,0.015105681
1124,6,-0.014880895
1125,6,0.006042296
1126,6,0.000000000
1127,6,-0.015015130
1128,6,0.006079086
1129,6,0.003021090
1130,6,-0.012048251
1131,6,-0.012195005
1132,6,-0.009259318
1133,6,-0.009345794
1134,6,0.006289308
1135,7,0.000000000
1136,7,0.000000000
1137,7,-0.012422419
1138,7,0.003125000
1139,7,-0.003115265
1140,7,-0.003125060
1141,7,0.000000000
1142,7,-0.006349206
1143,7,-0.022364277
1144,7,0.016286582
1145,7,-0.003205067
1146,7,-0.006430868
1147,7,-0.032467532
1148,7,-0.020270270
1149,7,0.006849315
1150,7,0.006802721
1151,7,0.003355705
1152,7,0.000000000
1153,7,-0.013377926
1154,7,-0.006779661
1155,7,0.003401361
1156,7,0.000000000
1157,8,0.000000000
1158,8,0.000000000
1159,8,0.013559322
1160,8,0.003322259
1161,8,-0.003311258
1162,8,0.000000000
1163,8,-0.016611296
1164,8,-0.003389831
1165,8,-0.006802721
1166,8,0.003424658
1167,8,-0.003424658
1168,8,-0.013793103
1169,8,-0.006993007
1170,8,-0.003521127
1171,8,-0.028268551
1172,8,-0.010909091
1173,8,0.025735294
1174,8,0.010752688
1175,8,-0.010638298
1176,8,0.000000000
1177,8,-0.017921147
1178,9,-0.007352941
1179,9,0.003703704
1180,9,-0.044280443
1181,9,0.011583012
1182,9,-0.019083969
1183,9,0.011673152
1184,9,0.030651341
1185,9,-0.011194030
1186,9,-0.007575758
1187,9,0.003816794
1188,9,-0.007604563
1189,9,-0.019157088
1190,9,-0.031250000
1191,9,0.000000000
1192,9,0.028112450
1193,9,-0.007843137
1194,9,-0.011857708
1195,9,-0.040322581
1196,9,0.037815126
1197,9,0.000000000
1198,9,0.016000000
1199,10,0.007874016
1200,10,0.011673152
1201,10,0.003831418
1202,10,0.026515152
1203,10,0.051282051
1204,10,-0.003484321
1205,10,0.027972028
1206,10,-0.024647887
1207,10,0.014440433
1208,10,-0.032028470
1209,10,-0.018382353
1210,10,0.000000000
1211,10,-0.007547170
1212,10,0.011406844
1213,10,-0.011320755
1214,10,-0.003831418
1215,10,-0.011538462
1216,10,0.007782101
1217,10,0.038610039
1218,10,-0.026217228
1219,10,0.030651341
1220,10,0.066914498
1221,11,0.020833333
1222,11,0.006802721
1223,11,-0.010135135
1224,11,-0.030716724
1225,11,-0.007042254
1226,11,0.000000000
1227,11,0.007092199
1228,11,0.024561404
1229,11,-0.020547945
1230,11,-0.006993007
1231,11,-0.010563380
1232,11,0.000000000
1233,11,-0.014285714
1234,11,0.000000000
1235,11,0.003623188
1236,11,-0.010830325
1237,11,-0.003649635
1238,11,-0.003663004
1239,11,0.011029412
1240,11,0.007272727
1241,12,-0.007220217
1242,12,0.003636364
1243,12,-0.007246377
1244,12,-0.003649635
1245,12,-0.021978022
1246,12,-0.003759398
1247,12,-0.007547170
1248,12,0.019011407
1249,12,0.029197080
1250,12,-0.010638298
1251,12,0.014336918
1252,12,-0.017667845
1253,12,-0.028776978
1254,12,-0.007434944
1255,12,0.007490637
1256,12,-0.011152416
1257,12,0.000000000
1258,12,0.003759398
1259,12,-0.007490637
1260,12,0.003773585
1261,12,0.015037594
1262,12,0.018518519
1263,1,0.014234875
1264,1,-0.032608696
1265,1,-0.007604563
1266,1,0.003846154
1267,1,-0.007722008
1268,1,-0.012145749
1269,1,0.003937008
1270,1,-0.003891051
1271,1,0.000000000
1272,1,-0.003952569
1273,1,0.003968254
1274,1,0.000000000
1275,1,0.000000000
1276,1,0.000000000
1277,1,0.000000000
1278,1,0.000000000
1279,1,-0.007722008
1280,1,0.008163265
1281,1,0.020000000
1282,1,0.003937008
1283,2,-0.007968127
1284,2,-0.004048583
1285,2,0.000000000
1286,2,-0.004115226
1287,2,0.000000000
1288,2,0.000000000
1289,2,-0.008438819
1290,2,0.004219409
1291,2,-0.012765957
1292,2,0.000000000
1293,2,0.000000000
1294,2,0.004329004
1295,2,-0.008658009
1296,2,-0.017699115
1297,2,-0.013392857
1298,2,0.000000000
1299,2,-0.004566210
1300,2,0.004587156
1301,2,-0.009259259
1302,3,0.004739336
1303,3,0.000000000
1304,3,-0.014354067
1305,3,-0.004807692
1306,3,0.009389671
1307,3,-0.013888889
1308,3,0.000000000
1309,3,0.009216590
1310,3,-0.004587156
1311,3,-0.009174312
1312,3,-0.004608295
