,Open,Close,"SI(C2>B2,1,0)"
2758,111.54,112.17,1
2759,112.17,111.57,0
2760,111.57,109.99,0
2761,109.82,108.34,0
2762,108.34,108.89,1
2763,108.89,107.23,0
2764,107.23,106.97,0
2765,106.97,107.1,1
2766,107.1,108.43,1
2767,108.43,110.22,1
2768,110.22,111,1
2769,111,110.53,0
2770,110.53,111.25,1
2771,111.25,110.44,0
2772,110.44,109.54,0
2773,109.49,108.17,0
2774,107.74,105.9,0
2775,105.9,106.57,1
2776,106.57,106.43,0
2777,106.43,105.56,0
2778,105.41,103.86,0
2779,103.77,102.73,0
2780,102.73,103.58,1
2781,103.58,104.07,1
2782,104.07,107.14,1
2783,107.14,107.94,1
2784,107.94,107.51,0
2785,107.51,105.91,0
2786,105.91,104.95,0
2787,104.95,103.93,0
2788,103.93,102.97,0
2789,102.97,104.62,1
2790,104.62,104.31,0
2791,104.31,105.84,1
2792,105.84,107.03,1
2793,107.03,106.7,0
2794,106.7,108.29,1
2795,108.29,107.6,0
2796,107.6,106.4,0
2797,106.21,105.1,0
2798,104.96,103.6,0
2799,103.6,103.99,1
2800,103.99,104.44,1
2801,104.44,103.21,0
2802,103.21,103.7,1
2803,103.64,102.25,0
2804,102.25,103.3,1
2805,103.3,103.62,1
2806,103.62,104.69,1
2807,104.69,104.26,0
2808,104.1,102.9,0
2809,102.9,101.87,0
2810,101.87,101.78,0
2811,101.78,101.28,0
2812,101.28,102.14,1
2813,102.26,103.52,1
2814,103.64,105.8,1
2815,105.8,105.5,0
2816,105.5,104.09,0
2817,104.09,105.67,1
2818,105.67,105.72,1
2819,105.72,106.35,1
2820,106.35,106.55,1
2821,106.55,107.14,1
2822,107.14,107.52,1
2823,107.52,108.14,1
2824,108.14,109.64,1
2825,109.64,109.85,1
2826,109.85,109.59,0
2827,109.59,109.25,0
2828,109.25,108.22,0
2829,108.17,106.83,0
2830,106.83,106.67,0
2831,106.67,106.49,0
2832,106.49,106.73,1
2833,106.73,106.55,0
2834,106.55,105.55,0
2835,105.55,105.61,1
2836,105.61,104.77,0
2837,104.77,103.71,0
2838,103.71,102.71,0
2839,102.71,103.01,1
2840,103.01,102.29,0
2841,102.29,102.31,1
2842,102.31,101.61,0
2843,101.61,100.89,0
2844,100.89,100.53,0
2845,100.62,101.91,1
2846,101.91,101.62,0
2847,101.62,102.42,1
2848,102.42,103.02,1
2849,103.02,104.03,1
2850,104.03,103.88,0
2851,103.88,104.25,1
2852,104.25,104.51,1
2853,104.51,104.64,1
2854,104.64,105.15,1
2855,105.15,104.76,0
2856,104.76,103.85,0
2857,103.85,103.22,0
2858,103.22,103.06,0
2859,103.06,103.36,1
2860,103.36,104.44,1
2861,104.44,104.15,0
2862,104.15,103.77,0
2863,103.8,105.88,1
2864,105.88,106.76,1
2865,106.76,107.2,1
2866,107.2,107.36,1
2867,107.36,108.05,1
2868,108.05,108.83,1
2869,108.83,109.08,1
2870,109.08,108.43,0
2871,108.43,108.21,0
2872,108.21,108.79,1
2873,108.79,108.78,0
2874,108.78,108.41,0
2875,108.41,109.85,1
2876,109.85,110.23,1
2877,110.23,110.13,0
2878,110.13,109.22,0
2879,109.22,111.09,1
2880,111.09,111.44,1
2881,111.32,110.05,0
2882,110.05,110.19,1
2883,110.19,109.97,0
2884,109.97,110.01,1
2885,110.01,110.22,1
2886,110.22,109.16,0
2887,109.16,109.75,1
2888,109.75,110.27,1
2889,110.27,110.5,1
2890,110.5,111.38,1
2891,111.38,111.15,0
2892,111.15,109.33,0
2893,109.33,108.29,0
2894,108.29,107.69,0
2895,107.69,107.07,0
2896,106.97,105.52,0
2897,105.52,104.96,0
2898,104.96,105.8,1
2899,106.1,107.02,1
2900,107.02,105.3,0
2901,105.3,104.44,0
2902,104.44,104.36,0
2903,104.36,102.45,0
2904,102.45,102.43,0
2905,102.43,103.88,1
2906,103.65,100.71,0
2907,100.65,98.66,0
2908,98.66,99.76,1
2909,99.76,99.44,0
2910,98.64,96.58,0
2911,96.58,95.7,0
2912,95.7,97.65,1
2913,97.65,97.31,0
2914,97.31,95.96,0
2915,95.83,93.9,0
2916,93.9,93.59,0
2917,93.59,92.16,0
2918,92.16,94.42,1
2919,94.49,96.51,1
2920,96.51,97.95,1
2921,97.95,96.04,0
2922,95.52,93.57,0
2923,93.57,92.38,0
2924,92.38,93.29,1
2925,93.29,92.75,0
2926,92.75,94.74,1
2927,94.74,94.82,1
2928,94.82,94.55,0
2929,94.55,93.54,0
2930,93.54,92.9,0
2931,93.87,95.74,1
2932,96,97.74,1
2933,97.74,97.54,0
2934,97.54,97.55,1
2935,97.55,97.68,1
2936,98.02,99.8,1
2937,99.8,98.9,0
2938,98.9,98.07,0
2939,98.07,96.12,0
2940,95.4,93.42,0
2941,93.42,92.39,0
2942,92.39,93.66,1
2943,93.66,93.42,0
2944,93.42,94.23,1
2945,94.23,95.67,1
2946,95.67,97.3,1
2947,97.3,95.56,0
2948,95.56,95.4,0
2949,95.4,96.55,1
2950,96.55,97.07,1
2951,97.07,96.82,0
2952,96.82,96.63,0
2953,96.63,96.09,0
2954,96.09,96.01,0
2955,96.02,97.06,1
2956,97.06,96.57,0
2957,96.57,95.32,0
2958,94.89,93.29,0
2959,93.29,93,0
2960,93,93.26,1
2961,93.26,93.3,1
2962,93.3,92.33,0
2963,92.33,90.66,0
2964,90.66,90.94,1
2965,90.94,90.98,1
2966,90.98,90.95,0
2967,90.95,92.27,1
2968,92.27,92.12,0
2969,92.12,93.44,1
2970,93.44,94.71,1
2971,94.71,95.39,1
2972,95.39,95.03,0
2973,95.03,96,1
2974,96,96.4,1
2975,96.4,96.22,0
2976,96.22,95.53,0
2977,95.98,97.32,1
2978,97.32,97.98,1
2979,97.98,96.94,0
2980,96.94,97.78,1
2981,97.78,98.88,1
2982,98.88,99.15,1
2983,99.15,99.74,1
2984,99.74,99.65,0
2985,99.65,99.28,0
2986,99.28,98.05,0
2987,98.05,97.23,0
2988,97.23,97.57,1
2989,97.57,97.34,0
2990,97.34,97.27,0
2991,97.27,97.64,1
2992,97.64,97.95,1
2993,97.95,96.59,0
2994,96.2,94.82,0
2995,94.82,93.98,0
2996,93.98,93.25,0
2997,93.25,93.35,1
2998,93.35,94.33,1
2999,94.24,93.01,0
3000,93,92.03,0
3001,92.03,92.61,1
3002,92.61,92.4,0
3003,92.4,92.12,0
3004,92.12,92.05,0
3005,92.05,93.66,1
3006,93.66,94.36,1
3007,94.36,94.78,1
3008,94.77,93.75,0
3009,93.75,93.38,0
3010,93.38,91.81,0
3011,91.81,90.3,0
3012,90.3,89.57,0
3013,89.57,90.18,1
3014,90.18,90,0
3015,90,90.31,1
3016,90.31,92.22,1
3017,92.22,92.09,0
3018,92.09,91.29,0
3019,91.29,91.12,0
3020,91.12,91.46,1
3021,91.46,91.64,1
3022,91.64,92.96,1
3023,92.96,91.47,0
3024,91.47,90.66,0
3025,90.66,90.69,1
3026,90.69,90.45,0
3027,90.45,89.72,0
3028,89.53,88.21,0
3029,88.21,87.86,0
3030,87.86,87.91,1
3031,87.91,87.09,0
3032,87.09,87.29,1
3033,87.29,88.58,1
3034,88.58,88.37,0
3035,88.37,86.89,0
3036,86.89,87.43,1
3037,87.43,87.28,0
3038,87.28,89.1,1
3039,89.1,90.14,1
3040,90.14,90.31,1
3041,90.31,91.96,1
3042,91.96,92.55,1
3043,92.55,93.1,1
3044,93.1,92.28,0
3045,92.28,92.06,0
3046,92.06,92.34,1
3047,92.23,91.3,0
3048,91.3,90.04,0
3049,90.04,89.45,0
3050,89.45,88.84,0
3051,88.84,88.21,0
3052,88.21,87.46,0
3053,87.46,87.69,1
3054,87.69,88.98,1
3055,88.98,87.61,0
3056,87.61,86.31,0
3057,86.31,86,0
3058,86,86.02,1
3059,86.02,84.3,0
3060,84.3,84.25,0
3061,84.25,83.66,0
3062,83.13,81.09,0
3063,81.09,81.48,1
3064,81.48,79.99,0
3065,79.99,79.89,0
3066,80.97,83.15,1
3067,83.15,83.78,1
3068,83.78,82.81,0
3069,82.81,83.7,1
3070,83.7,83.78,1
3071,83.78,83.54,0
3072,83.54,83.81,1
3073,83.81,84.65,1
3074,84.65,84.99,1
3075,84.99,83.98,0
3076,83.98,82.4,0
3077,82.02,80.94,0
3078,80.94,80.5,0
3079,80.5,79.31,0
3080,79.31,78.75,0
3081,78.75,78.59,0
3082,78.59,79.29,1
3083,79.78,80.52,1
3084,80.52,82.65,1
3085,82.65,81.57,0
3086,81.57,80.86,0
3087,80.86,79.75,0
3088,79.75,78.49,0
3089,76.73,76.3,0
3090,76.3,75.67,0
3091,75.65,74.57,0
3092,74.57,74.95,1
3093,74.95,73.51,0
3094,73.51,72.8,0
3095,72.8,71.55,0
3096,71.55,72.16,1
3097,72.16,70.94,0
3098,70.94,70.76,0
3099,70.76,69.99,0
3100,70.22,72.15,1
3101,72.15,70.52,0
3102,69.85,68.69,0
3103,68.69,70.87,1
3104,70.87,71.42,1
3105,71.35,69.72,0
3106,69.72,69.24,0
3107,69.24,68.55,0
3108,68.54,66.71,0
3109,66.71,65.2,0
3110,65.2,66.26,1
3111,66.45,67.38,1
3112,67.38,67.72,1
3113,68.36,70.09,1
3114,70.09,70.14,1
3115,70.14,69.42,0
3116,69.03,68.02,0
3117,68.02,67.57,0
3118,67.4,66.46,0
3119,66.46,64.94,0
3120,64.85,63.54,0
3121,63.54,63.39,0
3122,63.39,63.38,0
3123,63.38,62.28,0
3124,62.28,62.34,1
3125,62.78,64.95,1
3126,64.95,64.84,0
3127,64.84,67.82,1
3128,68.3,69.79,1
3129,69.79,71.14,1
3130,71.17,72.74,1
3131,72.74,71.44,0
3132,71.44,70.33,0
3133,70.33,71.17,1
3134,71.2,72.28,1
3135,72.28,73.5,1
3136,73.5,73.13,0
3137,72.81,71.03,0
3138,70.98,70.22,0
3139,70.22,70.12,0
3140,70.12,70.09,0
3141,70.49,72.83,1
3142,72.83,74.31,1
3143,74.31,73.9,0
3144,73.9,73.88,0
3145,73.8,73.08,0
3146,73.08,75.11,1
3147,75.11,74.75,0
3148,74.75,75.21,1
3149,75.21,74.91,0
3150,74.91,75.15,1
3151,75.15,73.67,0
3152,73.67,73.35,0
3153,73.35,73.06,0
3154,73.06,71.91,0
3155,71.1,69.27,0
3156,69.27,68.2,0
3157,68.2,67.9,0
3158,67.9,68.18,1
3159,68.24,68.9,1
3160,68.9,68.83,0
3161,68.83,69.47,1
3162,69.47,69.94,1
3163,69.94,69.97,1
3164,69.8,68.11,0
3165,68.11,67.17,0
3166,67.17,67.41,1
3167,67.41,66.13,0
3168,66.13,65.01,0
3169,65.01,65.6,1
3170,65.88,67.28,1
3171,67.28,67.67,1
3172,67.67,67.45,0
3173,67.45,67.07,0
3174,67.07,66.46,0
3175,66.46,67.58,1
3176,67.58,67.9,1
3177,67.9,67.65,0
3178,67.65,66.91,0
3179,66.91,65.96,0
3180,65.96,66.88,1
3181,66.88,67.44,1
3182,67.44,67.14,0
3183,67.14,67.16,1
3184,67.16,68.56,1
3185,68.65,70.23,1
3186,70.23,70.71,1
3187,70.71,71.07,1
3188,71.07,71.02,0
3189,71.02,70.04,0
3190,70.04,71.17,1
3191,71.6,72.61,1
3192,72.61,72.31,0
3193,72.31,71.68,0
3194,71.68,72.14,1
3195,72.14,72.05,0
3196,72.05,70.96,0
3197,70.96,71.08,1
3198,71.08,70.7,0
3199,70.7,71.74,1
3200,71.74,72.07,1
3201,72.07,72.98,1
3202,73.76,75.37,1
3203,75.37,76.03,1
3204,76.03,77.26,1
3205,77.26,76.21,0
3206,76.21,76.98,1
3207,76.98,77.82,1
3208,77.82,77.61,0
3209,77.61,78.95,1
3210,78.95,78.56,0
3211,78.56,78.63,1
3212,78.63,78.36,0
3213,78.36,78.58,1
3214,78.58,79.92,1
3215,79.98,81.01,1
3216,81.01,81.5,1
3217,81.5,80.93,0
3218,80.93,81.44,1
3219,81.44,82.21,1
3220,82.21,82.62,1
3221,82.62,81.44,0
3222,81.09,79.53,0
3223,79.53,80.37,1
3224,80.37,80.77,1
3225,80.77,81.59,1
3226,81.59,83.03,1
3227,83.03,83.56,1
3228,83.56,83.9,1
3229,83.9,83.69,0
3230,83.69,84.3,1
3231,84.3,84.95,1
3232,84.95,84.36,0
3233,84.36,83.59,0
3234,83.59,83.74,1
3235,83.74,84.76,1
3236,84.76,86.01,1
3237,86.01,85.13,0
3238,85.13,84.34,0
3239,84.34,83.61,0
3240,83.61,83.39,0
3241,82.39,81.42,0
3242,81.42,82.06,1
3243,82.16,83.59,1
3244,83.59,83.85,1
3245,83.85,83.36,0
3246,83.36,82.64,0
3247,82.64,82.43,0
3248,82.43,81.51,0
3249,81.51,80.88,0
3250,80.88,80.35,0
3251,80.35,80.99,1
3252,80.99,82.84,1
3253,82.84,83.77,1
3254,83.77,84.18,1
3255,84.18,85.6,1
3256,85.6,86.3,1
3257,86.3,86.6,1
3258,86.6,87.25,1
3259,87.25,86.3,0
3260,86.3,87.23,1
3261,87.23,87.09,0
3262,87.09,86.12,0
3263,86.12,86.04,0
3264,86.04,86.62,1
3265,86.62,86.23,0
3266,86.23,85.64,0
3267,85.64,87.3,1
3268,87.3,88.1,1
3269,88.1,89.22,1
3270,89.22,90.08,1
3271,90.08,88.64,0
3272,88.64,89.08,1
3273,89.08,89.56,1
3274,89.56,90.53,1
3275,90.53,90.61,1
3276,90.61,91.58,1
3277,91.58,92.27,1
3278,92.27,91.41,0
3279,91.41,90.43,0
3280,90.43,90.53,1
3281,90.53,90.07,0
3282,90.07,89.06,0
3283,89.06,89.39,1
3284,89.39,90.58,1
3285,90.58,90.34,0
3286,90.34,89.71,0
3287,89.71,89.68,0
3288,89.87,91.15,1
3289,91.32,92.58,1
3290,92.58,92.89,1
3291,92.89,92.6,0
3292,92.6,92.69,1
3293,92.69,92.48,0
3294,92.48,91.21,0
3295,91.21,90.44,0
3296,90.44,90.55,1
3297,90.55,90.08,0
3298,90.08,90.52,1
3299,90.52,91.46,1
3300,91.46,90.58,0
3301,90.58,90.39,0
3302,90.39,92.02,1
3303,92.02,92.61,1
3304,92.61,93.62,1
3305,93.62,94.19,1
3306,94.19,94.62,1
3307,94.62,94.81,1
3308,94.81,95.19,1
3309,95.19,94.85,0
3310,94.85,94.18,0
3311,94.18,94.36,1
3312,94.36,93.54,0
3313,93.54,93.39,0
3314,93.39,94.8,1
3315,94.8,94.81,1
3316,94.81,94.66,0
3317,94.66,95.19,1
3318,95.19,95.61,1
3319,95.61,94.61,0
3320,94.61,93.63,0
3321,93.63,93.2,0
3322,93.2,92.44,0
3323,92.44,91.45,0
3324,91.45,90.18,0
3325,90.18,90.07,0
3326,90.07,89.29,0
3327,89.29,88.69,0
3328,88.69,88.19,0
3329,88.19,88.83,1
3330,88.83,88.75,0
3331,88.75,87.99,0
3332,87.99,87.15,0
3333,87.15,86.23,0
3334,86.23,86.25,1
3335,86.25,86.3,1
3336,86.3,86.02,0
3337,86.02,86.55,1
3338,86.55,87.12,1
3339,87.12,85.97,0
3340,85.97,85.6,0
3341,85.6,86.36,1
3342,86.36,86.2,0
3343,86.2,84.95,0
3344,84.78,83.22,0
3345,83.22,83.07,0
3346,83.07,84.28,1
3347,84.28,85.06,1
3348,85.06,83.96,0
3349,83.96,84.43,1
3350,84.68,86.4,1
3351,86.4,86.88,1
3352,86.88,85.48,0
3353,85.48,86.03,1
3354,86.03,86.2,1
3355,86.2,85.62,0
3356,85.62,85.89,1
3357,85.89,84.6,0
3358,84.59,83.79,0
3359,83.79,83.45,0
3360,83.45,83.3,0
3361,83.3,82.88,0
3362,82.88,82.09,0
3363,82.09,82.37,1
3364,82.37,84.06,1
3365,84.26,85.88,1
3366,85.88,85.07,0
3367,85.07,84.94,0
3368,85.03,85.74,1
3369,85.74,85.64,0
3370,85.64,86.19,1
3371,86.19,85.03,0
3372,85.01,83.87,0
3373,83.87,82.93,0
3374,82.93,83.82,1
3375,83.88,85.95,1
3376,85.98,86.88,1
3377,86.88,86.77,0
3378,86.77,87.94,1
3379,87.94,88.37,1
3380,88.37,88.21,0
3381,88.21,89.46,1
3382,89.46,89.28,0
3383,89.28,89.23,0
3384,89.23,89.37,1
3385,89.37,88.86,0
3386,88.86,89.82,1
3387,89.82,90.56,1
3388,90.56,90.71,1
3389,90.71,91.24,1
3390,91.24,89.83,0
3391,89.83,89.73,0
3392,89.73,90.51,1
3393,90.51,89.39,0
3394,89.39,89.31,0
3395,89.31,89.04,0
3396,89.04,88.09,0
3397,88.09,88.51,1
3398,88.51,89.15,1
3399,89.15,89.55,1
3400,89.55,89.33,0
3401,89.33,89.34,1
3402,89.34,89.87,1
3403,89.87,91.19,1
3404,91.19,91.04,0
3405,91.04,90.97,0
3406,90.97,91.46,1
3407,91.46,91,0
3408,91,89.98,0
3409,89.98,89.64,0
3410,89.64,89.53,0
3411,89.53,89.7,1
3412,89.7,90.71,1
3413,90.71,90.94,1
3414,90.94,91.24,1
3415,91.24,90.67,0
3416,90.67,89.33,0
3417,88.83,87.6,0
3418,87.6,87.84,1
3419,87.84,86.82,0
3420,86.82,87.07,1
3421,87.07,87.3,1
3422,87.3,88.08,1
3423,88.08,87.8,0
3424,87.8,87.83,1
3425,87.83,88.09,1
3426,88.09,88.93,1
3427,88.93,89.15,1
3428,89.15,89.43,1
3429,89.43,88.8,0
3430,88.8,88.14,0
3431,88.14,88.73,1
3432,88.73,89.46,1
3433,89.46,90.25,1
3434,90.25,90.13,0
3435,90.13,89.77,0
3436,89.77,90.19,1
3437,90.19,90.9,1
3438,90.9,92.58,1
3439,92.58,93.53,1
3440,93.53,93.95,1
3441,93.95,94.58,1
3442,94.58,94.95,1
3443,94.95,96.33,1
3444,96.33,95.57,0
3445,95.57,97.13,1
3446,97.13,96.61,0
3447,96.61,97,1
3448,97,98.32,1
3449,98.32,98.86,1
3450,98.86,98.24,0
3451,98.24,98.04,0
3452,98.04,99.21,1
3453,99.21,99.68,1
3454,99.68,99.07,0
3455,99.07,98.53,0
3456,98.53,100.11,1
3457,100.11,100.86,1
3458,100.86,100.87,1
3459,100.87,101.18,1
3460,101.18,101.91,1
3461,101.91,100.39,0
3462,100.39,99.46,0
3463,99.46,99.62,1
3464,99.62,100.47,1
3465,100.47,100.77,1
3466,100.77,100.25,0
3467,100.25,99.67,0
3468,99.67,99.05,0
3469,99.05,99.85,1
3470,99.94,101.41,1
3471,101.41,102.1,1
3472,102.1,101.61,0
3473,101.61,102.03,1
3474,102.03,101.69,0
3475,101.69,100.11,0
3476,100.11,99.71,0
3477,99.71,100.02,1
3478,100.02,100.58,1
3479,100.58,99.98,0
3480,99.98,98.92,0
3481,98.92,99.11,1
3482,99.11,100.19,1
3483,100.19,100.58,1
3484,100.58,100.94,1
3485,100.94,101.89,1
3486,101.89,100.86,0
3487,100.86,99.8,0
3488,99.8,100.92,1
3489,100.92,100.86,0
3490,100.86,100.45,0
3491,100.45,100.58,1
3492,100.58,100.71,1
3493,100.71,102.24,1
3494,102.51,103.42,1
3495,103.42,102.85,0
3496,102.85,102.41,0
3497,102.41,102.01,0
3498,102.01,102.77,1
3499,102.77,102.24,0
3500,102.24,102.25,1
3501,102.32,103.51,1
3502,103.51,103.36,0
3503,103.36,102.21,0
3504,102.21,101.28,0
3505,101.28,100.35,0
3506,100.35,100.2,0
3507,100.2,101.05,1
3508,101.05,100.31,0
3509,100.31,100.67,1
3510,100.67,101.44,1
3511,101.44,102.87,1
3512,102.87,103.32,1
3513,103.32,102.98,0
3514,102.98,102.29,0
3515,102.29,102.43,1
3516,102.43,101.86,0
3517,101.86,102.13,1
3518,102.13,101.64,0
3519,101.64,100.92,0
3520,100.92,101.46,1
3521,101.46,100.88,0
3522,100.88,101.16,1
3523,101.16,101.88,1
3524,101.88,103.1,1
3525,103.1,102.95,0
3526,102.95,102.77,0
3527,102.77,102.16,0
3528,102.16,101.34,0
3529,101.34,101.09,0
3530,101.09,101.26,1
3531,101.26,101.18,0
3532,101.18,102,1
3533,102,101.26,0
3534,101.07,99.44,0
3535,99.44,99.49,1
3536,99.49,99.34,0
3537,99.34,99.38,1
3538,99.38,100.18,1
3539,100.18,99.85,0
3540,99.85,100.22,1
3541,100.22,100.13,0
3542,100.13,99.15,0
3543,99.15,98.63,0
3544,98.63,98.8,1
3545,98.8,98.74,0
3546,98.74,99.56,1
3547,99.56,100.92,1
3548,101,101.95,1
3549,101.95,101.46,0
3550,101.46,102.01,1
3551,102.01,103.61,1
3552,103.61,103.76,1
3553,103.76,104.28,1
3554,104.28,103.47,0
3555,103.47,103.25,0
3556,103.25,103.79,1
3557,103.79,103.72,0
3558,103.72,103.43,0
3559,103.43,103.86,1
3560,103.86,104.28,1
3561,104.28,103.59,0
3562,103.59,104.11,1
3563,104.11,103.54,0
3564,103.54,103.83,1
3565,103.83,103.98,1
3566,103.98,104.98,1
3567,104.98,105.9,1
3568,105.9,105.67,0
3569,105.67,105.95,1
3570,105.95,105.2,0
3571,105.2,104.68,0
3572,104.68,104.29,0
3573,104.29,103.72,0
3574,103.72,103.82,1
3575,103.82,103.93,1
3576,103.93,104.06,1
3577,104.06,104.07,1
3578,104.07,103.48,0
3579,103.48,103.05,0
3580,103.05,102.93,0
3581,102.93,103.44,1
3582,103.44,103.19,0
3583,103.19,104.14,1
3584,104.14,104.43,1
3585,104.43,103.85,0
3586,103.85,103.79,0
3587,103.79,103.49,0
3588,103.49,104.41,1
3589,104.41,104.06,0
3590,104.06,104.22,1
3591,104.22,104.25,1
3592,104.25,104.43,1
3593,104.43,104.8,1
3594,104.8,104.56,0
3595,104.56,103.39,0
3596,103.31,102.37,0
3597,102.37,101.96,0
3598,101.96,101.27,0
3599,101.27,102.03,1
3600,102.03,101.32,0
3601,101.32,101.48,1
3602,101.48,102.07,1
3603,102.07,102.91,1
3604,102.91,104.06,1
3605,104.06,103.92,0
3606,103.92,104.3,1
3607,104.3,105.03,1
3608,105.03,104.94,0
3609,104.94,104.4,0
3610,104.4,104.65,1
3611,104.65,104.29,0
3612,104.29,103.94,0
3613,103.94,104.25,1
3614,104.25,105.34,1
3615,105.34,106.27,1
3616,106.27,106.32,1
3617,106.32,107.83,1
3618,107.83,107.46,0
3619,107.46,106.92,0
3620,106.92,106.8,0
3621,106.8,107.27,1
3622,107.27,105.92,0
3623,105.92,105.37,0
3624,105.37,105.24,0
3625,105.24,104.17,0
3626,104.17,104.03,0
3627,104.03,103.23,0
3628,103.23,102.97,0
3629,102.97,103.54,1
3630,103.54,102.56,0
3631,102.48,101.64,0
3632,101.64,100.81,0
3633,100.81,102.12,1
3634,102.12,100.85,0
3635,100.85,100.88,1
3636,100.88,101.47,1
3637,101.47,101.45,0
3638,101.45,101.74,1
3639,101.74,100.77,0
3640,100.77,99.96,0
3641,99.96,100.07,1
3642,100.07,101.06,1
3643,101.06,101.76,1
3644,101.76,101.61,0
3645,101.61,102.9,1
3646,102.9,103.1,1
3647,102.49,101.92,0
3648,101.92,102.41,1
3649,102.41,100.82,0
3650,100.62,99.6,0
3651,99.6,99.32,0
3652,99.32,98.81,0
3653,98.81,99.64,1
3654,99.64,99.24,0
3655,99.24,99.9,1
3656,99.9,100.04,1
3657,100.04,100.61,1
3658,100.61,101.89,1
3659,101.89,101.92,1
3660,101.92,102.59,1
3661,102.59,101.96,0
3662,101.96,102.41,1
3663,102.41,103.15,1
3664,103.15,102.44,0
3665,102.44,102.1,0
3666,102.1,102.49,1
3667,102.49,102.12,0
3668,102.12,102.76,1
3669,102.76,103.56,1
3670,103.56,103.49,0
3671,103.49,104.08,1
3672,104.08,104.51,1
3673,104.51,104.7,1
3674,104.7,104.63,0
3675,104.63,105.07,1
3676,105.07,105.14,1
3677,105.14,104.8,0
3678,104.8,104.26,0
3679,104.26,103.65,0
3680,103.65,104.22,1
3681,104.22,104.71,1
3682,104.71,104.84,1
3683,104.84,106.06,1
3684,106.06,106.77,1
3685,106.77,106.34,0
3686,106.34,106.88,1
3687,106.88,107.46,1
3688,107.46,107,0
3689,107,105.7,0
3690,105.7,104.76,0
3691,104.76,105.02,1
3692,105.02,105.01,0
3693,105.01,105.2,1
3694,105.2,104.12,0
3695,104.12,103.4,0
3696,103.4,104.2,1
3697,104.2,104.01,0
3698,104.01,103.73,0
3699,103.73,103.32,0
3700,103.32,103.85,1
3701,103.85,102.97,0
3702,102.97,103.32,1
3703,103.32,103.25,0
3704,103.25,103.13,0
3705,103.13,102.34,0
3706,102.34,101.79,0
3707,101.79,101.93,1
3708,101.93,102.03,1
3709,102.03,102.54,1
3710,102.54,102.36,0
3711,102.36,101.85,0
3712,101.85,101.88,1
3713,101.88,101.89,1
3714,101.89,101.6,0
3715,101.6,100.73,0
3716,100.73,100.82,1
3717,100.82,100.22,0
3718,100.22,100.74,1
3719,100.74,101.04,1
3720,101.04,101.5,1
3721,101.5,100.92,0
3722,100.92,100.49,0
3723,100.49,100.19,0
3724,100.19,99.6,0
3725,99.6,99.48,0
3726,99.48,99.82,1
3727,99.82,100.66,1
3728,100.66,100.39,0
3729,100.39,100.88,1
3730,100.88,101.2,1
3731,101.2,101.25,1
3732,101.25,100.87,0
3733,100.87,100.1,0
3734,100.1,100.67,1
3735,100.67,100.65,0
3736,100.65,101.42,1
3737,101.42,101.98,1
3738,101.98,102.17,1
3739,102.17,102.08,0
3740,102.08,101.86,0
3741,101.86,101.31,0
3742,101.31,101,0
3743,101,100.2,0
3744,100.2,99.7,0
3745,99.7,99.06,0
3746,99.06,99,0
3747,99,99.69,1
3748,99.69,98.54,0
3749,98.54,98.42,0
3750,98.42,99.21,1
3751,99.21,98.23,0
3752,98.23,98.01,0
3753,98.01,97.91,0
3754,97.91,98.35,1
3755,98.35,98.88,1
3756,98.97,100.15,1
3757,100.15,100.16,1
3758,100.42,101,1
3759,101,101.04,1
3760,101.04,100.54,0
3761,100.54,100.07,0
3762,100.07,100.4,1
3763,100.4,99.75,0
3764,99.67,98.44,0
3765,98.32,97.15,0
3766,97.15,97.11,0
3767,97.11,97.96,1
3768,97.96,98.2,1
3769,98.2,98.44,1
3770,98.44,98.93,1
3771,98.93,99.43,1
3772,99.43,99.96,1
3773,99.96,100.11,1
3774,100.11,99.49,0
3775,99.49,99.18,0
3776,99.18,99.47,1
3777,99.47,98.78,0
3778,98.78,98.73,0
3779,98.73,99.03,1
3780,99.03,99.47,1
3781,99.47,99.77,1
3782,99.77,100.3,1
3783,100.3,99.88,0
3784,99.88,99.45,0
3785,99.35,98.15,0
3786,98.15,97.67,0
3787,97.67,96.77,0
3788,96.77,97.01,1
3789,97.01,96.27,0
3790,96.27,96.12,0
3791,96.12,96.93,1
3792,96.93,96.74,0
3793,96.74,97.69,1
3794,97.69,97.23,0
3795,97.23,97.73,1
3796,97.73,98.2,1
3797,98.2,98.14,0
3798,98.14,98.46,1
3799,98.46,98.74,1
3800,98.76,99.86,1
3801,99.86,99.61,0
3802,99.61,99.85,1
3803,99.85,99.97,1
3804,99.97,100.42,1
3805,100.42,100.74,1
3806,100.74,100.46,0
3807,100.46,100.62,1
3808,100.62,101.19,1
3809,101.19,100.98,0
3810,100.98,100.14,0
3811,100.14,100.11,0
3812,100.11,100.48,1
3813,100.48,100.1,0
3814,100.1,100.09,0
3815,100.09,99.58,0
3816,99.58,99.93,1
3817,99.93,99.79,0
3818,99.79,99.55,0
3819,99.55,99.45,0
3820,99.45,99.59,1
3821,99.59,100.18,1
3822,100.18,100.95,1
3823,100.95,101.79,1
3824,101.79,101.73,0
3825,101.73,101.59,0
3826,101.59,101.67,1
3827,101.67,100.85,0
3828,100.85,100.27,0
3829,100.27,98.64,0
3830,98.64,98.79,1
3831,98.79,98.85,1
3832,98.85,99.12,1
3833,99.12,98.5,0
3834,98.5,98.37,0
3835,98.37,98.74,1
3836,98.74,98.76,1
