,Precio,VN,PXQ,Hora,Min,Segundo,Mayor,Menor,Igual,Variac c resp a precio operado anterior
8680,14.2,200,"2,840.00",16,48,58,1,0,0,1
8681,14.15,450,"6,367.50",16,49,16,0,1,0,-1
8682,14.15,343,"4,853.45",16,49,16,0,0,1,0
8683,14.15,335,"4,740.25",16,49,38,0,0,1,0
8684,14.1,"1,464.00","20,642.40",16,50,4,0,1,0,-1
8685,14.1,593,"8,361.30",16,50,4,0,0,1,0
8686,14.1,"1,907.00","26,888.70",16,50,24,0,0,1,0
8687,14.05,113,"1,587.65",16,50,24,0,1,0,-1
8688,14.1,763,"10,758.30",16,50,43,1,0,0,1
8689,14.15,"1,480.00","20,942.00",16,50,45,1,0,0,1
8690,14.15,"1,526.00","21,592.90",16,50,45,0,0,1,0
8691,14.15,527,"7,457.05",16,50,56,0,0,1,0
8692,14.1,"2,482.00","34,996.20",16,51,39,0,1,0,-1
8693,14.1,518,"7,303.80",16,51,39,0,0,1,0
8694,14.1,482,"6,796.20",16,52,25,0,0,1,0
8695,14.1,227,"3,200.70",16,52,48,0,0,1,0
8696,14.1,28,394.8,16,52,53,0,0,1,0
8697,14.05,894,"12,560.70",16,53,16,0,1,0,-1
8698,14.1,95,"1,339.50",16,53,16,1,0,0,1
8699,14.05,954,"13,403.70",16,53,16,0,1,0,-1
8700,14.05,"10,000.00","140,500.00",16,53,23,0,0,1,0
8701,14.1,"1,137.00","16,031.70",16,53,56,1,0,0,1
8702,14.1,363,"5,118.30",16,53,57,0,0,1,0
8703,14.05,143,"2,009.15",16,54,26,0,1,0,-1
8704,14,"10,000.00","140,000.00",16,54,26,0,1,0,-1
8705,14,614,"8,596.00",16,54,26,0,0,1,0
8706,14.05,"3,106.00","43,639.30",16,54,26,1,0,0,1
8707,14.05,400,"5,620.00",16,54,26,0,0,1,0
8708,14.05,"1,237.00","17,379.85",16,54,26,0,0,1,0
8709,14,"10,000.00","140,000.00",16,54,49,0,1,0,-1
8710,14,300,"4,200.00",16,54,49,0,0,1,0
8711,14,200,"2,800.00",16,54,49,0,0,1,0
8712,14,386,"5,404.00",16,54,49,0,0,1,0
8713,14,428,"5,992.00",16,54,49,0,0,1,0
8714,14,"1,000.00","14,000.00",16,54,49,0,0,1,0
8715,14,"2,142.00","29,988.00",16,54,49,0,0,1,0
8716,14,"1,000.00","14,000.00",16,54,49,0,0,1,0
8717,14.1,"1,137.00","16,031.70",16,55,2,1,0,0,1
8718,14.1,418,"5,893.80",16,55,8,0,0,1,0
8719,14.1,"2,092.00","29,497.20",16,55,10,0,0,1,0
8720,14,370,"5,180.00",16,55,28,0,1,0,-1
8721,14,393,"5,502.00",16,55,28,0,0,1,0
8722,14,"1,393.00","19,502.00",16,56,14,0,0,1,0
8723,14,607,"8,498.00",16,56,14,0,0,1,0
8724,14.15,139,"1,966.85",16,56,27,1,0,0,1
8725,14.1,500,"7,050.00",16,56,35,0,1,0,-1
8726,14,571,"7,994.00",16,56,35,0,1,0,-1
8727,14,"8,929.00","125,006.00",16,56,35,0,0,1,0
8728,14,"1,071.00","14,994.00",17,0,4,0,0,1,0
8729,14,100,"1,400.00",17,0,4,0,0,1,0
8730,14,714,"9,996.00",17,0,4,0,0,1,0
8731,14,"3,571.00","49,994.00",17,0,4,0,0,1,0
8732,14,"1,171.00","16,394.00",17,0,4,0,0,1,0
8733,14,"2,381.00","33,334.00",17,0,4,0,0,1,0
8734,14,"1,428.00","19,992.00",17,0,4,0,0,1,0
8735,14,448,"6,272.00",17,0,4,0,0,1,0
8736,14.05,200,"2,810.00",11,0,13,1,0,0,1
8737,14.05,150,"2,107.50",11,0,13,0,0,1,0
8738,14.05,700,"9,835.00",11,0,13,0,0,1,0
8739,14.05,150,"2,107.50",11,0,13,0,0,1,0
8740,14.1,"1,100.00","15,510.00",11,1,57,1,0,0,1
8741,14.1,150,"2,115.00",11,1,57,0,0,1,0
8742,14.05,"1,430.00","20,091.50",11,5,2,0,1,0,-1
8743,14.1,43,606.3,11,5,13,1,0,0,1
8744,14.05,"1,299.00","18,250.95",11,5,13,0,1,0,-1
8745,14,57,798,11,6,27,0,1,0,-1
8746,14,"1,964.00","27,496.00",11,7,26,0,0,1,0
8747,14,120,"1,680.00",11,7,55,0,0,1,0
8748,14,"2,589.00","36,246.00",11,7,55,0,0,1,0
8749,13.95,"1,000.00","13,950.00",11,8,19,0,1,0,-1
8750,13.9,585,"8,131.50",11,9,9,0,1,0,-1
8751,13.9,359,"4,990.10",11,9,9,0,0,1,0
8752,13.9,791,"10,994.90",11,9,9,0,0,1,0
8753,13.9,283,"3,933.70",11,9,9,0,0,1,0
8754,13.95,"1,558.00","21,734.10",11,9,17,1,0,0,1
8755,13.9,"1,320.00","18,348.00",11,10,57,0,1,0,-1
8756,13.9,"1,500.00","20,850.00",11,11,2,0,0,1,0
8757,13.9,"2,500.00","34,750.00",11,11,5,0,0,1,0
8758,13.9,"3,789.00","52,667.10",11,11,5,0,0,1,0
8759,13.85,"2,700.00","37,395.00",11,11,20,0,1,0,-1
8760,13.85,300,"4,155.00",11,11,20,0,0,1,0
8761,13.85,"5,000.00","69,250.00",11,11,20,0,0,1,0
8762,13.9,"1,000.00","13,900.00",11,11,50,1,0,0,1
8763,13.85,800,"11,080.00",11,11,51,0,1,0,-1
8764,13.85,"5,000.00","69,250.00",11,11,51,0,0,1,0
8765,13.9,"1,000.00","13,900.00",11,12,13,1,0,0,1
8766,13.9,"1,000.00","13,900.00",11,12,38,0,0,1,0
8767,13.85,"1,000.00","13,850.00",11,13,3,0,1,0,-1
8768,13.8,"1,750.00","24,150.00",11,13,46,0,1,0,-1
8769,13.85,"1,000.00","13,850.00",11,13,49,1,0,0,1
8770,13.85,"1,000.00","13,850.00",11,14,9,0,0,1,0
8771,13.8,761,"10,501.80",11,14,19,0,1,0,-1
8772,13.85,"2,000.00","27,700.00",11,14,19,1,0,0,1
8773,13.85,100,"1,385.00",11,15,9,0,0,1,0
8774,13.9,763,"10,605.70",11,15,18,1,0,0,1
8775,13.8,"1,000.00","13,800.00",11,15,24,0,1,0,-1
8776,13.8,989,"13,648.20",11,15,24,0,0,1,0
8777,13.8,300,"4,140.00",11,15,24,0,0,1,0
8778,13.8,489,"6,748.20",11,15,24,0,0,1,0
8779,13.8,300,"4,140.00",11,16,2,0,0,1,0
8780,13.8,11,151.8,11,16,2,0,0,1,0
8781,13.8,139,"1,918.20",11,16,2,0,0,1,0
8782,13.85,738,"10,221.30",11,16,39,1,0,0,1
8783,13.9,70,973,11,18,36,1,0,0,1
8784,13.9,"11,930.00","165,827.00",11,18,36,0,0,1,0
8785,13.8,861,"11,881.80",11,18,43,0,1,0,-1
8786,13.8,"1,003.00","13,841.40",11,18,43,0,0,1,0
8787,13.75,143,"1,966.25",11,18,43,0,1,0,-1
8788,13.85,20,277,11,18,43,1,0,0,1
8789,13.75,387,"5,321.25",11,18,51,0,1,0,-1
8790,13.75,687,"9,446.25",11,19,8,0,0,1,0
8791,13.75,"1,283.00","17,641.25",11,19,43,0,0,1,0
8792,13.75,"5,000.00","68,750.00",11,19,43,0,0,1,0
8793,13.75,"1,052.00","14,465.00",11,19,43,0,0,1,0
8794,13.8,100,"1,380.00",11,20,17,1,0,0,1
8795,13.8,260,"3,588.00",11,21,14,0,0,1,0
8796,13.8,500,"6,900.00",11,21,25,0,0,1,0
8797,13.8,140,"1,932.00",11,21,25,0,0,1,0
8798,13.8,900,"12,420.00",11,21,46,0,0,1,0
8799,13.8,809,"11,164.20",11,21,46,0,0,1,0
8800,13.8,309,"4,264.20",11,22,20,0,0,1,0
8801,13.8,691,"9,535.80",11,22,20,0,0,1,0
8802,13.8,"1,636.00","22,576.80",11,22,28,0,0,1,0
8803,13.8,689,"9,508.20",11,24,40,0,0,1,0
8804,13.75,510,"7,012.50",11,25,1,0,1,0,-1
8805,13.8,"1,100.00","15,180.00",11,25,1,1,0,0,1
8806,13.8,175,"2,415.00",11,25,1,0,0,1,0
8807,13.8,"1,000.00","13,800.00",11,25,1,0,0,1,0
8808,13.85,30,415.5,11,26,32,1,0,0,1
8809,13.8,663,"9,149.40",11,27,49,0,1,0,-1
8810,13.85,"4,788.00","66,313.80",11,28,8,1,0,0,1
8811,13.85,"1,312.00","18,171.20",11,28,8,0,0,1,0
8812,13.85,"1,171.00","16,218.35",11,28,11,0,0,1,0
8813,13.9,20,278,11,31,29,1,0,0,1
8814,13.9,510,"7,089.00",11,32,50,0,0,1,0
8815,13.9,"2,540.00","35,306.00",11,34,14,0,0,1,0
8816,13.9,360,"5,004.00",11,34,14,0,0,1,0
8817,13.9,"4,500.00","62,550.00",11,34,14,0,0,1,0
8818,13.9,"2,000.00","27,800.00",11,34,14,0,0,1,0
8819,13.9,600,"8,340.00",11,34,14,0,0,1,0
8820,13.9,340,"4,726.00",11,35,7,0,0,1,0
8821,13.95,214,"2,985.30",11,35,40,1,0,0,1
8822,13.95,"6,940.00","96,813.00",11,36,26,0,0,1,0
8823,13.95,228,"3,180.60",11,36,26,0,0,1,0
8824,13.95,860,"11,997.00",11,37,48,0,0,1,0
8825,13.95,"1,851.00","25,821.45",11,37,52,0,0,1,0
8826,13.95,"1,449.00","20,213.55",11,37,52,0,0,1,0
8827,14,894,"12,516.00",11,40,30,1,0,0,1
8828,14,300,"4,200.00",11,40,30,0,0,1,0
8829,14,270,"3,780.00",11,40,30,0,0,1,0
8830,14,"2,000.00","28,000.00",11,43,20,0,0,1,0
8831,14,"1,000.00","14,000.00",11,43,20,0,0,1,0
8832,14,200,"2,800.00",11,43,31,0,0,1,0
8833,14,"1,368.00","19,152.00",11,43,31,0,0,1,0
8834,13.95,"1,000.00","13,950.00",11,44,18,0,1,0,-1
8835,13.95,110,"1,534.50",11,44,19,0,0,1,0
8836,13.95,"1,890.00","26,365.50",11,44,26,0,0,1,0
8837,13.9,800,"11,120.00",11,45,2,0,1,0,-1
8838,13.95,481,"6,709.95",11,46,33,1,0,0,1
8839,14,"7,197.00","100,758.00",11,46,33,1,0,0,1
8840,14,"1,500.00","21,000.00",11,47,30,0,0,1,0
8841,14,"1,145.00","16,030.00",11,47,42,0,0,1,0
8842,14,"3,000.00","42,000.00",11,47,42,0,0,1,0
8843,14,"1,303.00","18,242.00",11,47,42,0,0,1,0
8844,14,704,"9,856.00",11,47,42,0,0,1,0
8845,14.05,"2,291.00","32,188.55",11,48,34,1,0,0,1
8846,14.05,"1,500.00","21,075.00",11,48,56,0,0,1,0
8847,14.05,1,14.05,11,49,1,0,0,1,0
8848,14.1,400,"5,640.00",11,49,2,1,0,0,1
8849,14.05,"5,100.00","71,655.00",11,49,23,0,1,0,-1
8850,14.1,"1,200.00","16,920.00",11,50,1,1,0,0,1
8851,14.1,"2,346.00","33,078.60",11,50,14,0,0,1,0
8852,14.1,"1,800.00","25,380.00",11,50,14,0,0,1,0
8853,14,646,"9,044.00",11,50,14,0,1,0,-1
8854,14.05,"1,108.00","15,567.40",11,50,14,1,0,0,1
8855,14.15,30,424.5,11,51,23,1,0,0,1
8856,14.15,"1,333.00","18,861.95",11,52,1,0,0,1,0
8857,14.05,"7,117.00","99,993.85",11,54,40,0,1,0,-1
8858,14.05,"5,000.00","70,250.00",11,56,18,0,0,1,0
8859,14.05,"1,000.00","14,050.00",11,56,34,0,0,1,0
8860,14.1,"7,483.00","105,510.30",12,0,1,1,0,0,1
8861,14.15,70,990.5,12,3,39,1,0,0,1
8862,14.15,200,"2,830.00",12,6,47,0,0,1,0
8863,14.1,200,"2,820.00",12,9,18,0,1,0,-1
8864,14.1,14,197.4,12,13,47,0,0,1,0
8865,14.1,"5,177.00","72,995.70",12,13,47,0,0,1,0
8866,14.1,531,"7,487.10",12,13,47,0,0,1,0
8867,14.05,231,"3,245.55",12,13,58,0,1,0,-1
8868,14.1,"1,063.00","14,988.30",12,14,21,1,0,0,1
8869,14.1,"2,624.00","36,998.40",12,15,44,0,0,1,0
8870,14.1,591,"8,333.10",12,16,33,0,0,1,0
8871,14.05,"2,800.00","39,340.00",12,18,14,0,1,0,-1
8872,14.05,"7,117.00","99,993.85",12,18,14,0,0,1,0
8873,14.05,"1,000.00","14,050.00",12,18,14,0,0,1,0
8874,14,854,"11,956.00",12,18,14,0,1,0,-1
8875,14,"5,000.00","70,000.00",12,18,14,0,0,1,0
8876,14,"1,644.00","23,016.00",12,18,14,0,0,1,0
8877,14.05,"1,769.00","24,854.45",12,18,14,1,0,0,1
8878,14,"1,356.00","18,984.00",12,19,34,0,1,0,-1
8879,14,71,994,12,19,34,0,0,1,0
8880,14,350,"4,900.00",12,19,34,0,0,1,0
8881,14,541,"7,574.00",12,19,34,0,0,1,0
8882,14.1,"2,000.00","28,200.00",12,21,18,1,0,0,1
8883,14.1,"1,773.00","24,999.30",12,21,21,0,0,1,0
8884,14,"1,864.00","26,096.00",12,27,52,0,1,0,-1
8885,14,887,"12,418.00",12,27,52,0,0,1,0
8886,14,"1,000.00","14,000.00",12,27,52,0,0,1,0
8887,14,360,"5,040.00",12,27,52,0,0,1,0
8888,14.05,889,"12,490.45",12,27,52,1,0,0,1
8889,14.05,"3,599.00","50,565.95",12,28,0,0,0,1,0
8890,14.05,854,"11,998.70",12,32,16,0,0,1,0
8891,14.05,"1,300.00","18,265.00",12,32,16,0,0,1,0
8892,14.05,"2,413.00","33,902.65",12,32,59,0,0,1,0
8893,14.1,26,366.6,12,35,35,1,0,0,1
8894,14.05,"4,704.00","66,091.20",12,37,7,0,1,0,-1
8895,14.05,296,"4,158.80",12,37,7,0,0,1,0
8896,14.05,500,"7,025.00",12,37,24,0,0,1,0
8897,14.1,"6,201.00","87,434.10",12,37,25,1,0,0,1
8898,14.1,"6,000.00","84,600.00",12,37,25,0,0,1,0
8899,14.1,"3,000.00","42,300.00",12,37,25,0,0,1,0
8900,14.1,"3,000.00","42,300.00",12,37,25,0,0,1,0
8901,14.15,26,367.9,12,40,1,1,0,0,1
8902,14.15,"2,000.00","28,300.00",12,40,21,0,0,1,0
8903,14.15,710,"10,046.50",12,41,18,0,0,1,0
8904,14.15,"2,064.00","29,205.60",12,41,50,0,0,1,0
8905,14.15,722,"10,216.30",12,41,50,0,0,1,0
8906,14.15,200,"2,830.00",12,41,50,0,0,1,0
8907,14.15,700,"9,905.00",12,41,50,0,0,1,0
8908,14.15,14,198.1,12,42,12,0,0,1,0
8909,14.15,"6,300.00","89,145.00",12,45,43,0,0,1,0
8910,14.15,300,"4,245.00",12,45,43,0,0,1,0
8911,14.2,250,"3,550.00",12,46,10,1,0,0,1
8912,14.2,"1,988.00","28,229.60",12,46,12,0,0,1,0
8913,14.2,12,170.4,12,46,12,0,0,1,0
8914,14.15,65,919.75,12,46,25,0,1,0,-1
8915,14.15,"1,500.00","21,225.00",12,46,41,0,0,1,0
8916,14.15,"2,000.00","28,300.00",12,47,48,0,0,1,0
8917,14.15,800,"11,320.00",12,48,5,0,0,1,0
8918,14.15,400,"5,660.00",12,49,43,0,0,1,0
8919,14.2,"1,000.00","14,200.00",12,50,9,1,0,0,1
8920,14.15,"1,455.00","20,588.25",12,50,37,0,1,0,-1
8921,14.15,"6,200.00","87,730.00",12,51,30,0,0,1,0
8922,14.15,600,"8,490.00",12,51,30,0,0,1,0
8923,14.15,177,"2,504.55",12,51,35,0,0,1,0
8924,14.15,"1,413.00","19,993.95",12,51,35,0,0,1,0
8925,14.05,10,140.5,12,51,46,0,1,0,-1
8926,14.2,"5,632.00","79,974.40",12,52,16,1,0,0,1
8927,14.15,"1,410.00","19,951.50",12,52,16,0,1,0,-1
8928,14.2,500,"7,100.00",12,57,47,1,0,0,1
8929,14.2,"3,356.00","47,655.20",12,57,47,0,0,1,0
8930,14.2,"1,800.00","25,560.00",12,57,47,0,0,1,0
8931,14.2,"7,074.00","100,450.80",12,57,47,0,0,1,0
8932,14.2,270,"3,834.00",12,57,47,0,0,1,0
8933,14.2,926,"13,149.20",12,58,10,0,0,1,0
8934,14.25,20,285,12,59,25,1,0,0,1
8935,14.2,"2,000.00","28,400.00",13,1,5,0,1,0,-1
8936,14.2,"3,500.00","49,700.00",13,2,56,0,0,1,0
8937,14.25,102,"1,453.50",13,3,2,1,0,0,1
8938,14.2,"3,873.00","54,996.60",13,8,26,0,1,0,-1
8939,14.2,"4,001.00","56,814.20",13,9,7,0,0,1,0
8940,14.2,"1,611.00","22,876.20",13,9,7,0,0,1,0
8941,14.2,617,"8,761.40",13,9,10,0,0,1,0
8942,14.2,"1,771.00","25,148.20",13,10,8,0,0,1,0
8943,14.15,"4,500.00","63,675.00",13,10,17,0,1,0,-1
8944,14.1,606,"8,544.60",13,12,31,0,1,0,-1
8945,14.1,"3,546.00","49,998.60",13,12,31,0,0,1,0
8946,14.15,971,"13,739.65",13,14,42,1,0,0,1
8947,14.15,29,410.35,13,15,46,0,0,1,0
8948,14.15,471,"6,664.65",13,15,54,0,0,1,0
8949,14.1,10,141,13,19,1,0,1,0,-1
8950,14.2,346,"4,913.20",13,20,19,1,0,0,1
8951,14.1,450,"6,345.00",13,21,8,0,1,0,-1
8952,14.2,"31,163.00","442,514.60",13,21,43,1,0,0,1
8953,14.2,346,"4,913.20",13,21,49,0,0,1,0
8954,14.2,491,"6,972.20",13,22,0,0,0,1,0
8955,14.2,"2,112.00","29,990.40",13,22,14,0,0,1,0
8956,14.15,700,"9,905.00",13,24,14,0,1,0,-1
8957,14.15,300,"4,245.00",13,24,17,0,0,1,0
8958,14.2,"2,112.00","29,990.40",13,24,45,1,0,0,1
8959,14.2,"4,500.00","63,900.00",13,26,8,0,0,1,0
8960,14.15,"1,043.00","14,758.45",13,28,44,0,1,0,-1
8961,14.15,"2,270.00","32,120.50",13,28,55,0,0,1,0
8962,14.2,"1,454.00","20,646.80",13,28,55,1,0,0,1
8963,14.2,"1,276.00","18,119.20",13,28,55,0,0,1,0
8964,14.15,"3,000.00","42,450.00",13,32,36,0,1,0,-1
8965,14.15,"2,943.00","41,643.45",13,33,4,0,0,1,0
8966,14.2,"1,373.00","19,496.60",13,35,22,1,0,0,1
8967,14.2,"1,965.00","27,903.00",13,36,38,0,0,1,0
8968,14.2,"7,173.00","101,856.60",13,36,38,0,0,1,0
8969,14.2,862,"12,240.40",13,36,38,0,0,1,0
8970,14.2,"15,022.00","213,312.40",13,38,53,0,0,1,0
8971,14.2,"1,000.00","14,200.00",13,38,53,0,0,1,0
8972,14.2,"8,035.00","114,097.00",13,38,53,0,0,1,0
8973,14.2,"10,000.00","142,000.00",13,45,36,0,0,1,0
8974,14.2,400,"5,680.00",13,47,39,0,0,1,0
8975,14.15,900,"12,735.00",14,0,54,0,1,0,-1
8976,14.2,"1,210.00","17,182.00",14,4,37,1,0,0,1
8977,14.2,300,"4,260.00",14,10,21,0,0,1,0
8978,14.2,"2,800.00","39,760.00",14,11,35,0,0,1,0
8979,14.2,"1,000.00","14,200.00",14,12,41,0,0,1,0
8980,14.2,"6,333.00","89,928.60",14,12,41,0,0,1,0
8981,14.2,"2,123.00","30,146.60",14,12,41,0,0,1,0
8982,14.2,"5,000.00","71,000.00",14,12,41,0,0,1,0
8983,14.2,"3,250.00","46,150.00",14,12,41,0,0,1,0
8984,14.2,"2,500.00","35,500.00",14,12,41,0,0,1,0
8985,14.2,"1,304.00","18,516.80",14,12,41,0,0,1,0
8986,14.2,"2,300.00","32,660.00",14,12,41,0,0,1,0
8987,14.2,"5,290.00","75,118.00",14,12,41,0,0,1,0
8988,14.15,"2,795.00","39,549.25",14,16,12,0,1,0,-1
8989,14.15,"1,060.00","14,999.00",14,16,12,0,0,1,0
8990,14.15,706,"9,989.90",14,16,20,0,0,1,0
8991,14.15,"1,445.00","20,446.75",14,16,20,0,0,1,0
8992,14.15,599,"8,475.85",14,18,30,0,0,1,0
8993,14.15,"1,766.00","24,988.90",14,21,31,0,0,1,0
8994,14.15,"1,129.00","15,975.35",14,25,25,0,0,1,0
8995,14.15,"1,396.00","19,753.40",14,26,53,0,0,1,0
8996,14.15,760,"10,754.00",14,31,20,0,0,1,0
8997,14.15,341,"4,825.15",14,31,20,0,0,1,0
8998,14.15,"8,899.00","125,920.85",14,31,26,0,0,1,0
8999,14.1,"10,000.00","141,000.00",14,38,30,0,1,0,-1
9000,14.1,"11,700.00","164,970.00",14,38,30,0,0,1,0
9001,14.1,709,"9,996.90",14,38,30,0,0,1,0
9002,14.1,"3,000.00","42,300.00",14,38,30,0,0,1,0
9003,14.1,"1,540.00","21,714.00",14,38,30,0,0,1,0
9004,14.15,500,"7,075.00",14,39,26,1,0,0,1
9005,14.15,"9,500.00","134,425.00",14,39,26,0,0,1,0
9006,14.15,700,"9,905.00",14,40,12,0,0,1,0
9007,14.15,900,"12,735.00",14,43,46,0,0,1,0
9008,14.15,"10,100.00","142,915.00",14,43,50,0,0,1,0
9009,14.1,"2,600.00","36,660.00",14,45,30,0,1,0,-1
9010,14.2,121,"1,718.20",14,45,42,1,0,0,1
9011,14.2,"2,429.00","34,491.80",14,46,55,0,0,1,0
9012,14.2,75,"1,065.00",14,48,12,0,0,1,0
9013,14.2,346,"4,913.20",14,48,42,0,0,1,0
9014,14.2,"8,552.00","121,438.40",14,49,15,0,0,1,0
9015,14.2,"7,029.00","99,811.80",14,49,15,0,0,1,0
9016,14.1,160,"2,256.00",14,50,19,0,1,0,-1
9017,14.1,"1,500.00","21,150.00",14,50,45,0,0,1,0
9018,14.2,700,"9,940.00",14,50,53,1,0,0,1
9019,14.2,"9,815.00","139,373.00",14,51,31,0,0,1,0
9020,14.2,748,"10,621.60",14,51,31,0,0,1,0
9021,14.2,185,"2,627.00",14,51,43,0,0,1,0
9022,14.2,625,"8,875.00",14,51,49,0,0,1,0
9023,14.2,350,"4,970.00",14,52,0,0,0,1,0
9024,14.2,350,"4,970.00",14,52,16,0,0,1,0
9025,14.2,350,"4,970.00",14,52,49,0,0,1,0
9026,14.2,350,"4,970.00",14,53,10,0,0,1,0
9027,14.2,"7,042.00","99,996.40",14,53,12,0,0,1,0
9028,14.2,"1,558.00","22,123.60",14,53,53,0,0,1,0
9029,14.2,"1,963.00","27,874.60",14,53,53,0,0,1,0
9030,14.2,350,"4,970.00",14,53,59,0,0,1,0
9031,14.2,350,"4,970.00",14,53,59,0,0,1,0
9032,14.2,"4,500.00","63,900.00",14,54,54,0,0,1,0
9033,14.2,557,"7,909.40",14,56,31,0,0,1,0
9034,14.15,"6,774.00","95,852.10",15,1,22,0,1,0,-1
9035,14.2,440,"6,248.00",15,2,11,1,0,0,1
9036,14.2,"9,560.00","135,752.00",15,3,46,0,0,1,0
9037,14.2,440,"6,248.00",15,3,46,0,0,1,0
9038,14.15,"1,774.00","25,102.10",15,5,0,0,1,0,-1
9039,14.15,"3,226.00","45,647.90",15,5,0,0,0,1,0
9040,14.15,346,"4,895.90",15,5,6,0,0,1,0
9041,14.15,"3,630.00","51,364.50",15,9,41,0,0,1,0
9042,14.15,"1,000.00","14,150.00",15,10,36,0,0,1,0
9043,14.15,636,"8,999.40",15,11,36,0,0,1,0
9044,14.1,571,"8,051.10",15,11,59,0,1,0,-1
9045,14.1,"2,000.00","28,200.00",15,12,41,0,0,1,0
9046,14.1,"2,127.00","29,990.70",15,12,41,0,0,1,0
9047,14.1,"5,000.00","70,500.00",15,12,41,0,0,1,0
9048,14.1,"2,700.00","38,070.00",15,12,41,0,0,1,0
9049,14.1,"5,000.00","70,500.00",15,12,41,0,0,1,0
9050,14.1,169,"2,382.90",15,12,41,0,0,1,0
9051,14.05,500,"7,025.00",15,13,27,0,1,0,-1
9052,14.15,636,"8,999.40",15,13,56,1,0,0,1
9053,14.1,150,"2,115.00",15,17,56,0,1,0,-1
9054,14.15,"1,574.00","22,272.10",15,20,12,1,0,0,1
9055,14.15,"3,000.00","42,450.00",15,20,12,0,0,1,0
9056,14.15,"1,773.00","25,087.95",15,21,17,0,0,1,0
9057,14.15,"3,227.00","45,662.05",15,21,32,0,0,1,0
9058,14.1,"1,450.00","20,445.00",15,21,48,0,1,0,-1
9059,14.1,770,"10,857.00",15,21,48,0,0,1,0
9060,14.1,"1,990.00","28,059.00",15,21,56,0,0,1,0
9061,14.15,350,"4,952.50",15,24,40,1,0,0,1
9062,14.15,126,"1,782.90",15,25,48,0,0,1,0
9063,14.1,"1,937.00","27,311.70",15,26,25,0,1,0,-1
9064,14.1,"1,063.00","14,988.30",15,26,25,0,0,1,0
9065,14.1,"5,000.00","70,500.00",15,26,34,0,0,1,0
9066,14.1,"1,937.00","27,311.70",15,26,40,0,0,1,0
9067,14.1,"3,063.00","43,188.30",15,26,40,0,0,1,0
9068,14.15,"1,060.00","14,999.00",15,26,44,1,0,0,1
9069,14.1,"1,060.00","14,946.00",15,29,4,0,1,0,-1
9070,14.15,"10,000.00","141,500.00",15,29,19,1,0,0,1
9071,14.15,"1,498.00","21,196.70",15,31,3,0,0,1,0
9072,14.15,"3,850.00","54,477.50",15,31,3,0,0,1,0
9073,14.15,"3,391.00","47,982.65",15,31,3,0,0,1,0
9074,14.2,900,"12,780.00",15,31,44,1,0,0,1
9075,14.2,"8,000.00","113,600.00",15,31,44,0,0,1,0
9076,14.2,"2,000.00","28,400.00",15,31,44,0,0,1,0
9077,14.2,37,525.4,15,34,56,0,0,1,0
9078,14.2,"1,963.00","27,874.60",15,34,56,0,0,1,0
9079,14.25,480,"6,840.00",15,37,21,1,0,0,1
9080,14.25,"1,000.00","14,250.00",15,37,21,0,0,1,0
9081,14.25,"3,000.00","42,750.00",15,37,21,0,0,1,0
9082,14.25,763,"10,872.75",15,37,21,0,0,1,0
9083,14.25,395,"5,628.75",15,37,21,0,0,1,0
9084,14.25,"3,500.00","49,875.00",15,37,21,0,0,1,0
9085,14.25,862,"12,283.50",15,37,35,0,0,1,0
9086,14.25,"1,138.00","16,216.50",15,37,40,0,0,1,0
9087,14.3,30,429,15,39,21,1,0,0,1
9088,14.3,100,"1,430.00",15,41,45,0,0,1,0
9089,14.25,"2,500.00","35,625.00",15,41,45,0,1,0,-1
9090,14.25,"2,000.00","28,500.00",15,44,51,0,0,1,0
9091,14.25,155,"2,208.75",15,47,42,0,0,1,0
9092,14.25,"2,000.00","28,500.00",15,47,48,0,0,1,0
9093,14.25,773,"11,015.25",15,49,16,0,0,1,0
9094,14.25,150,"2,137.50",15,50,43,0,0,1,0
9095,14.3,856,"12,240.80",15,51,47,1,0,0,1
9096,14.3,"9,014.00","128,900.20",15,52,0,0,0,1,0
9097,14.3,"5,986.00","85,599.80",15,52,0,0,0,1,0
9098,14.3,"1,060.00","15,158.00",15,54,47,0,0,1,0
9099,14.3,"2,000.00","28,600.00",15,55,3,0,0,1,0
9100,14.25,"4,750.00","67,687.50",15,55,9,0,1,0,-1
9101,14.3,954,"13,642.20",15,55,20,1,0,0,1
9102,14.3,46,657.8,15,55,20,0,0,1,0
9103,14.3,46,657.8,15,55,35,0,0,1,0
9104,14.3,"1,954.00","27,942.20",15,55,35,0,0,1,0
9105,14.3,"2,320.00","33,176.00",15,55,53,0,0,1,0
9106,14.3,546,"7,807.80",15,55,53,0,0,1,0
9107,14.3,334,"4,776.20",15,55,53,0,0,1,0
9108,14.3,"1,600.00","22,880.00",15,56,10,0,0,1,0
9109,14.3,"9,260.00","132,418.00",15,56,10,0,0,1,0
9110,14.3,"3,460.00","49,478.00",15,56,10,0,0,1,0
9111,14.3,680,"9,724.00",15,56,10,0,0,1,0
9112,14.3,740,"10,582.00",15,56,48,0,0,1,0
9113,14.35,100,"1,435.00",15,57,18,1,0,0,1
9114,14.35,420,"6,027.00",15,57,18,0,0,1,0
9115,14.35,"8,000.00","114,800.00",15,57,18,0,0,1,0
9116,14.35,20,287,15,57,51,0,0,1,0
9117,14.4,126,"1,814.40",15,59,2,1,0,0,1
