,Precio,VN,PXQ,Hora,Min,Segundo,Mayor Vol,Menor Vol,Igual Vol,Si es 1 es igual si es cero es MAYOR O MENOR
5099,12.65,902,11410.3,12,27,23,0,1,0,1
5100,12.5,5030,62875,12,31,18,1,0,0,0
5101,12.55,1195,14997.25,12,31,18,0,1,0,0
5102,12.55,12745,159949.75,12,31,18,1,0,0,1
5103,12.55,800,10040,12,31,18,0,1,0,1
5104,12.55,5000,62750,12,31,18,1,0,0,1
5105,12.55,400,5020,12,31,18,0,1,0,1
5106,12.55,910,11420.5,12,31,18,1,0,0,1
5107,12.55,2050,25727.5,12,31,18,1,0,0,1
5108,12.6,1000,12600,12,35,55,0,1,0,0
5109,12.6,1000,12600,12,35,55,0,0,1,1
5110,12.55,1000,12550,12,36,8,0,1,0,0
5111,12.55,92,1154.6,12,38,25,0,1,0,1
5112,12.6,460,5796,12,41,21,1,0,0,0
5113,12.6,1540,19404,12,41,25,1,0,0,1
5114,12.65,4000,50600,12,55,15,1,0,0,0
5115,12.65,9000,113850,12,57,48,1,0,0,1
5116,12.65,218,2757.7,12,57,48,0,1,0,1
5117,12.7,500,6350,13,0,48,1,0,0,0
5118,12.75,1180,15045,13,0,48,1,0,0,0
5119,12.75,1278,16294.5,13,0,48,1,0,0,1
5120,12.75,722,9205.5,13,4,16,0,1,0,1
5121,12.8,1384,17715.2,13,4,16,1,0,0,0
5122,12.6,900,11340,13,7,22,0,1,0,0
5123,12.6,8100,102060,13,7,22,1,0,0,1
5124,12.7,400,5080,13,14,28,0,1,0,0
5125,12.7,600,7620,13,17,47,1,0,0,1
5126,12.7,100,1270,13,17,47,0,1,0,1
5127,12.65,500,6325,13,21,6,1,0,0,0
5128,12.65,2371,29993.15,13,21,6,1,0,0,1
5129,12.65,2129,26931.85,13,24,1,0,1,0,1
5130,12.65,300,3795,13,24,1,0,1,0,1
5131,12.65,771,9753.15,13,25,11,1,0,0,1
5132,12.6,979,12335.4,13,25,11,1,0,0,0
5133,12.6,20000,252000,13,31,11,1,0,0,1
5134,12.7,24,304.8,13,35,25,0,1,0,0
5135,12.65,1500,18975,13,37,14,1,0,0,0
5136,12.65,1000,12650,13,39,50,0,1,0,1
5137,12.6,3500,44100,13,48,52,1,0,0,0
5138,12.6,7579,95495.4,13,49,30,1,0,0,1
5139,12.6,2421,30504.6,13,49,30,0,1,0,1
5140,12.65,100,1265,13,51,28,0,1,0,0
5141,12.6,600,7560,13,54,34,1,0,0,0
5142,12.6,1000,12600,13,56,22,1,0,0,1
5143,12.6,821,10344.6,13,56,22,0,1,0,1
5144,12.6,3000,37800,14,0,16,1,0,0,1
5145,12.6,2000,25200,14,1,23,0,1,0,1
5146,12.6,245,3087,14,5,11,0,1,0,1
5147,12.55,979,12286.45,14,7,23,1,0,0,0
5148,12.55,1035,12989.25,14,7,23,1,0,0,1
5149,12.6,1500,18900,14,7,48,1,0,0,0
5150,12.55,21,263.55,14,14,44,0,1,0,0
5151,12.55,1000,12550,14,14,44,1,0,0,1
5152,12.55,979,12286.45,14,14,44,0,1,0,1
5153,12.6,200,2520,14,15,57,0,1,0,0
5154,12.55,800,10040,14,17,3,1,0,0,0
5155,12.6,26,327.6,14,23,5,0,1,0,0
5156,12.6,3029,38165.4,14,30,52,1,0,0,1
5157,12.6,939,11831.4,14,30,52,0,1,0,1
5158,12.55,221,2773.55,14,32,55,0,1,0,0
5159,12.55,579,7266.45,14,32,55,1,0,0,1
5160,12.55,988,12399.4,14,34,2,1,0,0,1
5161,12.6,617,7774.2,14,38,43,0,1,0,0
5162,12.6,2200,27720,14,38,43,1,0,0,1
5163,12.6,750,9450,14,38,43,0,1,0,1
5164,12.6,2928,36892.8,14,38,43,1,0,0,1
5165,12.6,1328,16732.8,14,39,10,0,1,0,1
5166,12.6,2072,26107.2,14,39,10,1,0,0,1
5167,12.6,5000,63000,14,39,59,1,0,0,1
5168,12.6,5000,63000,14,40,34,0,0,1,1
5169,12.6,1800,22680,14,44,26,0,1,0,1
5170,12.6,51,642.6,14,45,36,0,1,0,1
5171,12.6,1000,12600,14,45,36,1,0,0,1
5172,12.55,726,9111.3,14,45,38,0,1,0,0
5173,12.6,1329,16745.4,14,45,38,1,0,0,0
5174,12.55,245,3074.75,14,45,38,0,1,0,0
5175,12.65,26,328.9,14,47,21,0,1,0,0
5176,12.6,2000,25200,14,54,54,1,0,0,0
5177,12.65,550,6957.5,14,57,57,0,1,0,0
5178,12.65,831,10512.15,14,59,28,1,0,0,1
5179,12.65,124,1568.6,14,59,28,0,1,0,1
5180,12.65,1500,18975,15,5,10,1,0,0,1
5181,12.65,705,8918.25,15,7,1,0,1,0,1
5182,12.65,150,1897.5,15,7,1,0,1,0,1
5183,12.65,1000,12650,15,7,1,1,0,0,1
5184,12.65,100,1265,15,7,1,0,1,0,1
5185,12.65,880,11132,15,7,1,1,0,0,1
5186,12.65,3165,40037.25,15,7,1,1,0,0,1
5187,12.65,584,7387.6,15,7,52,0,1,0,1
5188,12.6,125,1575,15,10,49,0,1,0,0
5189,12.6,2485,31311,15,11,0,1,0,0,1
5190,12.6,645,8127,15,12,33,0,1,0,1
5191,12.7,199,2527.3,15,13,34,0,1,0,0
5192,12.65,241,3048.65,15,13,34,1,0,0,0
5193,12.6,184,2318.4,15,26,23,0,1,0,0
5194,12.65,354,4478.1,15,28,18,1,0,0,0
5195,12.65,280,3542,15,30,39,0,1,0,1
5196,12.6,500,6300,15,40,14,1,0,0,0
5197,12.65,24,303.6,15,42,25,0,1,0,0
5198,12.65,2075,26248.75,15,42,47,1,0,0,1
5199,12.65,3000,37950,15,44,12,1,0,0,1
5200,12.65,267,3377.55,15,47,1,0,1,0,1
5201,12.65,1500,18975,15,47,28,1,0,0,1
5202,12.65,1553,19645.45,15,49,41,1,0,0,1
5203,12.7,1500,19050,15,50,8,0,1,0,0
5204,12.6,3200,40320,15,54,23,1,0,0,0
5205,12.6,3461,43608.6,15,57,45,1,0,0,1
5206,12.6,610,7686,15,57,45,0,1,0,1
5207,12.6,929,11705.4,15,58,11,1,0,0,1
5208,12.6,2591,32646.6,16,0,56,1,0,0,1
5209,12.65,400,5060,16,9,45,0,1,0,0
5210,12.6,400,5040,16,9,45,0,1,0,0
5211,12.65,2500,31625,16,15,51,1,0,0,0
5212,12.65,1000,12650,16,20,5,0,1,0,1
5213,12.65,2000,25300,16,20,5,1,0,0,1
5214,12.65,500,6325,16,31,48,0,1,0,1
5215,12.65,18,227.7,16,38,34,0,1,0,1
5216,12.65,80,1012,16,43,1,1,0,0,1
5217,12.65,908,11486.2,16,44,52,1,0,0,1
5218,12.65,102,1290.3,16,44,52,0,1,0,1
5219,12.65,3900,49335,16,45,4,1,0,0,1
5220,12.6,240,3024,16,48,26,0,1,0,0
5221,12.6,422,5317.2,16,48,26,1,0,0,1
5222,12.6,1080,13608,16,48,26,1,0,0,1
5223,12.6,258,3250.8,16,48,26,0,1,0,1
5224,12.65,100,1265,16,52,31,0,1,0,0
5225,12.65,92,1163.8,16,55,54,0,1,0,1
5226,12.65,400,5060,16,55,54,1,0,0,1
5227,12.65,300,3795,16,55,54,0,1,0,1
5228,12.65,100,1265,17,0,8,0,1,0,1
5229,12.7,395,5016.5,11,0,0,1,0,0,0
5230,12.65,2000,25300,11,0,12,1,0,0,0
5231,12.65,434,5490.1,11,0,12,0,1,0,1
5232,12.6,8000,100800,11,0,12,1,0,0,0
5233,12.6,400,5040,11,16,44,0,1,0,1
5234,12.6,19400,244440,11,16,49,1,0,0,1
5235,12.55,632,7931.6,11,17,48,0,1,0,0
5236,12.55,2000,25100,11,17,48,1,0,0,1
5237,12.65,1380,17457,11,24,20,0,1,0,0
5238,12.6,2363,29773.8,11,24,20,1,0,0,0
5239,12.6,500,6300,11,24,20,0,1,0,1
5240,12.6,757,9538.2,11,24,20,1,0,0,1
5241,12.65,700,8855,11,26,34,0,1,0,0
5242,12.65,430,5439.5,11,30,2,0,1,0,1
5243,12.7,793,10071.1,11,34,18,1,0,0,0
5244,12.7,150,1905,11,34,18,0,1,0,1
5245,12.7,207,2628.9,11,36,51,1,0,0,1
5246,12.7,646,8204.2,11,36,51,1,0,0,1
5247,12.75,750,9562.5,11,43,40,1,0,0,0
5248,12.75,47,599.25,11,47,44,0,1,0,1
5249,12.75,1200,15300,11,51,18,1,0,0,1
5250,12.75,240,3060,11,51,49,0,1,0,1
5251,12.75,760,9690,11,51,49,1,0,0,1
5252,12.6,500,6300,11,53,10,0,1,0,0
5253,12.6,1032,13003.2,11,53,10,1,0,0,1
5254,12.7,790,10033,11,53,10,0,1,0,0
5255,12.65,2766,34989.9,11,53,10,1,0,0,0
5256,12.7,500,6350,11,53,10,0,1,0,0
5257,12.7,1000,12700,11,57,30,1,0,0,1
5258,12.7,393,4991.1,11,57,30,0,1,0,1
5259,12.7,107,1358.9,12,5,7,0,1,0,1
5260,12.7,893,11341.1,12,5,7,1,0,0,1
5261,12.75,240,3060,12,8,41,0,1,0,0
5262,12.75,500,6375,12,8,41,1,0,0,1
5263,12.7,758,9626.6,12,8,58,1,0,0,0
5264,12.7,7,88.9,12,8,58,0,1,0,1
5265,12.7,15,190.5,12,8,58,1,0,0,1
5266,12.75,733,9345.75,12,14,22,1,0,0,0
5267,12.7,500,6350,12,15,32,0,1,0,0
5268,12.7,227,2882.9,12,19,57,0,1,0,1
5269,12.7,250,3175,12,23,52,1,0,0,1
5270,12.7,100,1270,12,29,15,0,1,0,1
5271,12.8,300,3840,12,47,51,1,0,0,0
5272,12.7,123,1562.1,12,47,51,0,1,0,0
5273,12.75,5767,73529.25,12,47,51,1,0,0,0
5274,12.75,500,6375,12,47,51,0,1,0,1
5275,12.75,300,3825,12,47,51,0,1,0,1
5276,12.8,10000,128000,12,47,51,1,0,0,0
5277,12.8,7647,97881.6,12,47,51,0,1,0,1
5278,12.8,500,6400,12,47,51,0,1,0,1
5279,12.8,2000,25600,12,47,51,1,0,0,1
5280,12.8,2863,36646.4,12,47,51,1,0,0,1
5281,12.8,973,12454.4,12,48,46,0,1,0,1
5282,12.8,5277,67545.6,12,50,52,1,0,0,1
5283,12.7,159,2019.3,12,53,10,0,1,0,0
5284,12.8,4123,52774.4,12,55,59,1,0,0,0
5285,12.85,895,11500.75,12,57,31,0,1,0,0
5286,12.85,1105,14199.25,12,57,31,1,0,0,1
5287,12.85,667,8570.95,13,0,40,0,1,0,1
5288,12.85,1000,12850,13,2,4,1,0,0,1
5289,12.85,1000,12850,13,2,33,0,0,1,1
5290,12.85,1434,18426.9,13,3,43,1,0,0,1
5291,12.8,66,844.8,13,3,43,0,1,0,0
5292,12.8,790,10112,13,6,37,1,0,0,1
5293,12.8,390,4992,13,8,57,0,1,0,1
5294,12.85,1,12.85,13,9,43,0,1,0,0
5295,12.85,1566,20123.1,13,9,43,1,0,0,1
5296,12.8,1533,19622.4,13,9,43,0,1,0,0
5297,12.85,299,3842.15,13,15,6,0,1,0,0
5298,12.85,1179,15150.15,13,15,6,1,0,0,1
5299,12.85,435,5589.75,13,15,29,0,1,0,1
5300,12.85,650,8352.5,13,16,32,1,0,0,1
5301,12.85,60,771,13,17,37,0,1,0,1
5302,12.85,733,9419.05,13,24,15,1,0,0,1
5303,12.8,500,6400,13,36,11,0,1,0,0
5304,12.8,1500,19200,13,36,39,1,0,0,1
5305,12.8,3700,47360,13,38,14,1,0,0,1
5306,12.85,416,5345.6,13,40,44,0,1,0,0
5307,12.8,362,4633.6,13,40,44,0,1,0,0
5308,12.8,937,11993.6,13,41,58,1,0,0,1
5309,12.8,363,4646.4,13,42,24,0,1,0,1
5310,12.8,3000,38400,13,51,52,1,0,0,1
5311,12.85,3173,40773.05,13,54,6,1,0,0,0
5312,12.85,1800,23130,13,54,6,0,1,0,1
5313,12.8,1527,19545.6,13,54,6,0,1,0,0
5314,12.8,2600,33280,13,54,6,1,0,0,1
5315,12.75,786,10021.5,13,59,11,0,1,0,0
5316,12.7,800,10160,13,59,17,1,0,0,0
5317,12.7,814,10337.8,13,59,17,1,0,0,1
5318,12.7,800,10160,13,59,17,0,1,0,1
5319,12.7,686,8712.2,14,0,58,0,1,0,1
5320,12.7,400,5080,14,0,58,0,1,0,1
5321,12.65,1000,12650,14,2,5,1,0,0,0
5322,12.65,500,6325,14,2,5,0,1,0,1
5323,12.7,414,5257.8,14,2,36,0,1,0,0
5324,12.8,35433,453542.4,14,2,42,1,0,0,0
5325,12.8,2000,25600,14,4,56,0,1,0,1
5326,12.8,1125,14400,14,5,5,0,1,0,1
5327,12.75,1600,20400,14,25,1,1,0,0,0
5328,12.75,350,4462.5,14,41,37,0,1,0,1
5329,12.7,80,1016,14,41,37,0,1,0,0
5330,12.75,70,892.5,14,41,37,0,1,0,0
5331,12.7,300,3810,14,51,6,1,0,0,0
5332,12.8,207,2649.6,14,52,6,0,1,0,0
5333,12.75,1500,19125,15,9,11,1,0,0,0
5334,12.75,1600,20400,15,9,11,1,0,0,1
5335,12.7,13,165.1,15,10,12,0,1,0,0
5336,12.7,2000,25400,15,10,12,1,0,0,1
5337,12.7,745,9461.5,15,10,18,0,1,0,1
5338,12.8,2200,28160,15,14,6,1,0,0,0
5339,12.8,727,9305.6,15,14,6,0,1,0,1
5340,12.8,70,896,15,14,6,0,1,0,1
5341,12.8,5799,74227.2,15,14,6,1,0,0,1
5342,12.8,273,3494.4,15,19,42,0,1,0,1
5343,12.85,30,385.5,15,28,34,0,1,0,0
5344,12.8,727,9305.6,15,30,44,1,0,0,0
5345,12.75,2000,25500,15,37,20,1,0,0,0
5346,12.75,600,7650,15,38,3,0,1,0,1
5347,12.75,285,3633.75,15,38,3,0,1,0,1
5348,12.7,273,3467.1,15,41,20,0,1,0,0
5349,12.7,300,3810,15,41,49,1,0,0,1
5350,12.8,2000,25600,15,47,49,1,0,0,0
5351,12.8,500,6400,15,47,49,0,1,0,1
5352,12.75,1000,12750,15,47,49,1,0,0,0
5353,12.75,500,6375,15,47,49,0,1,0,1
5354,12.75,300,3825,15,47,49,0,1,0,1
5355,12.8,1000,12800,15,47,49,1,0,0,0
5356,12.8,200,2560,15,47,49,0,1,0,1
5357,12.85,350,4497.5,15,47,49,1,0,0,0
5358,12.8,4820,61696,15,53,18,1,0,0,0
5359,12.8,298,3814.4,15,54,44,0,1,0,1
5360,12.8,1700,21760,15,55,19,1,0,0,1
5361,12.8,2382,30489.6,15,55,19,1,0,0,1
5362,12.8,2000,25600,15,56,4,0,1,0,1
5363,12.8,1000,12800,15,56,44,0,1,0,1
5364,12.7,500,6350,15,58,37,0,1,0,0
5365,12.7,400,5080,16,14,17,0,1,0,1
5366,12.7,400,5080,16,14,24,0,0,1,1
5367,12.8,1039,13299.2,16,15,11,1,0,0,0
5368,12.8,395,5056,16,16,23,0,1,0,1
5369,12.8,50,640,16,21,11,0,1,0,1
5370,12.8,200,2560,16,32,2,1,0,0,1
5371,12.75,400,5100,16,32,2,1,0,0,0
5372,12.75,100,1275,16,32,2,0,1,0,1
5373,12.8,700,8960,16,40,3,1,0,0,0
5374,12.85,230,2955.5,16,50,51,0,1,0,0
5375,12.85,2384,30634.4,16,51,54,1,0,0,1
5376,12.8,1000,12800,16,55,19,0,1,0,0
5377,12.85,1945,24993.25,17,0,6,1,0,0,0
5378,12.95,300,3885,11,0,12,0,1,0,0
5379,12.95,330,4273.5,11,0,12,1,0,0,1
5380,12.95,670,8676.5,11,3,59,1,0,0,1
5381,12.95,330,4273.5,11,3,59,0,1,0,1
5382,12.95,90,1165.5,11,4,1,0,1,0,1
5383,12.95,235,3043.25,11,4,21,1,0,0,1
5384,12.95,1097,14206.15,11,4,22,1,0,0,1
5385,12.95,282,3651.9,11,4,22,0,1,0,1
5386,12.95,718,9298.1,11,4,39,1,0,0,1
5387,12.95,582,7536.9,11,6,12,0,1,0,1
5388,12.9,900,11610,11,6,56,1,0,0,0
5389,12.9,800,10320,11,6,56,0,1,0,1
5390,12.9,300,3870,11,7,20,0,1,0,1
5391,12.95,1200,15540,11,7,20,1,0,0,0
5392,12.95,250,3237.5,11,7,49,0,1,0,1
5393,12.95,468,6060.6,11,9,38,1,0,0,1
5394,12.95,1072,13882.4,11,9,38,1,0,0,1
5395,12.9,500,6450,11,12,21,0,1,0,0
5396,12.85,389,4998.65,11,17,51,0,1,0,0
5397,12.85,311,3996.35,11,17,51,0,1,0,1
5398,12.85,630,8095.5,11,17,51,1,0,0,1
5399,12.85,443,5692.55,11,20,43,0,1,0,1
5400,12.85,57,732.45,11,23,10,0,1,0,1
5401,12.9,640,8256,11,23,10,1,0,0,0
5402,12.9,860,11094,11,24,46,1,0,0,1
5403,12.9,1080,13932,11,26,45,1,0,0,1
5404,12.9,6,77.4,11,28,42,0,1,0,1
5405,12.9,160,2064,11,31,7,1,0,0,1
5406,12.9,200,2580,11,35,20,1,0,0,1
5407,12.85,500,6425,11,38,24,1,0,0,0
5408,12.85,80,1028,11,38,24,0,1,0,1
5409,12.9,501,6462.9,11,39,7,1,0,0,0
5410,12.8,975,12480,11,39,7,1,0,0,0
5411,12.9,53,683.7,11,39,43,0,1,0,0
5412,12.9,725,9352.5,11,39,43,1,0,0,1
5413,12.85,1400,17990,11,45,17,1,0,0,0
5414,12.9,2500,32250,11,45,17,1,0,0,0
5415,12.9,275,3547.5,11,45,17,0,1,0,1
5416,12.9,2825,36442.5,11,45,20,1,0,0,1
5417,12.85,400,5140,11,57,44,0,1,0,0
5418,12.85,4000,51400,11,59,12,1,0,0,1
5419,12.85,4000,51400,11,59,12,0,0,1,1
5420,12.9,30,387,12,0,48,0,1,0,0
5421,12.85,3187,40952.95,12,9,48,1,0,0,0
5422,12.85,1300,16705,12,20,1,0,1,0,1
5423,12.85,3600,46260,12,20,34,1,0,0,1
5424,12.85,620,7967,12,20,34,0,1,0,1
5425,12.85,513,6592.05,12,20,34,0,1,0,1
5426,12.85,1067,13710.95,12,20,34,1,0,0,1
5427,12.85,26,334.1,12,20,35,0,1,0,1
5428,12.85,1300,16705,12,25,49,1,0,0,1
5429,12.85,700,8995,12,26,27,0,1,0,1
5430,12.85,4700,60395,12,29,9,1,0,0,1
5431,12.8,1719,22003.2,12,29,15,0,1,0,0
5432,12.8,2000,25600,12,29,15,1,0,0,1
5433,12.8,781,9996.8,12,29,15,0,1,0,1
5434,12.8,781,9996.8,12,31,24,0,0,1,1
5435,12.8,480,6144,12,31,24,0,1,0,1
5436,12.8,781,9996.8,12,43,11,1,0,0,1
5437,12.8,958,12262.4,12,43,11,1,0,0,1
5438,12.8,515,6592,12,43,11,0,1,0,1
5439,12.8,646,8268.8,12,43,11,1,0,0,1
5440,12.85,600,7710,12,44,6,0,1,0,0
5441,12.85,400,5140,12,44,6,0,1,0,1
5442,12.8,3000,38400,12,47,19,1,0,0,0
5443,12.8,450,5760,12,47,19,0,1,0,1
5444,12.8,77,985.6,12,47,19,0,1,0,1
5445,12.8,1050,13440,12,47,19,1,0,0,1
5446,12.9,535,6901.5,12,47,54,0,1,0,0
5447,12.85,900,11565,12,47,54,1,0,0,0
5448,12.85,465,5975.25,12,47,54,0,1,0,1
5449,12.85,2500,32125,12,47,54,1,0,0,1
5450,12.9,14500,187050,12,57,24,1,0,0,0
5451,12.9,7769,100220.1,12,59,27,0,1,0,1
5452,12.85,76,976.6,13,5,11,0,1,0,0
5453,12.85,674,8660.9,13,5,20,1,0,0,1
5454,12.85,87,1117.95,13,9,30,0,1,0,1
5455,12.85,168,2158.8,13,9,30,1,0,0,1
5456,12.9,3357,43305.3,13,10,21,1,0,0,0
5457,12.85,1000,12850,13,10,21,0,1,0,0
5458,12.85,513,6592.05,13,10,21,0,1,0,1
5459,12.9,250,3225,13,11,52,0,1,0,0
5460,12.9,7200,92880,13,16,34,1,0,0,1
5461,12.9,2325,29992.5,13,17,31,0,1,0,1
5462,12.85,5000,64250,13,20,47,1,0,0,0
5463,12.85,2800,35980,13,23,29,0,1,0,1
5464,12.9,1536,19814.4,13,25,16,0,1,0,0
5465,12.9,3200,41280,13,27,17,1,0,0,1
5466,12.9,500,6450,13,27,20,0,1,0,1
5467,12.9,2424,31269.6,13,27,20,1,0,0,1
5468,12.9,23264,300105.6,13,27,20,1,0,0,1
5469,12.9,800,10320,13,27,20,0,1,0,1
5470,12.85,600,7710,13,28,49,0,1,0,0
5471,12.85,1000,12850,13,28,49,1,0,0,1
5472,12.85,1000,12850,13,28,49,0,0,1,1
5473,12.9,500,6450,13,29,5,0,1,0,0
5474,12.9,300,3870,13,40,21,0,1,0,1
5475,12.9,500,6450,13,40,21,1,0,0,1
5476,12.95,532,6889.4,13,48,42,1,0,0,0
5477,12.95,1270,16446.5,13,48,42,1,0,0,1
5478,12.95,3928,50867.6,13,48,42,1,0,0,1
5479,12.9,1400,18060,13,48,42,0,1,0,0
5480,12.95,437,5659.15,13,48,42,0,1,0,0
5481,12.95,1000,12950,13,50,29,1,0,0,1
5482,12.95,2563,33190.85,13,50,29,1,0,0,1
5483,13,512,6656,13,52,53,0,1,0,0
5484,13,300,3900,13,52,53,0,1,0,1
5485,13,3000,39000,13,52,53,1,0,0,1
5486,13,2000,26000,13,52,53,0,1,0,1
5487,13,309,4017,13,52,53,0,1,0,1
5488,13.05,1251,16325.55,13,54,34,1,0,0,0
5489,13.05,787,10270.35,13,54,34,0,1,0,1
5490,13.05,6000,78300,13,54,34,1,0,0,1
5491,13.05,625,8156.25,13,54,34,0,1,0,1
5492,13.1,6000,78600,13,54,43,1,0,0,0
5493,13.1,2823,36981.3,13,54,43,0,1,0,1
5494,13.1,1507,19741.7,13,54,43,0,1,0,1
5495,13.1,10673,139816.3,13,57,58,1,0,0,1
5496,13.15,3846,50574.9,13,59,2,0,1,0,0
5497,13.1,1900,24890,14,1,18,0,1,0,0
5498,13.15,2300,30245,14,1,40,1,0,0,0
5499,13.1,782,10244.2,14,2,46,0,1,0,0
5500,13.1,318,4165.8,14,2,49,0,1,0,1
5501,13.05,10,130.5,14,2,54,0,1,0,0
5502,13.05,2000,26100,14,4,47,1,0,0,1
5503,13.05,288,3758.4,14,7,55,0,1,0,1
5504,13.05,370,4828.5,14,12,47,1,0,0,1
5505,13.05,300,3915,14,16,55,0,1,0,1
5506,13.05,117,1526.85,14,17,1,0,1,0,1
5507,13.1,972,12733.2,14,18,14,1,0,0,0
5508,13.1,348,4558.8,14,18,14,0,1,0,1
5509,13.1,1,13.1,14,22,57,0,1,0,1
5510,13.1,999,13086.9,14,23,10,1,0,0,1
5511,13.1,1,13.1,14,23,10,0,1,0,1
5512,13.1,999,13086.9,14,23,29,1,0,0,1
5513,13.1,1001,13113.1,14,23,29,1,0,0,1
5514,13.1,900,11790,14,23,52,0,1,0,1
5515,13.1,100,1310,14,23,55,0,1,0,1
5516,13.1,500,6550,14,27,22,1,0,0,1
5517,13.1,1000,13100,14,27,22,1,0,0,1
5518,13.05,380,4959,14,30,48,0,1,0,0
5519,13.1,700,9170,14,30,56,1,0,0,0
5520,13.1,399,5226.9,14,30,56,0,1,0,1
5521,13.15,570,7495.5,14,32,12,1,0,0,0
5522,13.15,466,6127.9,14,33,13,0,1,0,1
5523,13.15,3284,43184.6,14,33,13,1,0,0,1
5524,13.15,377,4957.55,14,34,45,0,1,0,1
5525,13.15,1657,21789.55,14,35,10,1,0,0,1
5526,13.15,1443,18975.45,14,35,10,0,1,0,1
5527,13.1,317,4152.7,14,35,39,0,1,0,0
5528,13.05,10,130.5,14,35,43,0,1,0,0
5529,13.15,400,5260,14,36,6,1,0,0,0
5530,13.15,630,8284.5,14,36,41,1,0,0,1
5531,13.15,1320,17358,14,36,41,1,0,0,1
5532,13.15,3157,41514.55,14,36,41,1,0,0,1
5533,13.2,670,8844,14,39,34,0,1,0,0
5534,13.2,300,3960,14,39,34,0,1,0,1
5535,13.2,2030,26796,14,39,34,1,0,0,1
5536,13.15,4000,52600,14,39,34,1,0,0,0
5537,13.15,3000,39450,14,39,34,0,1,0,1
5538,13.15,1000,13150,14,40,55,0,1,0,1
5539,13.15,350,4602.5,14,41,57,0,1,0,1
5540,13.1,3053,39994.3,14,46,52,1,0,0,0
5541,13.05,4610,60160.5,14,49,20,1,0,0,0
5542,13.1,313,4100.3,14,58,25,0,1,0,0
5543,13.1,200,2620,14,58,25,0,1,0,1
5544,13.1,5390,70609,14,58,25,1,0,0,1
5545,13.1,1947,25505.7,14,58,25,0,1,0,1
5546,13.1,534,6995.4,15,3,33,0,1,0,1
5547,13.05,433,5650.65,15,3,59,0,1,0,0
5548,13.05,1482,19340.1,15,7,56,1,0,0,1
5549,13.05,18,234.9,15,7,56,0,1,0,1
5550,13.1,419,5488.9,15,10,58,1,0,0,0
5551,13.05,1982,25865.1,15,11,2,1,0,0,0
5552,13.05,18,234.9,15,11,2,0,1,0,1
5553,13.05,982,12815.1,15,15,56,1,0,0,1
5554,13.05,1518,19809.9,15,23,24,1,0,0,1
5555,13.05,812,10596.6,15,23,24,0,1,0,1
5556,13.05,420,5481,15,24,18,0,1,0,1
5557,13.05,268,3497.4,15,25,29,0,1,0,1
5558,13.05,320,4176,15,29,23,1,0,0,1
5559,13.05,2429,31698.45,15,29,33,1,0,0,1
5560,13.1,4437,58124.7,15,39,58,1,0,0,0
5561,13.1,900,11790,15,40,26,0,1,0,1
5562,13.1,300,3930,15,40,40,0,1,0,1
5563,13.1,203,2659.3,15,45,2,0,1,0,1
5564,13.1,97,1270.7,15,45,2,0,1,0,1
5565,13.1,797,10440.7,15,47,19,1,0,0,1
5566,13.15,126,1656.9,15,50,58,0,1,0,0
5567,13.15,760,9994,15,51,58,1,0,0,1
5568,13.15,757,9954.55,15,52,9,0,1,0,1
5569,13.1,1000,13100,15,58,3,1,0,0,0
5570,13.15,142,1867.3,15,59,34,0,1,0,0
5571,13.15,1500,19725,15,59,34,1,0,0,1
5572,13.15,400,5260,15,59,34,0,1,0,1
5573,13.15,313,4115.95,15,59,34,0,1,0,1
5574,13.15,1007,13242.05,15,59,34,1,0,0,1
5575,13.15,972,12781.8,15,59,34,0,1,0,1
5576,13.15,7000,92050,16,0,53,1,0,0,1
5577,13.15,858,11282.7,16,0,53,0,1,0,1
5578,13.15,1500,19725,16,1,14,1,0,0,1
5579,13.15,1500,19725,16,6,19,0,0,1,1
5580,13.15,4142,54467.3,16,8,9,1,0,0,1
5581,13.1,200,2620,16,10,10,0,1,0,0
5582,13.15,1520,19988,16,14,55,1,0,0,0
5583,13.15,310,4076.5,16,15,34,0,1,0,1
5584,13.2,861,11365.2,16,15,34,1,0,0,0
5585,13.15,338,4444.7,16,15,34,0,1,0,0
5586,13.2,969,12790.8,16,21,3,1,0,0,0
5587,13.2,8,105.6,16,21,3,0,1,0,1
5588,13.1,100,1310,16,23,3,1,0,0,0
5589,13.2,500,6600,16,24,48,1,0,0,0
5590,13.15,200,2630,16,25,47,0,1,0,0
5591,13.2,3340,44088,16,26,12,1,0,0,0
5592,13.2,940,12408,16,26,12,0,1,0,1
5593,13.2,492,6494.4,16,26,12,0,1,0,1
5594,13.2,600,7920,16,27,3,1,0,0,1
5595,13.2,1060,13992,16,32,13,1,0,0,1
5596,13.2,3000,39600,16,32,13,1,0,0,1
5597,13.2,940,12408,16,32,13,0,1,0,1
5598,13.2,3765,49698,16,37,11,1,0,0,1
5599,13.2,2000,26400,16,37,37,0,1,0,1
5600,13.2,705,9306,16,37,37,0,1,0,1
5601,13.2,295,3894,16,37,37,0,1,0,1
5602,13.2,2600,34320,16,37,40,1,0,0,1
5603,13.2,400,5280,16,37,40,0,1,0,1
5604,13.2,157,2072.4,16,37,40,0,1,0,1
5605,13.25,126,1669.5,16,37,53,0,1,0,0
5606,13.25,100,1325,16,39,28,0,1,0,1
5607,13.25,777,10295.25,16,39,33,1,0,0,1
5608,13.25,2420,32065,16,39,50,1,0,0,1
