,año,mes,dia,Open,High,Low,Close,Volume,open vs close T-1,Close mayor a open =1
27,1979,11,26,14.11,14.525,14.058125,14.525,38000,0,1
28,1979,12,14,14.3175,14.42125,14.265625,14.265625,38700,0,0
29,1980,4,25,12.035,12.2425,11.983125,12.035,18900,0,0
30,1980,6,2,13.124375,13.124375,12.916875,12.916875,33700,0,0
31,1980,6,20,13.695,13.79875,13.59125,13.59125,42100,0,0
32,1980,7,1,13.9025,13.9025,13.643125,13.746875,30600,-0.051875,0
33,1980,8,18,13.4875,13.4875,13.28,13.38375,32200,0,0
34,1980,11,3,12.813125,12.96875,12.76125,12.76125,30600,0,0
35,1980,12,11,11.30875,11.464375,11.205,11.30875,45200,0,0
36,1980,12,15,11.51625,11.879375,11.51625,11.775625,74800,0.10375,1
37,1981,3,16,12.13875,12.398125,12.13875,12.398125,62600,-0.10375,1
38,1981,4,27,17.637501,17.637501,17.43,17.533751,134600,-0.103748,0
39,1981,5,13,16.548124,16.651875,16.49625,16.6,55800,0,1
40,1981,7,28,15.510625,15.5625,15.303125,15.303125,33900,0,0
41,1981,9,18,13.28,13.331875,12.76125,12.865,83000,0,0
42,1981,10,22,13.539375,13.539375,13.38375,13.4875,35600,-0.051875,0
43,1981,12,21,13.850625,13.954375,13.850625,13.954375,39700,0,1
44,1982,1,26,13.435625,13.539375,13.28,13.331875,244800,0.051875,0
45,1982,2,8,12.45,12.55375,12.34625,12.45,21300,-0.051875,0
46,1982,2,18,11.983125,12.035,11.879375,11.879375,93400,-0.051875,0
47,1982,2,25,11.30875,11.360625,11.256875,11.360625,83000,0,1
48,1982,4,29,11.360625,11.4125,11.256875,11.256875,31000,-0.10375,0
49,1982,7,1,11.983125,12.086875,11.8275,11.93125,18000,-0.051875,0
50,1982,7,23,11.51625,11.671875,11.360625,11.360625,71700,-0.259375,0
51,1982,10,7,13.4875,13.643125,13.331875,13.4875,789100,0.31125,0
52,1982,10,11,13.4875,13.695,13.228125,13.539375,120700,0.051875,1
53,1982,10,14,13.28,13.38375,13.17625,13.228125,392500,-0.051875,0
54,1982,12,21,12.865,12.96875,12.76125,12.916875,202500,0.155625,1
55,1982,12,29,12.865,12.865,12.813125,12.865,85200,0.051875,0
56,1983,1,10,13.59125,13.746875,13.38375,13.695,1509600,-0.051875,1
57,1983,4,6,13.850625,14.00625,13.643125,14.00625,134100,-0.051875,1
58,1983,5,18,17.741249,17.793125,17.689375,17.741249,162300,0.051874,0
59,1983,6,21,18.36375,18.467501,18.26,18.467501,90100,0,1
60,1983,6,23,18.467501,18.467501,18.311874,18.36375,31000,0.051876,0
61,1983,8,30,16.548124,16.6,16.548124,16.548124,17000,0,0
62,1983,12,20,19.81625,19.971874,19.764376,19.81625,201100,0.051874,0
63,1984,1,5,19.7125,20.179375,19.660625,20.127501,724300,-0.051876,1
64,1984,1,26,21.528126,22.202499,21.528126,21.995001,281100,-0.051874,1
65,1984,2,10,19.868126,20.231251,19.868126,20.231251,345900,0,1
66,1984,5,18,18.000626,18.0525,17.637501,17.741249,180900,0.051876,0
67,1984,7,11,18.571251,18.623125,18.467501,18.467501,83500,-0.051874,0
68,1984,9,14,19.401251,19.660625,19.401251,19.608749,234800,0.363127,1
69,1984,11,6,20.85375,21.061251,20.801874,21.009375,225900,0.051876,1
70,1985,1,25,21.7875,22.41,21.68375,22.41,273900,0.051876,1
71,1985,4,25,22.150625,22.202499,22.046875,22.046875,44200,0.10375,0
72,1985,5,9,21.735624,21.7875,21.631874,21.7875,68800,0,1
73,1985,5,21,23.291876,23.499374,23.188126,23.499374,291200,0.051876,1
74,1985,7,9,24.796249,24.796249,24.536875,24.536875,129800,0,0
75,1985,7,26,24.07,24.17375,23.966249,24.018126,71200,-0.10375,0
76,1985,9,3,24.2775,24.329374,24.018126,24.225624,103500,-0.10375,0
77,1985,12,2,26.508125,26.508125,25.263124,25.263124,434400,-0.051874,0
78,1985,12,24,24.848125,24.848125,24.38125,24.640625,310500,0,0
79,1986,4,23,30.658125,30.658125,29.983749,30.035625,113400,-0.10375,0
80,1986,4,28,30.0875,30.0875,29.724375,29.983749,101800,0.051875,0
81,1986,5,15,28.635,29.205626,28.53125,29.153749,802500,0.051876,1
82,1986,9,4,36.208752,36.831249,36.208752,36.675625,80800,-0.103748,1
83,1986,10,8,34.133751,35.37875,34.133751,35.171249,502500,-0.2075,1
84,1986,10,24,35.689999,35.845627,35.275002,35.275002,109800,0.103749,0
85,1986,12,12,36.105,36.105,35.793751,35.949375,105200,0.103749,0
86,1986,12,17,36.156876,36.156876,35.689999,35.741875,256800,-0.103748,0
87,1987,1,16,38.543125,38.958126,37.920624,38.283749,466400,0.103748,0
88,1987,1,23,38.335625,39.11375,37.764999,38.387501,1148800,0.570626,1
89,1987,1,30,39.736252,40.047501,39.061874,39.424999,268300,0.103752,0
90,1987,6,19,36.831249,37.03875,36.001251,36.727501,351800,0,0
91,1987,8,27,40.151249,40.358749,39.424999,39.528751,306700,-0.103752,0
92,1987,9,17,36.935001,37.142502,36.3125,36.935001,192900,0.2075,0
93,1987,9,18,37.349998,37.453751,37.03875,37.142502,318600,0.414997,0
94,1987,9,28,37.142502,37.24625,36.416248,36.52,373200,1.037502,0
95,1987,10,13,39.736252,39.84,38.595001,39.528751,227800,0.415001,0
96,1987,11,24,22.41,22.6175,21.995001,22.41,361600,0.311251,0
97,1988,3,18,25.73,25.83375,25.315001,25.522499,378300,0.207501,0
98,1988,3,24,26.248751,26.248751,25.83375,25.9375,538600,0.103751,0
99,1988,5,5,20.75,20.9575,20.334999,20.64625,311000,-0.10375,0
100,1988,5,24,19.297501,19.608749,19.19375,19.297501,121400,-0.10375,0
101,1988,7,29,20.334999,20.64625,20.334999,20.438749,323000,-0.10375,1
102,1988,10,13,23.966249,23.966249,23.655001,23.655001,178400,0,0
103,1988,10,27,24.07,24.07,23.655001,23.758751,282800,0,0
104,1989,1,6,17.844999,18.0525,17.844999,17.844999,141200,0.10375,0
105,1989,1,24,18.26,19.09,18.15625,18.8825,610500,0,1
106,1989,2,28,18.571251,18.674999,18.15625,18.26,599700,-0.207498,0
107,1989,3,2,18.26,18.571251,18.26,18.467501,543800,0,1
108,1989,5,18,17.43,17.741249,17.43,17.43,172900,-0.103751,0
109,1989,8,30,21.7875,22.825001,21.7875,22.6175,439200,-0.207501,1
110,1989,10,26,24.07,24.07,23.55125,23.758751,415500,0.207501,0
111,1990,1,15,23.032499,23.655001,22.928749,23.13625,213900,-0.207501,1
112,1990,3,6,21.995001,22.202499,21.891251,22.202499,603600,-0.207498,1
113,1990,3,12,22.51375,22.6175,22.41,22.6175,236800,-0.207501,1
114,1990,4,5,23.13625,23.655001,23.032499,23.655001,153000,-0.2075,1
115,1990,4,24,23.4475,23.758751,22.928749,23.24,372000,-0.207501,0
116,1990,7,9,29.36125,29.36125,28.53125,28.946251,449100,0.10375,0
117,1990,7,27,28.012501,28.012501,26.456249,26.456249,338500,0.207501,0
118,1990,8,3,26.145,26.145,24.9,25.83375,786400,-0.207501,0
119,1990,8,20,24.17375,24.588751,24.17375,24.38125,250000,0,1
120,1990,10,24,17.637501,17.637501,17.11875,17.533751,118500,0.10375,0
121,1991,1,2,19.19375,19.401251,19.09,19.19375,248800,0.2075,0
122,1991,1,18,19.92,20.334999,19.81625,20.334999,296000,0,1
123,1991,2,7,23.758751,24.07,23.34375,23.4475,450300,-0.103748,0
124,1991,5,30,24.692499,26.145,24.692499,26.145,581400,-0.207501,1
125,1991,6,12,25.315001,25.315001,24.07,24.17375,192200,0.103751,0
126,1991,8,28,28.4275,28.73875,28.219999,28.73875,215100,-0.10375,1
127,1991,9,6,26.975,27.182501,26.352501,26.66375,157000,-0.103751,0
128,1991,11,1,30.502501,30.502501,29.879999,29.983749,498800,0.311251,0
129,1992,4,9,30.709999,31.747499,30.502501,31.3325,249300,0,1
130,1992,6,24,31.3325,31.3325,30.9175,31.02125,206400,-0.103751,0
131,1992,7,1,31.955,33.303749,31.85125,32.785,342100,0.10375,1
132,1992,7,31,35.689999,36.727501,35.689999,36.52,176000,-0.2075,1
133,1992,8,26,33.92625,34.133751,33.71875,33.71875,160200,0.103752,0
134,1992,11,17,36.935001,37.24625,36.831249,36.935001,233200,0,0
135,1993,1,6,40.56625,40.981251,40.462502,40.877499,279400,0.103748,1
136,1993,3,10,56.647499,58.826248,56.647499,58.359375,1620700,0.93375,1
137,1993,3,12,59.44875,61.938751,58.670624,61.627499,1408400,-0.311248,1
138,1993,6,28,61.783127,65.673752,61.783127,65.518127,1056300,-0.311249,1
139,1993,8,10,70.964996,71.587502,70.498123,70.653748,313800,0.311248,0
140,1993,8,25,70.809372,72.676872,70.653748,70.964996,459400,0.466873,1
141,1993,9,13,75.114998,76.982498,75.114998,75.737503,413600,0.415001,1
142,1993,9,21,77.190002,77.190002,73.455002,76.360001,600700,-1.244996,0
143,1993,12,9,69.720001,70.135002,69.512497,69.720001,273900,0.622497,0
144,1994,1,27,67.230003,68.474998,66.607498,68.267502,862600,0.415001,1
145,1994,2,15,65.154999,66.192497,64.947502,64.947502,635100,-0.415001,0
146,1994,2,17,66.400002,66.400002,64.324997,64.324997,790600,1.4525,0
147,1994,4,20,57.685001,58.307499,55.610001,57.477501,613800,0,0
148,1994,5,13,53.950001,54.365002,53.327499,54.365002,317500,0.207501,1
149,1994,6,13,56.025002,56.025002,55.610001,55.610001,108200,0.415001,0
150,1994,6,21,56.232498,56.232498,54.987499,55.610001,567000,-0.207501,0
151,1994,8,5,54.987499,55.610001,54.987499,55.4025,403400,-0.207501,1
152,1994,10,20,56.232498,56.232498,54.365002,54.987499,282800,0,0
153,1994,12,15,52.497501,53.7425,51.044998,52.912498,602400,-0.207501,1
154,1995,1,30,60.174999,60.797501,59.552502,60.797501,913200,0,1
155,1995,2,28,64.739998,64.739998,63.91,64.532501,272700,-0.207504,0
156,1995,9,5,80.302498,82.584999,80.095001,82.169998,559200,0.207497,1
157,1995,10,3,87.5,88.333336,86.875,87.291664,455200,0.142502,0
158,1995,10,17,88.75,90.208336,88.75,89.375,465400,0.208336,1
159,1995,12,29,106.041664,106.458336,103.125,104.375,440800,0.208328,0
160,1996,4,10,102.5,102.5,97.291664,99.166664,764100,-0.416664,0
161,1996,7,11,107.1875,107.5,100.9375,103.125,738200,0,0
162,1996,8,27,114.0625,115.3125,113.125,114.6875,176000,0,1
163,1996,9,30,123.125,124.6875,122.8125,122.8125,381000,0.9375,0
164,1996,10,1,123.125,125,122.8125,124.6875,527500,0.3125,1
165,1997,3,11,187.916672,189.583328,185.833328,187.083328,227200,-0.833328,0
166,1997,3,31,167.5,167.916672,155,160,1020800,-2.083328,0
167,1997,9,19,235,236.666672,233.125,235.208328,375400,-0.833328,1
168,1997,9,29,230.416672,230.416672,223.333328,228.125,937600,-0.208328,0
169,1997,10,17,246.25,246.25,237.916672,242.916672,727000,0,0
170,1998,2,4,264.375,266.875,262.1875,265.9375,642000,-1.875,1
171,1998,3,16,300.625,303.75,298.125,301.25,541400,-1.25,1
172,1998,4,17,320,325.625,318.75,323.75,703900,3.4375,1
173,1998,6,1,305.3125,315,305,315,514600,-0.9375,1
174,1998,6,26,312.8125,313.125,304.375,307.5,574200,2.8125,0
175,1998,7,6,320.9375,320.9375,315.3125,319.0625,701200,2.8125,0
176,1998,7,21,363.125,364.6875,344.6875,345,1007400,0,0
177,1998,12,1,243.75,250.625,240.3125,250,2291000,-7.5,1
178,1998,12,21,249.375,260.3125,248.4375,255.625,2021200,0,1
179,1999,1,12,285.625,287.1875,278.75,278.75,2283300,-3.125,0
180,1999,3,4,292.8125,301.875,291.25,301.5625,1562000,3.4375,1
181,1999,4,30,382.1875,383.75,364.375,374.375,2158000,0.625,0
182,1999,5,20,352.5,354.6875,342.5,345,1135500,0.3125,0
183,1999,11,3,411.5625,411.5625,395.15625,397.5,1630100,8.90625,0
184,2000,2,7,414.84375,421.40625,406.40625,407.8125,1244100,4.21875,0
185,2000,5,19,456.5625,460.3125,451.40625,457.03125,1020700,-5.15625,1
186,2000,5,22,460.3125,462.1875,446.71875,459.84375,855700,3.28125,0
187,2000,5,26,435.46875,440.15625,427.96875,436.875,1184300,-3.75,1
188,2000,6,13,484.6875,491.25,477.1875,489.84375,870400,4.6875,1
189,2000,9,11,565,567.5,555.625,567.5,984600,0,1
190,2000,10,9,534.375,536.875,523.125,526.25,630000,-0.625,0
191,2000,11,14,510.625,521.25,500.625,507.5,1108100,5.625,0
192,2001,4,6,444,447.299988,427.5,427.5,1656800,-6,0
193,2001,4,12,461.700012,474.200012,460,473,962300,-1.699982,1
194,2001,5,11,499.5,501.299988,489.100006,492.600006,684900,3.5,0
195,2001,7,9,508.5,512.400024,503,508,1021700,0.600006,0
196,2001,7,19,509.799988,510,496,501.5,1290500,3.599976,0
197,2001,7,27,501.5,502.399994,497,500.5,733800,1.5,0
198,2001,10,12,450,455.100006,440,450.600006,1787500,-7.5,1
199,2001,11,12,478,484.700012,469,482,958900,-5,1
200,2001,12,11,482,491,475.5,486.100006,1237100,2.799988,1
201,2002,1,29,493.100006,496,462.5,467.100006,2255500,0,0
202,2002,2,4,460,460.100006,439.899994,443,2210800,-4.899994,0
203,2002,2,27,443.5,452.100006,439,442.399994,1758800,5.5,0
204,2002,3,11,486.5,492.5,484,489,1186500,-2.200012,1
205,2002,5,8,435.5,450.600006,434.5,447.700012,1416800,14,1
206,2002,6,11,418.600006,422.600006,405.5,407.100006,1234200,1.600006,0
207,2002,6,27,377,392.799988,372.5,391.600006,2107400,7,1
208,2002,7,9,384.700012,388.899994,372.700012,375.700012,1524000,0,0
209,2002,7,31,338,340.5,324.5,335.399994,2901200,-1.5,0
210,2002,8,19,349.100006,364,349.100006,363.5,1555600,0.100006,1
211,2002,10,22,350,358,347.5,355.299988,1569500,-5.200012,1
212,2002,11,21,382,391.100006,380.5,389.399994,2213100,4.100006,1
213,2002,12,2,388.899994,394.799988,381.100006,385.200012,1736500,0.100006,0
214,2002,12,26,365,370.700012,357.700012,360.200012,1146000,0,0
215,2003,3,17,334.5,347.600006,332.600006,342,2664800,-3,1
216,2003,9,15,443,443.700012,438.299988,441.600006,895300,0,0
217,2003,9,22,462,467.5,459.100006,463.799988,1332500,-7.899994,1
218,2003,10,1,459.600006,471,457.399994,470,1548600,4.5,1
219,2003,11,26,472.799988,472.899994,466.100006,469.5,836000,3.699982,0
220,2004,3,4,500,501.200012,493,493.799988,1953900,1.799988,0
221,2004,5,5,488.399994,491.700012,484,486.299988,1104200,0,0
222,2004,6,14,469.600006,472,465.200012,467.399994,1261400,-3.899994,0
223,2004,7,23,446,447.299988,438,443.100006,1270900,0,0
224,2004,7,28,438.200012,442.399994,436.700012,441.100006,1750200,-0.799988,1
225,2005,1,12,481,481.899994,477.100006,480.700012,1612300,-1.200012,0
226,2005,2,18,485.5,487.700012,483.600006,485.700012,1649300,-2.5,1
227,2005,5,10,465,466,461.799988,463.799988,1230700,-3.5,0
228,2005,7,25,445.5,447.5,444.200012,445.299988,1517400,1.299988,0
229,2005,8,16,437.899994,444.299988,437.899994,441.399994,1777700,0,1
230,2005,8,22,442.799988,444,439.299988,442,955100,1.199982,0
231,2005,10,27,455.5,459.5,453.899994,454.100006,1316400,-1,0
232,2005,11,4,456.799988,458.799988,453.399994,456,1334200,2.299988,0
233,2006,1,30,468.700012,469.899994,466.600006,468.200012,1057600,0,0
234,2006,6,15,480,489.399994,479.600006,486.799988,2025800,2,1
235,2006,6,22,490,490,480.5,481.700012,1046700,6.299988,0
236,2006,9,5,493.100006,496.799988,491.200012,494.200012,775600,-0.600006,1
237,2007,1,3,556.599976,562.799988,547.200012,552.5,2282100,-0.400024,0
238,2007,1,4,552.5,561.5,547.200012,550.599976,1658600,0,0
239,2007,7,10,512.700012,513.599976,507.700012,510,3372800,-3.299988,0
240,2007,9,20,483.600006,484.700012,470.200012,472,3358400,0.899994,0
241,2007,11,21,309.299988,315.5,305,307.299988,9203500,-4.700012,0
242,2008,1,18,245.300003,251.5,239.199997,244.5,19718700,-4.300003,0
243,2008,2,13,265.799988,267.899994,256.5,263.399994,10378800,3.699982,0
244,2008,2,15,254.899994,259.600006,250,254.800003,8737600,-2.5,0
245,2008,4,8,243.100006,243.600006,235.100006,237.600006,7866900,-2.899994,0
246,2008,5,23,217.5,217.899994,210.800003,211.199997,6554800,0.300003,0
247,2008,6,18,201.300003,207.300003,198.199997,204,8570300,-3.300003,1
248,2008,6,19,205,207.100006,194.100006,201.699997,15174500,1,0
249,2008,7,24,211.199997,213.5,190.600006,190.600006,11753700,0,0
250,2008,9,17,150,152.300003,130.300003,140.300003,31223400,-7.5,0
251,2008,9,18,146.300003,174,128.5,166.5,34223900,6,1
252,2008,10,27,121,127.599998,116.5,117.300003,12208900,-0.400002,0
253,2008,12,9,83,90,82,85.400002,21702300,-1.699997,1
254,2009,1,26,36.700001,37.5,33,33.299999,21284600,2,0
255,2009,2,13,35.200001,37.200001,34.900002,34.900002,13606700,-0.899997,0
256,2009,2,17,32.5,33.099998,30.6,30.6,19249800,-2.400002,0
257,2009,6,4,34.299999,36.5,33.900002,35.700001,23279100,0.399997,1
258,2009,6,12,34.700001,35.5,34.400002,34.700001,13907900,-0.099998,0
259,2009,7,28,27,30.5,26.700001,29.700001,103746800,0.1,1
260,2009,10,15,48,48.299999,46.400002,47.5,83405000,-2,0
261,2009,10,20,45.900002,46.299999,44.099998,44.299999,52459300,0.5,0
262,2009,12,21,33.900002,34.200001,33.599998,34.200001,62625000,-0.099998,1
263,2010,5,27,40.299999,40.700001,39.799999,40.200001,75460800,1.700001,0
264,2010,6,28,39.299999,40.200001,39.200001,40,54126600,-0.100003,1
265,2010,7,16,40.5,41,39,39,80624800,-1.099998,0
266,2010,7,29,41.400002,41.5,40.599998,41.200001,39395900,0.5,0
267,2010,8,3,41.599998,41.700001,41.099998,41.299999,21169600,-0.300004,0
268,2010,9,10,39.200001,39.400002,39,39.099998,25644100,0.100003,0
269,2010,9,16,38.900002,39.799999,38.799999,39.700001,37834300,-0.299999,1
270,2010,9,22,39.299999,39.799999,38.799999,38.799999,43837600,-0.100003,0
271,2010,9,30,39.599998,40.099998,38.900002,39.099998,47868000,0.399997,0
272,2010,10,6,41.400002,41.599998,40.799999,41,48412100,0.100003,0
273,2010,11,8,45.200001,45.200001,44.099998,44.400002,42687700,0.299999,0
274,2010,11,30,41.299999,42.400002,41.099998,42,61260300,-0.200001,1
275,2010,12,15,46.700001,46.799999,45.400002,45.900002,72978600,-0.200001,0
276,2010,12,23,47.200001,47.200001,46.799999,46.799999,20536400,-0.099998,0
277,2011,4,6,45.099998,46.5,44.700001,45.900002,64009400,0.399997,1
278,2011,4,20,45.599998,46,45.200001,45.700001,31615600,0.299999,1
279,2011,5,4,45.299999,45.400002,44.900002,45.200001,27559400,0.099998,0
280,2011,8,1,39.34,39.380001,37.919998,38.48,33848100,1,0
281,2011,10,17,28.82,29.49,27.879999,27.93,82340000,0.42,0
282,2011,10,21,30.42,30.700001,29.690001,30.299999,68536100,0.34,0
283,2011,12,23,27.9,27.93,27.110001,27.459999,35958100,0.25,0
284,2012,1,6,28.66,29.059999,28.01,28.549999,48226900,0.15,0
285,2012,2,10,32.970001,33.200001,32.650002,32.93,40688300,-0.689999,0
286,2012,3,26,37.599998,37.689999,37.18,37.43,27895100,0.469997,0
287,2012,6,12,26.66,27.65,26.42,27.620001,43147200,0.18,1
288,2012,9,26,32.540001,32.799999,31.879999,32.509998,46571400,-0.32,0
289,2012,12,3,34.959999,34.990002,34.130001,34.220001,38383600,0.389999,0
290,2012,12,31,38.939999,39.599998,38.650002,39.560001,37172800,-0.069999,1
291,2013,4,19,45.439999,45.5,44.91,45.029999,23630500,0.349999,0
292,2013,7,1,48.5,49.200001,46.700001,48.25,27234700,0.529999,0
293,2013,9,20,52.029999,52.099998,51.119999,51.209999,28157600,0.079998,0
294,2013,9,25,49.040001,49.540001,48.669998,49.259998,26930400,0.080002,1
295,2013,11,21,50.860001,51.970001,50.779999,51.73,22868900,0.090001,1
296,2013,11,22,51.939999,52.540001,51.84,52.41,26051300,0.209999,1
297,2013,11,27,52.970001,53.259998,52.900002,53.049999,13075200,-0.039997,1
298,2014,1,30,48.459999,48.700001,47.779999,48.299999,39940700,0.379997,0
299,2014,4,17,48.189999,48.439999,47.990002,48.220001,21360900,0.009999,1
300,2014,5,19,46.099998,46.790001,46.080002,46.77,13621000,-0.340001,1
301,2014,6,18,47.77,48,47.41,47.93,14468500,-0.020001,1
302,2014,7,9,47.470001,47.669998,47.200001,47.380001,14195300,0.050003,0
303,2014,7,21,49.16,49.470001,49.07,49.349998,10920200,-0.400001,1
304,2014,7,28,49.950001,50.080002,49.540001,49.700001,12070400,-0.079998,0
305,2014,12,12,53.98,54.349998,53.23,53.400002,23137300,-0.529998,0
306,2015,8,25,52.700001,52.75,49.880001,49.880001,27809200,2.360001,0
307,2015,8,28,53.09,53.560001,52.82,53.279999,17205400,-0.349999,1
308,2015,9,15,51.18,52.290001,51.060001,52,17791700,0.2,1
309,2015,9,24,49.66,49.75,48.75,49.130001,32241000,-0.459999,0
310,2015,10,14,51.07,51.220001,50.380001,50.720001,22288000,-0.139999,0
311,2015,10,29,54.5,55.060001,53.619999,53.66,23147700,-0.23,0
312,2015,11,24,53.810001,54.509998,53.709999,54.18,12950900,-0.469998,1
313,2016,1,4,50.75,51.189999,50.189999,51.130001,23440200,-1,1
314,2016,2,23,39.119999,39.189999,38.040001,38.220001,26234200,-0.400001,0
315,2016,5,9,44.310001,44.610001,43.650002,43.889999,14251900,-0.099999,0
316,2016,6,30,42.68,42.799999,41.68,42.389999,34485400,0.560001,0
317,2016,7,15,44.450001,45.029999,43.849998,44.330002,29198800,0,0
318,2016,9,22,46.990002,47.299999,46.75,47.110001,16247600,0.09,1
319,2016,12,8,59.400002,60.799999,59.049999,60.150002,32536000,0.340001,1
320,2017,1,17,59.009998,59.32,58.029999,58.380001,25114400,-0.620003,0
321,2017,1,24,55.959999,57.150002,55.68,56.740002,18416400,0.279999,1
322,2017,9,8,65.970001,66.919998,65.870003,66.169998,13438000,-0.089997,1
323,2017,9,20,71.379997,72.199997,70.82,71.459999,19788100,0.229995,1
324,2017,10,5,74.07,75.93,73.849998,75.720001,19701200,0.010002,1
325,2017,11,7,73.779999,74,72.32,72.709999,17255700,-0.020004,0
326,2017,12,12,76.040001,76.800003,75.519997,76.150002,18381900,0.190003,1
327,2017,12,21,74.980003,76.080002,74.940002,75.82,14085700,0.319999,1
328,2018,2,16,76.800003,77.370003,76.610001,76.82,11644900,-0.279999,1
329,2018,5,4,67.050003,68.269997,66.970001,67.940002,12512000,-0.889999,1
330,2018,5,17,71.730003,72.040001,71.07,71.559998,14876000,-0.219994,0
